"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.3_Mut_4","docstring_parser.google","1615376791416520769","238","122287577151","0.3068181818181818","9","39","9","39","0","0","1","True","13"
"Init_Reuse_0.5_Mut_0","docstring_parser.parser","1615376474066932005","206","123069790816","0.2727272727272727","10","25","10","25","0","0","0","True","3"
"Init_Reuse_0.5_Mut_0","docstring_parser.google","1615376463491935201","506","121405746008","0.3068181818181818","6","28","6","28","0","0","1","True","13"
"Init_Reuse_0.3_Mut_4","docstring_parser.rest","1615376783034978752","123","123129777224","0.5111111111111111","11","225","4","57","7","168","1","True","11"
"Init_Reuse_0.7_Mut_0","docstring_parser.common","1615376561557595676","155","121652446917","0.3888888888888889","3","91","0","0","3","91","","False",""
"Init_Reuse_0.7_Mut_4","docstring_parser.google","1615377023713126301","223","121491691868","0.3068181818181818","7","40","7","40","0","0","1","True","13"
"Init_Reuse_0.9_Mut_0","docstring_parser.google","1615376650879659031","368","121527444476","0.3181818181818182","3","28","3","28","0","0","1","True","13"
"Init_Reuse_0.9_Mut_8","docstring_parser.rest","1615377583592686450","129","122240785262","0.5111111111111111","8","189","3","42","5","147","1","True","11"
"Init_Reuse_0.3_Mut_0","docstring_parser.styles","1615376288855035326","0","9270198010","1.0","4","4","4","4","0","0","","False",""
"Init_Reuse_0.7_Mut_4","docstring_parser.styles","1615377015831848424","0","7777222095","1.0","6","6","6","6","0","0","","False",""
"Init_Reuse_0.3_Mut_0","docstring_parser.common","1615376289377398439","125","121678722542","0.3888888888888889","10","199","0","0","10","199","","False",""
"Init_Reuse_0.3_Mut_8","docstring_parser.numpydoc","1615377224103921332","165","121820416825","0.6923076923076923","11","142","8","121","3","21","0","True","16"
"Init_Reuse_0.3_Mut_4","docstring_parser.styles","1615376775772121878","0","8324402070","1.0","9","9","9","9","0","0","","False",""
"Init_Reuse_0.7_Mut_0","docstring_parser.parser","1615376594270710321","219","122096585522","0.2727272727272727","9","22","9","22","0","0","0","True","3"
"Init_Reuse_0.0_Mut_0","docstring_parser.common","1615376236225608336","138","121702348625","0.3888888888888889","9","193","0","0","9","193","","",""
"Init_Reuse_0.7_Mut_8","docstring_parser.numpydoc","1615377470164912922","152","123154423254","0.6410256410256411","12","168","9","126","3","42","0","True","16"
"Init_Reuse_0.9_Mut_4","docstring_parser.rest","1615377139962891906","147","121863203542","0.5111111111111111","9","127","3","22","6","105","1","True","11"
"Init_Reuse_0.0_Mut_0","docstring_parser.google","1615376235917156057","252","121729531419","0.29545454545454547","8","27","8","27","0","0","","",""
"Init_Reuse_0.7_Mut_8","docstring_parser.google","1615377456775775454","278","121344313801","0.3068181818181818","9","36","8","32","1","4","1","True","13"
"Init_Reuse_0.9_Mut_4","docstring_parser.parser","1615377139846428342","360","121380855504","0.2727272727272727","2","5","2","5","0","0","0","True","3"
"Init_Reuse_0.7_Mut_4","docstring_parser.numpydoc","1615377025003750354","189","122871207351","0.7051282051282052","10","103","9","98","1","5","0","True","16"
"Init_Reuse_0.3_Mut_0","docstring_parser.google","1615376288856333937","400","121502645540","0.3068181818181818","5","29","5","29","0","0","1","True","13"
"Init_Reuse_0.9_Mut_8","docstring_parser.common","1615377584369630438","190","121261577798","0.3888888888888889","4","82","0","0","4","82","","False",""
"Init_Reuse_0.3_Mut_0","docstring_parser.numpydoc","1615376289365348404","139","122081041622","0.6923076923076923","10","166","8","123","2","43","0","True","16"
