"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.3_Mut_8","docstring_parser.google","1615365011538995686","387","121501789886","0.3068181818181818","7","25","5","19","2","6","1","True","13"
"Init_Reuse_0.3_Mut_8","docstring_parser.parser","1615365014808374027","209","121249632978","0.2727272727272727","9","20","9","20","0","0","0","True","3"
"Init_Reuse_0.3_Mut_0","docstring_parser.rest","1615364118368892144","201","121869870086","0.5333333333333333","7","85","3","9","4","76","1","True","11"
"Init_Reuse_0.9_Mut_0","docstring_parser.rest","1615364468165638955","289","121779169286","0.5111111111111111","4","68","2","24","2","44","1","True","11"
"Init_Reuse_0.9_Mut_4","docstring_parser.numpydoc","1615364916704039225","121","123084100528","0.6923076923076923","16","203","14","186","2","17","0","True","16"
"Init_Reuse_0.7_Mut_0","docstring_parser.styles","1615364386821602609","0","7513118836","1.0","6","6","6","6","0","0","","False",""
"Init_Reuse_0.7_Mut_8","docstring_parser.parser","1615365258830244971","339","123437901988","0.2727272727272727","3","7","3","7","0","0","0","True","3"
"Init_Reuse_0.5_Mut_8","docstring_parser.google","1615365138373439891","284","121339781184","0.3068181818181818","6","34","6","34","0","0","1","True","13"
"Init_Reuse_0.5_Mut_0","docstring_parser.common","1615364256099023853","135","121368443858","0.3888888888888889","7","150","0","0","7","150","","False",""
"Init_Reuse_0.5_Mut_8","docstring_parser.common","1615365138418578441","122","122467244119","0.3888888888888889","4","112","0","0","4","112","","False",""
"Init_Reuse_0.5_Mut_4","docstring_parser.common","1615364679225574955","155","121502292155","0.3888888888888889","5","138","0","0","5","138","","False",""
"Init_Reuse_0.9_Mut_8","docstring_parser.numpydoc","1615365346989910298","115","122397950575","0.6923076923076923","14","220","12","172","2","48","0","True","16"
"Init_Reuse_0.9_Mut_8","docstring_parser.styles","1615365348091948314","0","8961748788","1.0","6","6","6","6","0","0","","False",""
"Init_Reuse_0.0_Mut_0","docstring_parser.parser","1615364055183806856","192","121688599910","0.2727272727272727","10","22","10","22","0","0","","",""
"Init_Reuse_0.7_Mut_4","docstring_parser.parser","1615364802136501765","309","123385263951","0.2727272727272727","5","17","5","17","0","0","0","True","3"
"Init_Reuse_0.0_Mut_0","docstring_parser.styles","1615364055214143605","0","7498432708","1.0","1","1","1","1","0","0","","",""
"Init_Reuse_0.5_Mut_4","docstring_parser.numpydoc","1615364722138221961","107","121776694635","0.6794871794871795","14","238","9","133","5","105","0","True","16"
"Init_Reuse_0.9_Mut_4","docstring_parser.styles","1615364915099035673","0","8351165709","1.0","2","2","2","2","0","0","","False",""
"Init_Reuse_0.5_Mut_0","docstring_parser.rest","1615364256670644553","183","121764575752","0.5111111111111111","4","92","2","38","2","54","1","True","11"
"Init_Reuse_0.5_Mut_8","docstring_parser.rest","1615365135193919186","147","122470935527","0.5111111111111111","11","188","3","34","8","154","1","True","11"
