"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_6","pypara.commons.errors","1615559077454436808","200","121746605940","0.2857142857142857","8","116","0","0","8","116"
"Seed_Prob_0_5","pypara.exchange","1615558983033242641","216","121522195497","0.21739130434782608","5","26","5","26","0","0"
"Seed_Prob_0_9","pypara.commons.numbers","1615559432723400608","0","7090110265","1.0","1","7","1","7","0","0"
"Seed_Prob_0_8","pypara.commons.errors","1615559324678845010","218","121868614381","0.2857142857142857","2","37","0","0","2","37"
"Seed_Prob_0_9","pypara.dcc","1615559432771633628","149","122146120828","0.1977401129943503","11","46","11","46","0","0"
"Seed_Prob_0_1","pypara.exchange","1615558477102026704","211","121278683223","0.21739130434782608","6","43","6","43","0","0"
"Seed_Prob_0_1","pypara.commons.errors","1615558471885830205","206","121480664767","0.2857142857142857","3","56","0","0","3","56"
"Seed_Prob_0_4","pypara.commons.numbers","1615558839961119190","0","7523397411","1.0","1","4","0","0","1","4"
"Seed_Prob_0_4","pypara.exchange","1615558842902638068","224","121571575425","0.21739130434782608","5","24","5","24","0","0"
"Seed_Prob_0_0","pypara.commons.errors","1615558330820921458","186","122208017633","0.2857142857142857","6","125","0","0","6","125"
"Seed_Prob_0_5","pypara.commons.errors","1615558960820430075","167","122483906722","0.2857142857142857","10","203","0","0","10","203"
"Seed_Prob_0_2","pypara.commons.errors","1615558575625293192","336","121069852561","0.2857142857142857","2","13","0","0","2","13"
"Seed_Prob_0_8","pypara.monetary","1615559324762691802","121","123163012998","0.23684210526315788","19","229","17","190","2","39"
"Seed_Prob_0_9","pypara.commons.errors","1615559432442120623","350","121037465389","0.2857142857142857","2","21","0","0","2","21"
"Seed_Prob_0_7","pypara.exchange","1615559212542650772","282","122716282555","0.21739130434782608","2","6","2","6","0","0"
"Seed_Prob_0_3","pypara.exchange","1615558737338136094","203","121496000822","0.21739130434782608","5","21","4","13","1","8"
"Seed_Prob_0_6","pypara.monetary","1615559077388862362","137","123173705853","0.22039473684210525","17","178","12","127","5","51"
"Seed_Prob_0_3","pypara.monetary","1615558708244598492","103","123815352072","0.22697368421052633","16","210","14","181","2","29"
"Seed_Prob_0_2","pypara.monetary","1615558576293586376","106","123879946661","0.2236842105263158","17","178","16","168","1","10"
"Seed_Prob_0_5","pypara.dcc","1615558983033437788","138","122164504769","0.2033898305084746","13","54","13","54","0","0"
"Seed_Prob_0_7","pypara.monetary","1615559207842165078","115","122995760476","0.20723684210526316","19","174","17","160","2","14"
"Seed_Prob_0_0","pypara.monetary","1615558329597733934","130","123533723366","0.24342105263157895","20","212","17","168","3","44"
"Seed_Prob_0_5","pypara.commons.numbers","1615558962206291919","0","7391080486","1.0","10","148","5","60","5","88"
"Seed_Prob_0_1","pypara.dcc","1615558477833884552","142","123061623497","0.1977401129943503","11","38","11","38","0","0"
"Seed_Prob_0_9","pypara.exchange","1615559431714440809","223","121364918448","0.21739130434782608","7","18","7","18","0","0"
"Seed_Prob_0_4","pypara.dcc","1615558842819509796","173","122858910268","0.2033898305084746","12","46","12","46","0","0"
"Seed_Prob_0_1","pypara.commons.numbers","1615558476822156694","0","7886972208","1.0","5","41","3","18","2","23"
"Seed_Prob_0_0","pypara.dcc","1615558330960076181","140","122069604750","0.1977401129943503","11","42","11","42","0","0"
"Seed_Prob_0_7","pypara.commons.errors","1615559208123850540","142","123251176940","0.2857142857142857","9","197","0","0","9","197"
"Seed_Prob_0_4","pypara.monetary","1615558850383554452","135","125389419550","0.23355263157894737","17","166","16","151","1","15"
"Seed_Prob_0_8","pypara.dcc","1615559314470815510","131","122266619731","0.2033898305084746","11","54","11","54","0","0"
"Seed_Prob_0_9","pypara.monetary","1615559441652172483","125","123190088631","0.22697368421052633","18","198","17","177","1","21"
"Seed_Prob_0_6","pypara.dcc","1615559085126098285","158","123035069444","0.1977401129943503","10","43","10","43","0","0"
"Seed_Prob_0_3","pypara.commons.errors","1615558708128965040","148","121916567380","0.2857142857142857","5","127","0","0","5","127"
"Seed_Prob_0_1","pypara.monetary","1615558471631365448","131","123378264249","0.24342105263157895","22","209","20","184","2","25"
"Seed_Prob_0_4","pypara.commons.errors","1615558848920164065","128","123479096230","0.2857142857142857","9","206","0","0","9","206"
"Seed_Prob_0_7","pypara.commons.numbers","1615559216529305046","0","7652422171","1.0","7","110","2","34","5","76"
"Seed_Prob_0_0","pypara.commons.numbers","1615558330842646770","0","8188452543","1.0","10","109","5","42","5","67"
"Seed_Prob_0_5","pypara.monetary","1615558977222014517","131","122874411762","0.23026315789473684","20","177","17","134","3","43"
"Seed_Prob_0_0","pypara.exchange","1615558324516767362","159","122546357846","0.21739130434782608","9","24","9","24","0","0"
"Seed_Prob_0_2","pypara.commons.numbers","1615558566541423342","0","7085979564","1.0","1","2","0","0","1","2"
"Seed_Prob_0_7","pypara.dcc","1615559214044265165","149","123279880906","0.1977401129943503","11","56","11","56","0","0"
"Seed_Prob_0_2","pypara.exchange","1615558555613913058","214","121478053108","0.21739130434782608","8","36","8","36","0","0"
"Seed_Prob_0_6","pypara.commons.numbers","1615559085166656210","0","7053907803","1.0","5","97","1","2","4","95"
"Seed_Prob_0_6","pypara.exchange","1615559080668553567","312","121630625030","0.21739130434782608","1","8","1","8","0","0"
"Seed_Prob_0_3","pypara.commons.numbers","1615558716866581795","0","8421333367","1.0","2","15","1","7","1","8"
"Seed_Prob_0_3","pypara.dcc","1615558730256476630","124","121997736401","0.1977401129943503","12","45","12","45","0","0"
"Seed_Prob_0_8","pypara.exchange","1615559313955517215","240","121456662223","0.21739130434782608","5","21","4","9","1","12"
"Seed_Prob_0_8","pypara.commons.numbers","1615559325593408013","0","6320025002","1.0","8","104","5","74","3","30"
