"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_1","pypara.exchange","1615564512056225713","200","124419379887","0.21739130434782608","8","18","8","18","0","0"
"Seed_Prob_0_5","pypara.exchange","1615565008940644491","307","122423481686","0.21739130434782608","3","9","2","2","1","7"
"Seed_Prob_0_6","pypara.commons.errors","1615565119310373149","115","123472952616","0.2857142857142857","7","205","0","0","7","205"
"Seed_Prob_0_2","pypara.commons.errors","1615564589887535066","169","122427888381","0.2857142857142857","9","181","0","0","9","181"
"Seed_Prob_0_9","pypara.commons.numbers","1615565497829600765","0","7813937421","1.0","10","171","4","58","6","113"
"Seed_Prob_0_0","pypara.commons.errors","1615564355121916096","155","122356266766","0.2857142857142857","10","210","0","0","10","210"
"Seed_Prob_0_8","pypara.commons.errors","1615565348957807524","153","122279593471","0.2857142857142857","9","172","0","0","9","172"
"Seed_Prob_0_9","pypara.dcc","1615565496870016517","115","122443580533","0.2033898305084746","13","47","13","47","0","0"
"Seed_Prob_0_5","pypara.commons.errors","1615565010696772636","156","123896192959","0.2857142857142857","9","190","0","0","9","190"
"Seed_Prob_0_4","pypara.exchange","1615564859947570467","239","121573903346","0.21739130434782608","6","29","6","29","0","0"
"Seed_Prob_0_4","pypara.commons.numbers","1615564856091147685","0","6348436442","1.0","3","29","2","22","1","7"
"Seed_Prob_0_1","pypara.commons.errors","1615564511150713498","146","124802290635","0.2857142857142857","9","210","0","0","9","210"
"Seed_Prob_0_3","pypara.monetary","1615564734877145906","124","122677797017","0.21052631578947367","19","169","17","136","2","33"
"Seed_Prob_0_9","pypara.exchange","1615565497942078792","206","121262828347","0.21739130434782608","8","26","8","26","0","0"
"Seed_Prob_0_6","pypara.monetary","1615565093718504953","133","123534391090","0.25","16","231","10","137","6","94"
"Seed_Prob_0_3","pypara.exchange","1615564749027872798","251","122100221769","0.21739130434782608","5","17","5","17","0","0"
"Seed_Prob_0_7","pypara.monetary","1615565219499444099","129","123298314600","0.2138157894736842","18","182","14","138","4","44"
"Seed_Prob_0_1","pypara.commons.numbers","1615564510280788617","0","7348029078","1.0","4","94","1","20","3","74"
"Seed_Prob_0_1","pypara.dcc","1615564507257487372","139","121923594765","0.1977401129943503","11","57","11","57","0","0"
"Seed_Prob_0_4","pypara.dcc","1615564874266562919","152","122811985758","0.2033898305084746","12","68","12","68","0","0"
"Seed_Prob_0_0","pypara.monetary","1615564358962628306","104","124087420500","0.2236842105263158","18","191","18","191","0","0"
"Seed_Prob_0_8","pypara.monetary","1615565348823653731","115","122674014368","0.21052631578947367","20","187","17","169","3","18"
"Seed_Prob_0_5","pypara.commons.numbers","1615565005293715061","0","7609963632","1.0","2","58","0","0","2","58"
"Seed_Prob_0_7","pypara.exchange","1615565217752655241","196","121100061537","0.21739130434782608","8","19","8","19","0","0"
"Seed_Prob_0_9","pypara.commons.errors","1615565496506285809","189","121900556164","0.2857142857142857","3","66","0","0","3","66"
"Seed_Prob_0_5","pypara.dcc","1615565007829774356","178","124725677912","0.2033898305084746","11","47","11","47","0","0"
"Seed_Prob_0_2","pypara.monetary","1615564606429189463","136","123403108751","0.25","17","202","13","147","4","55"
"Seed_Prob_0_4","pypara.monetary","1615564858670542763","114","123071778295","0.21710526315789475","18","203","16","179","2","24"
"Seed_Prob_0_8","pypara.dcc","1615565361746559825","176","121850214703","0.20903954802259886","13","57","12","51","1","6"
"Seed_Prob_0_0","pypara.dcc","1615564357568326627","152","123173377335","0.20903954802259886","12","49","12","49","0","0"
"Seed_Prob_0_2","pypara.dcc","1615564650161407226","137","124464452415","0.1977401129943503","12","45","12","45","0","0"
"Seed_Prob_0_9","pypara.monetary","1615565497941926100","98","123590816684","0.2236842105263158","22","185","21","180","1","5"
"Seed_Prob_0_3","pypara.commons.errors","1615564745348365461","162","122646543194","0.2857142857142857","9","182","0","0","9","182"
"Seed_Prob_0_6","pypara.dcc","1615565109570575443","165","122058843190","0.20903954802259886","13","53","13","53","0","0"
"Seed_Prob_0_7","pypara.commons.errors","1615565244741846022","192","121412404869","0.2857142857142857","3","68","0","0","3","68"
"Seed_Prob_0_2","pypara.exchange","1615564650161339808","218","123685366291","0.21739130434782608","7","33","7","33","0","0"
"Seed_Prob_0_2","pypara.commons.numbers","1615564589871328163","0","7020724356","1.0","8","111","4","71","4","40"
"Seed_Prob_0_8","pypara.exchange","1615565361582323256","172","121190637677","0.21739130434782608","10","24","10","24","0","0"
"Seed_Prob_0_0","pypara.exchange","1615564357690270269","290","122324192009","0.21739130434782608","2","13","2","13","0","0"
"Seed_Prob_0_8","pypara.commons.numbers","1615565348824143602","0","6107986602","1.0","7","69","5","29","2","40"
