"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.3_Mut_8","flutes.run","1615368417663490174","174","121323130403","0.1","8","32","8","32","0","0","0","True","1"
"Init_Reuse_0.5_Mut_4","flutes.run","1615368110252849253","208","122560620405","0.1","6","43","6","43","0","0","0","True","1"
"Init_Reuse_0.0_Mut_0","flutes.math","1615367444312814193","0","9840852953","1.0","2","22","1","16","1","6","","",""
"Init_Reuse_0.7_Mut_8","flutes.iterator","1615368696966848166","230","123339579083","0.3898305084745763","17","88","16","84","1","4","5","True","9"
"Init_Reuse_0.7_Mut_8","flutes.timing","1615368681219505397","670","121355869366","0.5","5","10","0","0","5","10","1","True","1"
"Init_Reuse_0.9_Mut_4","flutes.exception","1615368320323098150","158","121717213355","0.1346153846153846","4","74","0","0","4","74","7","True","7"
"Init_Reuse_0.3_Mut_8","flutes.iterator","1615368438202475653","143","122303622552","0.3983050847457627","17","105","17","105","0","0","5","True","9"
"Init_Reuse_0.3_Mut_8","flutes.exception","1615368419940484668","177","121688947214","0.1346153846153846","9","114","0","0","9","114","7","True","7"
"Init_Reuse_0.5_Mut_8","flutes.math","1615368541527575620","0","9110859089","1.0","8","65","5","27","3","38","1","True","1"
"Init_Reuse_0.5_Mut_0","flutes.iterator","1615367600674869708","241","121634326393","0.3728813559322034","10","75","10","75","0","0","5","True","9"
"Init_Reuse_0.5_Mut_8","flutes.run","1615368549299615501","220","121423206569","0.1","5","29","5","29","0","0","0","True","1"
"Init_Reuse_0.7_Mut_4","flutes.iterator","1615368206173203011","228","122453581269","0.4067796610169492","13","100","13","100","0","0","5","True","9"
"Init_Reuse_0.7_Mut_0","flutes.structure","1615367766549488777","343","121354474705","0.4507042253521127","7","54","7","54","0","0","1","True","4"
"Init_Reuse_0.9_Mut_4","flutes.structure","1615368319040489135","203","122093245965","0.43661971830985913","11","62","11","62","0","0","1","True","4"
"Init_Reuse_0.5_Mut_0","flutes.structure","1615367635738510797","338","121454862567","0.43661971830985913","7","57","6","51","1","6","1","True","4"
"Init_Reuse_0.9_Mut_0","flutes.math","1615367856410881758","0","2693941351","1.0","9","17","1","17","8","0","1","True","1"
"Init_Reuse_0.9_Mut_8","flutes.exception","1615368758574825709","301","122191439435","0.1346153846153846","9","93","0","0","9","93","7","True","7"
"Init_Reuse_0.7_Mut_4","flutes.timing","1615368208975973967","126","123866705214","0.5","8","217","0","0","8","217","1","True","1"
"Init_Reuse_0.9_Mut_8","flutes.run","1615368760513823874","182","121319228794","0.1","8","51","8","51","0","0","0","True","1"
"Init_Reuse_0.5_Mut_8","flutes.timing","1615368539975473865","307","121231800383","0.5","3","54","0","0","3","54","1","True","1"
"Init_Reuse_0.3_Mut_4","flutes.structure","1615367986960214680","240","123152734262","0.4507042253521127","11","82","10","64","1","18","1","True","4"
"Init_Reuse_0.3_Mut_4","flutes.math","1615368010447893711","0","11262863447","1.0","10","132","7","71","3","61","1","True","1"
"Init_Reuse_0.9_Mut_4","flutes.iterator","1615368327094729977","225","121859634400","0.3813559322033898","12","91","12","91","0","0","5","True","9"
"Init_Reuse_0.5_Mut_4","flutes.structure","1615368109543147514","291","121418320468","0.4507042253521127","9","70","9","70","0","0","1","True","4"
"Init_Reuse_0.0_Mut_0","flutes.timing","1615367443977453043","167","121818089293","0.5","8","157","0","0","8","157","","",""
