"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.3_Mut_0","flutes.timing","1615372730275315894","374","121274090442","0.5","1","21","0","0","1","21","1","True","1"
"Init_Reuse_0.9_Mut_0","flutes.structure","1615373120163140938","427","121271515278","0.43661971830985913","6","49","6","49","0","0","1","True","4"
"Init_Reuse_0.3_Mut_0","flutes.iterator","1615372781148322589","264","121515061412","0.4067796610169492","10","71","9","66","1","5","5","True","9"
"Init_Reuse_0.9_Mut_8","flutes.math","1615374084359595275","0","10093926438","1.0","10","98","9","95","1","3","1","True","1"
"Init_Reuse_0.5_Mut_4","flutes.exception","1615373313808078495","325","121419585826","0.1346153846153846","9","48","0","0","9","48","7","True","7"
"Init_Reuse_0.7_Mut_0","flutes.timing","1615372992637171310","856","121140644973","0.5","1","6","0","0","1","6","1","True","1"
"Init_Reuse_0.5_Mut_0","flutes.timing","1615372852847765922","718","120989502536","0.5","4","8","0","0","4","8","1","True","1"
"Init_Reuse_0.7_Mut_4","flutes.math","1615373423068707985","0","8642703758","1.0","5","41","4","30","1","11","1","True","1"
"Init_Reuse_0.7_Mut_0","flutes.math","1615372991509627413","0","3066823055","1.0","8","8","1","3","7","5","1","True","1"
"Init_Reuse_0.5_Mut_8","flutes.exception","1615373830448315876","180","122386281177","0.1346153846153846","3","59","0","0","3","59","7","True","7"
"Init_Reuse_0.9_Mut_4","flutes.timing","1615373565961092611","1066","121143548255","0.5","1","4","0","0","1","4","1","True","1"
"Init_Reuse_0.3_Mut_4","flutes.run","1615373259216323521","174","123269677799","0.1","9","55","9","55","0","0","0","True","1"
"Init_Reuse_0.0_Mut_0","flutes.iterator","1615372689909755938","175","122149423392","0.4406779661016949","13","100","11","89","2","11","","",""
"Init_Reuse_0.3_Mut_8","flutes.timing","1615373709517269167","151","123959667277","0.5","10","193","0","0","10","193","1","True","1"
"Init_Reuse_0.3_Mut_4","flutes.timing","1615373256275431654","222","123014012266","0.5","6","109","0","0","6","109","1","True","1"
