"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.3_Mut_0","pytutils.urls","1615369330839697245","340","121189316778","0.75","2","10","2","10","0","0","","False",""
"Init_Reuse_0.5_Mut_0","pytutils.debug","1615369449451031008","0","8274751190","1.0","5","96","0","0","5","96","","False",""
"Init_Reuse_0.7_Mut_4","pytutils.pretty","1615370033289062769","198","121678186345","0.6470588235294118","10","60","10","60","0","0","","False",""
"Init_Reuse_0.5_Mut_8","pytutils.tlds","1615370363257411930","74","37591019552","1.0","8","53","8","53","0","0","","False",""
"Init_Reuse_0.9_Mut_0","pytutils.lazy.lazy_regex","1615369678057651017","141","124764751550","0.6041666666666666","10","113","10","113","0","0","","False",""
"Init_Reuse_0.5_Mut_0","pytutils.python","1615369447774108725","127","123152324627","0.3","9","202","0","0","9","202","","False",""
"Init_Reuse_0.7_Mut_4","pytutils.memo","1615370030543908164","222","121272877442","0.25","9","45","9","45","0","0","","False",""
"Init_Reuse_0.5_Mut_8","pytutils.excs","1615370363253263238","235","123105156725","0.16666666666666666","5","83","0","0","5","83","","False",""
"Init_Reuse_0.9_Mut_0","pytutils.sets","1615369692821815564","170","121142300664","0.6666666666666666","8","66","8","66","0","0","","False",""
"Init_Reuse_0.3_Mut_8","pytutils.mappings","1615370233498865376","110","122697508785","0.672","15","250","13","206","2","44","","False",""
"Init_Reuse_0.7_Mut_0","pytutils.path","1615369562286431754","157","121797491549","0.25","8","199","0","0","8","199","","False",""
"Init_Reuse_0.9_Mut_8","pytutils.log","1615370576185258342","191","121431255689","0.7941176470588235","10","66","10","66","0","0","","False",""
"Init_Reuse_0.9_Mut_8","pytutils.trees","1615370575830246410","216","121227439239","0.75","7","68","7","68","0","0","","False",""
"Init_Reuse_0.3_Mut_0","pytutils.files","1615369319916625091","170","121721081865","0.2413793103448276","7","77","7","77","0","0","","False",""
"Init_Reuse_0.7_Mut_8","pytutils.debug","1615370443925451858","0","6692475949","1.0","3","83","0","0","3","83","","False",""
"Init_Reuse_0.3_Mut_8","pytutils.iters","1615370253045865271","287","121149098744","0.26666666666666666","4","35","3","25","1","10","","False",""
"Init_Reuse_0.7_Mut_0","pytutils.python","1615369563343574392","114","123139925740","0.3","9","248","0","0","9","248","","False",""
"Init_Reuse_0.9_Mut_4","pytutils.debug","1615370137665270318","0","8778429259","1.0","6","159","0","0","6","159","","False",""
"Init_Reuse_0.7_Mut_0","pytutils.lazy.lazy_import","1615369592482000795","173","121655681341","0.4224137931034483","11","96","11","96","0","0","","False",""
"Init_Reuse_0.5_Mut_4","pytutils.env","1615369920761956162","227","121528985832","0.5","10","66","8","57","2","9","","False",""
