"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.9_Mut_8","pytutils.trees","1615368842411105053","156","121909307502","0.75","11","89","11","89","0","0","","False",""
"Init_Reuse_0.3_Mut_0","pytutils.timers","1615367612852468969","0","7319564999","1.0","5","68","3","39","2","29","","False",""
"Init_Reuse_0.3_Mut_4","pytutils.env","1615368042320621356","178","121152737385","0.5","10","68","10","68","0","0","","False",""
"Init_Reuse_0.5_Mut_0","pytutils.pythree","1615367700072233132","292","121045716806","0.42857142857142855","6","39","6","39","0","0","","False",""
"Init_Reuse_0.7_Mut_8","pytutils.debug","1615368749910786146","0","9531775157","1.0","8","168","0","0","8","168","","False",""
"Init_Reuse_0.3_Mut_8","pytutils.iters","1615368495300858038","167","121308618666","0.26666666666666666","8","122","5","91","3","31","","False",""
"Init_Reuse_0.5_Mut_0","pytutils.excs","1615367701782469040","130","124164035400","0.16666666666666666","10","271","0","0","10","271","","False",""
"Init_Reuse_0.3_Mut_4","pytutils.python","1615368070718056106","192","122529104890","0.3","9","121","0","0","9","121","","False",""
"Init_Reuse_0.3_Mut_8","pytutils.mappings","1615368488074379134","115","122205980949","0.6","20","277","19","257","1","20","","False",""
"Init_Reuse_0.9_Mut_8","pytutils.log","1615368842961507825","220","121311459420","0.7941176470588235","7","52","7","52","0","0","","False",""
"Init_Reuse_0.3_Mut_0","pytutils.lazy.simple_import","1615367646357266036","271","121889540815","0.6","4","66","0","0","4","66","","False",""
"Init_Reuse_0.7_Mut_4","pytutils.memo","1615368277071206201","306","122526577485","0.25","6","31","6","31","0","0","","False",""
"Init_Reuse_0.5_Mut_8","pytutils.excs","1615368649317090451","268","121369724072","0.16666666666666666","3","48","0","0","3","48","","False",""
"Init_Reuse_0.7_Mut_0","pytutils.pythree","1615367823132341250","229","121421592791","0.42857142857142855","8","49","8","49","0","0","","False",""
"Init_Reuse_0.0_Mut_0","pytutils.log","1615367470523617060","159","121390442921","0.7941176470588235","10","73","9","69","1","4","","",""
