"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.9_Mut_4","pytutils.pretty","1615361554687615986","144","122349494258","0.6470588235294118","10","54","10","54","0","0","","False",""
"Init_Reuse_0.5_Mut_4","pytutils.files","1615361309880345133","196","121628353060","0.3103448275862069","8","74","7","57","1","17","","False",""
"Init_Reuse_0.3_Mut_8","pytutils.lazy.simple_import","1615361666890888831","283","121286087152","0.6","5","66","0","0","5","66","","False",""
"Init_Reuse_0.0_Mut_0","pytutils.path","1615360660479166432","372","121004171558","0.25","1","18","0","0","1","18","","",""
"Init_Reuse_0.7_Mut_0","pytutils.pretty","1615361020833800242","220","121875281332","0.6470588235294118","8","40","8","40","0","0","","False",""
"Init_Reuse_0.5_Mut_8","pytutils.urls","1615361740987025093","380","120947642269","0.75","2","9","2","9","0","0","","False",""
"Init_Reuse_0.3_Mut_0","pytutils.mappings","1615360768700946567","104","122781934670","0.6","19","254","18","239","1","15","","False",""
"Init_Reuse_0.3_Mut_0","pytutils.log","1615360769936035688","221","121198452422","0.8235294117647058","8","73","8","73","0","0","","False",""
"Init_Reuse_0.9_Mut_4","pytutils.lazy.simple_import","1615361512567194995","211","121279748557","0.6","6","94","0","0","6","94","","False",""
"Init_Reuse_0.9_Mut_0","pytutils.props","1615361101123510306","161","122261737696","0.6470588235294118","8","79","8","79","0","0","","False",""
"Init_Reuse_0.5_Mut_4","pytutils.meth","1615361343546641586","0","5778903909","1.0","3","12","3","12","0","0","","False",""
"Init_Reuse_0.3_Mut_8","pytutils.excs","1615361635166860943","308","121152996932","0.16666666666666666","7","66","0","0","7","66","","False",""
"Init_Reuse_0.7_Mut_4","pytutils.files","1615361405926275542","261","121211980846","0.3103448275862069","4","52","4","52","0","0","","False",""
"Init_Reuse_0.7_Mut_0","pytutils.rand","1615361005347851686","0","5739231778","1.0","7","19","7","19","0","0","","False",""
"Init_Reuse_0.0_Mut_0","pytutils.debug","1615360659371632735","0","9506847917","1.0","4","113","0","0","4","113","","",""
"Init_Reuse_0.7_Mut_4","pytutils.env","1615361407223587806","195","121324158489","0.5","8","79","8","79","0","0","","False",""
"Init_Reuse_0.7_Mut_0","pytutils.lazy.lazy_import","1615360978945952194","140","121577578343","0.4224137931034483","11","101","11","101","0","0","","False",""
"Init_Reuse_0.5_Mut_8","pytutils.files","1615361755022157156","187","121588616613","0.2413793103448276","9","84","8","78","1","6","","False",""
"Init_Reuse_0.3_Mut_8","pytutils.sets","1615361642670866042","182","121241953564","0.6666666666666666","8","73","8","73","0","0","","False",""
"Init_Reuse_0.7_Mut_0","pytutils.python","1615360966855785851","194","121621536389","0.3","5","93","0","0","5","93","","False",""
"Init_Reuse_0.7_Mut_4","pytutils.lazy.lazy_regex","1615361433598309041","171","122097311458","0.6041666666666666","10","72","9","70","1","2","","False",""
"Init_Reuse_0.3_Mut_0","pytutils.files","1615360770003382367","174","121224745033","0.3103448275862069","8","103","8","103","0","0","","False",""
"Init_Reuse_0.9_Mut_8","pytutils.lazy.lazy_import","1615361964952901240","142","122154896927","0.4224137931034483","13","126","12","118","1","8","","False",""
"Init_Reuse_0.7_Mut_8","pytutils.meth","1615361863499623477","0","6473338237","1.0","5","21","5","21","0","0","","False",""
"Init_Reuse_0.5_Mut_8","pytutils.lazy.simple_import","1615361763401383185","196","121524315503","0.6","2","67","0","0","2","67","","False",""
"Init_Reuse_0.7_Mut_0","pytutils.path","1615361005348927342","204","122048146214","0.25","3","79","0","0","3","79","","False",""
"Init_Reuse_0.7_Mut_4","pytutils.excs","1615361435159272889","174","121930654984","0.16666666666666666","7","163","0","0","7","163","","False",""
"Init_Reuse_0.9_Mut_8","pytutils.sets","1615361964153859689","183","121294980002","0.6666666666666666","8","72","8","72","0","0","","False",""
"Init_Reuse_0.5_Mut_0","pytutils.python","1615360870744653315","143","122286156398","0.3","9","196","0","0","9","196","","False",""
"Init_Reuse_0.3_Mut_8","pytutils.files","1615361651588926206","188","121941786902","0.2413793103448276","9","105","8","98","1","7","","False",""
"Init_Reuse_0.7_Mut_8","pytutils.path","1615361877941694185","160","122635729476","0.25","8","187","0","0","8","187","","False",""
"Init_Reuse_0.9_Mut_0","pytutils.sets","1615361105358723914","163","121729143353","0.6666666666666666","8","73","8","73","0","0","","False",""
"Init_Reuse_0.5_Mut_0","pytutils.debug","1615360870740784835","0","7451455311","1.0","9","213","0","0","9","213","","False",""
"Init_Reuse_0.3_Mut_8","pytutils.trees","1615361655749225523","180","121667617324","0.75","9","64","9","64","0","0","","False",""
"Init_Reuse_0.9_Mut_0","pytutils.lazy.lazy_regex","1615361118496692622","208","123819136958","0.6041666666666666","11","87","9","75","2","12","","False",""
"Init_Reuse_0.5_Mut_8","pytutils.timers","1615361754980572129","0","6472438096","1.0","8","106","5","50","3","56","","False",""
"Init_Reuse_0.3_Mut_0","pytutils.urls","1615360759989181656","231","121680587124","0.75","9","52","9","52","0","0","","False",""
"Init_Reuse_0.9_Mut_8","pytutils.rand","1615361999848197229","0","5598273264","1.0","10","26","10","26","0","0","","False",""
"Init_Reuse_0.5_Mut_8","pytutils.memo","1615361774725184990","202","122230942941","0.25","7","34","7","34","0","0","","False",""
"Init_Reuse_0.9_Mut_0","pytutils.debug","1615361094440126006","0","6545927150","1.0","2","40","0","0","2","40","","False",""
"Init_Reuse_0.7_Mut_8","pytutils.env","1615361860723004294","214","122555115202","0.5","10","89","7","58","3","31","","False",""
"Init_Reuse_0.3_Mut_8","pytutils.python","1615361655875691952","175","122093269715","0.3","9","159","0","0","9","159","","False",""
"Init_Reuse_0.5_Mut_0","pytutils.lazy.lazy_regex","1615360871714144903","201","121409628104","0.6041666666666666","11","89","10","88","1","1","","False",""
"Init_Reuse_0.3_Mut_4","pytutils.pretty","1615361231720091425","207","122214408855","0.6470588235294118","10","53","10","53","0","0","","False",""
"Init_Reuse_0.9_Mut_8","pytutils.pretty","1615361965118929435","228","121232398728","0.6470588235294118","8","49","8","49","0","0","","False",""
"Init_Reuse_0.9_Mut_8","pytutils.iters","1615361991520800615","265","121475291526","0.26666666666666666","3","44","2","34","1","10","","False",""
"Init_Reuse_0.9_Mut_0","pytutils.files","1615361099867534603","250","121268368669","0.2413793103448276","5","43","4","36","1","7","","False",""
"Init_Reuse_0.7_Mut_8","pytutils.lazy.lazy_regex","1615361843264504983","242","121160802021","0.6041666666666666","9","70","8","63","1","7","","False",""
"Init_Reuse_0.3_Mut_4","pytutils.log","1615361194417445021","190","122505951912","0.7941176470588235","11","67","11","67","0","0","","False",""
"Init_Reuse_0.5_Mut_0","pytutils.mappings","1615360854449127114","111","122809866224","0.632","16","220","12","174","4","46","","False",""
"Init_Reuse_0.0_Mut_0","pytutils.props","1615360658208066718","208","121042147441","0.6470588235294118","8","64","7","60","1","4","","",""
"Init_Reuse_0.5_Mut_8","pytutils.meth","1615361752269286649","0","5323874105","1.0","5","23","5","23","0","0","","False",""
"Init_Reuse_0.7_Mut_8","pytutils.memo","1615361849416026999","194","121359361750","0.25","8","42","8","42","0","0","","False",""
"Init_Reuse_0.7_Mut_4","pytutils.timers","1615361426003667056","0","6389024161","1.0","9","148","6","59","3","89","","False",""
"Init_Reuse_0.0_Mut_0","pytutils.pretty","1615360658206580925","190","121325055870","0.6470588235294118","9","45","9","45","0","0","","",""
"Init_Reuse_0.5_Mut_8","pytutils.lazy.lazy_regex","1615361748418585690","161","121419363334","0.6041666666666666","9","100","9","100","0","0","","False",""
"Init_Reuse_0.3_Mut_4","pytutils.excs","1615361222473271080","180","122331809243","0.16666666666666666","6","139","0","0","6","139","","False",""
"Init_Reuse_0.3_Mut_8","pytutils.urls","1615361642850449841","280","121103653527","0.75","8","43","8","43","0","0","","False",""
"Init_Reuse_0.9_Mut_8","pytutils.files","1615361994310197513","200","121477128625","0.2413793103448276","8","87","7","82","1","5","","False",""
"Init_Reuse_0.0_Mut_0","pytutils.lazy.lazy_regex","1615360653846013420","196","121583856080","0.6041666666666666","11","89","10","85","1","4","","",""
"Init_Reuse_0.0_Mut_0","pytutils.meth","1615360654677750186","0","5542786322","1.0","6","23","6","23","0","0","","",""
"Init_Reuse_0.7_Mut_0","pytutils.excs","1615361039997636653","296","121722558876","0.16666666666666666","2","34","0","0","2","34","","False",""
"Init_Reuse_0.5_Mut_4","pytutils.lazy.simple_import","1615361305435123330","174","121402002317","0.6","9","188","0","0","9","188","","False",""
"Init_Reuse_0.3_Mut_4","pytutils.meth","1615361177819620383","0","5917944361","1.0","4","19","4","19","0","0","","False",""
"Init_Reuse_0.9_Mut_4","pytutils.meth","1615361547082701354","0","5965981361","1.0","5","22","5","22","0","0","","False",""
"Init_Reuse_0.7_Mut_8","pytutils.excs","1615361854619265923","410","121012260108","0.16666666666666666","1","9","0","0","1","9","","False",""
"Init_Reuse_0.0_Mut_0","pytutils.memo","1615360653277413863","216","121534866202","0.25","10","57","10","57","0","0","","",""
"Init_Reuse_0.5_Mut_4","pytutils.sets","1615361311539537110","148","121097340873","0.6666666666666666","7","80","7","80","0","0","","False",""
"Init_Reuse_0.5_Mut_0","pytutils.pretty","1615360851824479243","256","121128192052","0.6470588235294118","6","23","6","23","0","0","","False",""
"Init_Reuse_0.3_Mut_4","pytutils.urls","1615361183606234921","354","121083317451","0.75","3","14","3","14","0","0","","False",""
"Init_Reuse_0.9_Mut_4","pytutils.rand","1615361519222051792","0","5713352650","1.0","4","8","4","8","0","0","","False",""
"Init_Reuse_0.7_Mut_8","pytutils.props","1615361858435166173","189","121380522463","0.6470588235294118","9","88","9","88","0","0","","False",""
"Init_Reuse_0.3_Mut_0","pytutils.tlds","1615360761617144849","234","121121987574","0.9166666666666666","9","46","8","43","1","3","","False",""
"Init_Reuse_0.3_Mut_8","pytutils.log","1615361651999708259","157","121800477034","0.7941176470588235","10","77","10","77","0","0","","False",""
"Init_Reuse_0.5_Mut_0","pytutils.urls","1615360870791478909","362","121152741268","0.75","3","12","3","12","0","0","","False",""
