"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.5_Mut_8","pytutils.mappings","1615363464472194706","105","122703383521","0.576","20","307","15","228","5","79","","False",""
"Init_Reuse_0.0_Mut_0","pytutils.trees","1615362370564337044","214","121244794704","0.75","7","59","7","59","0","0","","",""
"Init_Reuse_0.9_Mut_8","pytutils.debug","1615363692463073816","0","8277573561","1.0","6","148","0","0","6","148","","False",""
"Init_Reuse_0.7_Mut_0","pytutils.tlds","1615362702754183175","243","121235685693","0.9166666666666666","8","48","7","42","1","6","","False",""
"Init_Reuse_0.0_Mut_0","pytutils.iters","1615362369680189766","232","121175134788","0.26666666666666666","6","62","3","38","3","24","","",""
"Init_Reuse_0.9_Mut_8","pytutils.python","1615363681683720453","197","121946687738","0.3","7","119","0","0","7","119","","False",""
"Init_Reuse_0.5_Mut_8","pytutils.rand","1615363467318730987","0","5621597645","1.0","5","15","5","15","0","0","","False",""
"Init_Reuse_0.3_Mut_4","pytutils.files","1615362901174413613","179","121822829626","0.3448275862068966","8","114","7","97","1","17","","False",""
"Init_Reuse_0.5_Mut_0","pytutils.timers","1615362571549575539","0","6647325886","1.0","5","87","5","87","0","0","","False",""
"Init_Reuse_0.7_Mut_8","pytutils.trees","1615363598205135931","211","121618187653","0.75","9","64","9","64","0","0","","False",""
"Init_Reuse_0.3_Mut_0","pytutils.props","1615362481156975378","199","121208519602","0.6470588235294118","7","46","7","46","0","0","","False",""
"Init_Reuse_0.3_Mut_0","pytutils.excs","1615362481655326706","184","121940140857","0.16666666666666666","7","147","0","0","7","147","","False",""
"Init_Reuse_0.7_Mut_8","pytutils.rand","1615363582502080693","0","5497851347","1.0","1","3","1","3","0","0","","False",""
"Init_Reuse_0.5_Mut_0","pytutils.tlds","1615362583279370473","24","15764057707","1.0","6","42","6","42","0","0","","False",""
"Init_Reuse_0.3_Mut_4","pytutils.path","1615362900981937283","192","121141509030","0.25","2","43","0","0","2","43","","False",""
"Init_Reuse_0.9_Mut_8","pytutils.props","1615363686863536789","230","121371897418","0.6470588235294118","8","70","6","56","2","14","","False",""
"Init_Reuse_0.0_Mut_0","pytutils.sets","1615362366834654226","154","121276954904","0.6666666666666666","7","78","7","78","0","0","","",""
"Init_Reuse_0.7_Mut_4","pytutils.debug","1615363152216331045","0","8295354172","1.0","1","4","0","0","1","4","","False",""
