"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.5_Mut_4","mimesis.providers.path","1615371562764587973","376","121427120124","0.35714285714285715","5","11","4","10","1","1","9","True","15"
"Init_Reuse_0.0_Mut_0","mimesis.providers.file","1615370899209021819","0","8235631026","1.0","10","29","10","29","0","0","","",""
"Init_Reuse_0.3_Mut_8","mimesis.builtins.uk","1615371921427414898","0","8480991890","1.0","5","12","5","12","0","0","1","True","2"
"Init_Reuse_0.9_Mut_8","mimesis.providers.address","1615372273206005381","160","122635650668","0.92","7","120","0","0","7","120","21","True","38"
"Init_Reuse_0.7_Mut_4","mimesis.providers.science","1615371685905918731","0","6150231681","1.0","5","36","1","17","4","19","8","True","12"
"Init_Reuse_0.0_Mut_0","mimesis.builtins.uk","1615370902752029250","0","7261080686","1.0","6","27","5","19","1","8","","",""
"Init_Reuse_0.3_Mut_4","mimesis.builtins.ru","1615371458573385130","110","122406227804","0.803921568627451","8","198","3","64","5","134","8","True","12"
"Init_Reuse_0.5_Mut_0","mimesis.builtins.ru","1615371154982382436","159","122539889631","0.803921568627451","4","92","2","28","2","64","8","True","12"
"Init_Reuse_0.5_Mut_0","mimesis.random","1615371157279088147","219","125903617926","0.9142857142857143","9","109","7","81","2","28","1","True","9"
"Init_Reuse_0.3_Mut_4","mimesis.shortcuts","1615371465629272226","14","11930254860","1.0","9","40","9","40","0","0","1","True","2"
"Init_Reuse_0.0_Mut_0","mimesis.enums","1615370899486378555","0","7524624967","1.0","2","2","2","2","0","0","","",""
"Init_Reuse_0.7_Mut_0","mimesis.providers.file","1615371250100574729","0","6434278673","1.0","10","15","5","15","5","0","8","True","12"
"Init_Reuse_0.3_Mut_8","mimesis.providers.hardware","1615371921429026585","0","7418115763","1.0","5","95","0","0","5","95","17","True","30"
"Init_Reuse_0.7_Mut_4","mimesis.providers.base","1615371685903530520","521","122094779106","0.45","6","28","3","19","3","9","5","True","13"
"Init_Reuse_0.7_Mut_8","mimesis.random","1615372153762367063","223","121796682842","0.9428571428571428","9","104","8","93","1","11","1","True","9"
"Init_Reuse_0.0_Mut_0","mimesis.builtins.pt_br","1615370890809753844","183","121492725708","0.8","9","135","0","0","9","135","","",""
"Init_Reuse_0.3_Mut_0","mimesis.providers.business","1615370983870853721","0","7522780957","1.0","6","84","1","21","5","63","13","True","22"
"Init_Reuse_0.3_Mut_4","mimesis.builtins.pt_br","1615371466378629932","229","121367656607","0.8","4","70","0","0","4","70","","False",""
"Init_Reuse_0.7_Mut_4","mimesis.providers.path","1615371685680484082","584","121186435176","0.35714285714285715","3","5","2","5","1","0","9","True","15"
"Init_Reuse_0.5_Mut_8","mimesis.decorators","1615372028572479651","363","121309218305","0.14285714285714285","9","75","0","0","9","75","14","True","14"
"Init_Reuse_0.7_Mut_0","mimesis.providers.base","1615371250101586215","391","121950502730","0.45","4","44","3","41","1","3","5","True","13"
"Init_Reuse_0.7_Mut_0","mimesis.providers.person","1615371219545171731","130","122248529544","0.9375","10","130","6","85","4","45","34","True","68"
"Init_Reuse_0.5_Mut_8","mimesis.providers.hardware","1615372036284418244","0","6545275695","1.0","10","119","0","0","10","119","17","True","30"
"Init_Reuse_0.9_Mut_8","mimesis.shortcuts","1615372306935522970","3","7625863663","1.0","7","26","7","26","0","0","1","True","2"
"Init_Reuse_0.0_Mut_0","mimesis.builtins.pl","1615370890882461994","136","122013762891","0.6666666666666666","9","126","8","96","1","30","","",""
"Init_Reuse_0.9_Mut_4","mimesis.providers.choice","1615371812479414494","281","123090027397","0.9032258064516129","10","69","8","59","2","10","6","True","10"
"Init_Reuse_0.3_Mut_0","mimesis.builtins.nl","1615370988346784060","136","121716343534","0.9230769230769231","1","30","0","0","1","30","2","True","4"
"Init_Reuse_0.5_Mut_8","mimesis.builtins.base","1615372005037954190","0","6141734518","1.0","9","86","0","0","9","86","5","True","13"
"Init_Reuse_0.7_Mut_4","mimesis.builtins.uk","1615371727352189554","0","3899591628","1.0","2","10","2","10","0","0","1","True","2"
"Init_Reuse_0.3_Mut_4","mimesis.exceptions","1615371432868489356","314","121296491752","0.9545454545454546","3","39","2","34","1","5","","False",""
"Init_Reuse_0.9_Mut_0","mimesis.providers.science","1615371305668220062","0","2359605692","1.0","5","39","0","0","5","39","8","True","12"
"Init_Reuse_0.3_Mut_0","mimesis.providers.code","1615370977214580231","0","5711460313","1.0","10","30","5","27","5","3","12","True","18"
"Init_Reuse_0.7_Mut_0","mimesis.builtins.pt_br","1615371250907627120","120","121989583946","0.8","5","152","0","0","5","152","","False",""
"Init_Reuse_0.3_Mut_0","mimesis.providers.person","1615370989530093737","81","124099811743","0.95","15","224","11","134","4","90","34","True","68"
"Init_Reuse_0.9_Mut_0","mimesis.random","1615371351119250822","153","122047401599","0.9142857142857143","4","77","4","77","0","0","1","True","9"
"Init_Reuse_0.5_Mut_0","mimesis.builtins.de","1615371168408299885","0","8833600995","1.0","5","40","0","0","5","40","14","True","14"
"Init_Reuse_0.5_Mut_8","mimesis.providers.base","1615372016760244402","376","122026092517","0.45","10","43","9","40","1","3","5","True","13"
"Init_Reuse_0.7_Mut_4","mimesis.providers.clothing","1615371680763126720","0","3137196937","1.0","9","41","3","31","6","10","7","True","10"
