"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.0_Mut_0","mimesis.providers.hardware","1615362339669990880","0","10981265569","1.0","8","191","0","0","8","191","","",""
"Init_Reuse_0.7_Mut_4","mimesis.builtins.uk","1615363107960191581","0","7762277374","1.0","7","28","7","28","0","0","1","True","2"
"Init_Reuse_0.5_Mut_8","mimesis.builtins.base","1615363416141884764","0","6263744206","1.0","2","20","0","0","2","20","5","True","13"
"Init_Reuse_0.5_Mut_4","mimesis.providers.business","1615363005947606764","0","5277349984","1.0","6","83","1","9","5","74","13","True","22"
"Init_Reuse_0.5_Mut_0","mimesis.builtins.de","1615362575490550296","0","5751536656","1.0","4","31","0","0","4","31","14","True","14"
"Init_Reuse_0.3_Mut_0","mimesis.providers.person","1615362417340192611","84","122951871668","0.9125","12","165","11","141","1","24","34","True","68"
"Init_Reuse_0.9_Mut_0","mimesis.random","1615362787876886113","240","121995454232","0.9142857142857143","5","82","4","74","1","8","1","True","9"
"Init_Reuse_0.3_Mut_0","mimesis.providers.code","1615362430212496391","0","5814315971","1.0","6","37","4","37","2","0","12","True","18"
"Init_Reuse_0.9_Mut_0","mimesis.providers.science","1615362761245436293","0","2720686629","1.0","3","49","1","25","2","24","8","True","12"
"Init_Reuse_0.7_Mut_0","mimesis.builtins.pt_br","1615362691805521437","146","121726580661","0.8","3","69","0","0","3","69","","False",""
"Init_Reuse_0.5_Mut_8","mimesis.shortcuts","1615363447729533248","2","7021327853","1.0","8","39","8","39","0","0","1","True","2"
"Init_Reuse_0.0_Mut_0","mimesis.decorators","1615362345807630143","169","121229526234","0.14285714285714285","1","36","0","0","1","36","","",""
"Init_Reuse_0.3_Mut_4","mimesis.exceptions","1615362883375691305","164","122132458197","0.9545454545454546","10","111","9","103","1","8","","False",""
"Init_Reuse_0.7_Mut_4","mimesis.providers.clothing","1615363115198358055","0","3169200029","1.0","9","49","2","23","7","26","7","True","10"
"Init_Reuse_0.5_Mut_8","mimesis.providers.base","1615363420513007202","295","121642210842","0.45","9","41","8","22","1","19","5","True","13"
"Init_Reuse_0.3_Mut_8","mimesis.providers.code","1615363319653188016","0","5382370581","1.0","10","45","10","45","0","0","12","True","18"
"Init_Reuse_0.9_Mut_4","mimesis.providers.file","1615363204388293488","3","2790420566","1.0","4","30","4","30","0","0","8","True","12"
"Init_Reuse_0.5_Mut_0","mimesis.providers.person","1615362536402840405","100","122905394993","0.9375","11","145","9","121","2","24","34","True","68"
"Init_Reuse_0.9_Mut_4","mimesis.builtins.pt_br","1615363237823866727","156","121607915865","0.8","5","115","0","0","5","115","","False",""
"Init_Reuse_0.3_Mut_0","mimesis.providers.payment","1615362461680691655","120","121655468434","0.9615384615384616","10","63","6","48","4","15","13","True","22"
"Init_Reuse_0.3_Mut_8","mimesis.builtins.en","1615363329385987465","200","121939500075","0.7692307692307693","7","71","6","59","1","12","13","True","22"
"Init_Reuse_0.7_Mut_8","mimesis.providers.internet","1615363536434373907","27","126937866244","0.8947368421052632","8","89","7","76","1","13","24","True","42"
"Init_Reuse_0.7_Mut_0","mimesis.builtins.en","1615362655837925784","320","121365256567","0.8461538461538461","4","54","3","40","1","14","13","True","22"
"Init_Reuse_0.7_Mut_4","mimesis.decorators","1615363118815514861","383","122293186845","0.14285714285714285","8","77","0","0","8","77","14","True","14"
"Init_Reuse_0.3_Mut_0","mimesis.builtins.pl","1615362480097233273","211","121892411907","0.6666666666666666","8","80","6","53","2","27","","False",""
"Init_Reuse_0.9_Mut_8","mimesis.builtins.en","1615363660388815369","291","121341090355","0.8461538461538461","11","76","4","35","7","41","13","True","22"
"Init_Reuse_0.7_Mut_0","mimesis.providers.clothing","1615362656690823360","0","4810981542","1.0","8","35","2","24","6","11","7","True","10"
