"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.3_Mut_0","mimesis.providers.path","1615369263709896876","424","121140987092","0.35714285714285715","10","13","4","10","6","3","9","True","15"
"Init_Reuse_0.7_Mut_4","mimesis.builtins.pl","1615369984882050807","182","121990679374","0.6666666666666666","9","106","8","98","1","8","","False",""
"Init_Reuse_0.9_Mut_4","mimesis.builtins.it","1615370098696322528","394","121556317006","0.8571428571428571","10","17","1","17","9","0","6","True","8"
"Init_Reuse_0.0_Mut_0","mimesis.builtins.uk","1615369193742476520","0","9408250711","1.0","4","17","4","17","0","0","","",""
"Init_Reuse_0.5_Mut_4","mimesis.random","1615369869577419553","153","121710426369","0.9142857142857143","11","123","11","123","0","0","1","True","9"
"Init_Reuse_0.0_Mut_0","mimesis.providers.file","1615369182706139578","0","9231581601","1.0","4","24","4","24","0","0","","",""
"Init_Reuse_0.5_Mut_4","mimesis.builtins.nl","1615369871544621857","275","121085109607","0.9230769230769231","1","12","0","0","1","12","2","True","4"
"Init_Reuse_0.9_Mut_8","mimesis.providers.hardware","1615370588343766825","0","2938153110","1.0","10","97","0","0","10","97","17","True","30"
"Init_Reuse_0.3_Mut_8","mimesis.exceptions","1615370221345140810","209","122319660652","0.9545454545454546","9","103","5","31","4","72","","False",""
"Init_Reuse_0.3_Mut_4","mimesis.enums","1615369744892512536","0","8108767195","1.0","7","7","7","7","0","0","","False",""
"Init_Reuse_0.7_Mut_8","mimesis.providers.numbers","1615370411503282951","31","26113141436","1.0","8","93","3","44","5","49","13","True","22"
"Init_Reuse_0.0_Mut_0","mimesis.enums","1615369181163918167","0","10461490844","1.0","7","7","7","7","0","0","","",""
"Init_Reuse_0.3_Mut_8","mimesis.builtins.nl","1615370221415668928","91","124150416085","0.9230769230769231","9","220","0","0","9","220","2","True","4"
"Init_Reuse_0.3_Mut_4","mimesis.providers.internet","1615369752244085059","29","138695183176","0.9210526315789473","9","135","9","135","0","0","24","True","42"
"Init_Reuse_0.9_Mut_0","mimesis.providers.base","1615369634335853963","635","121189353616","0.45","1","13","1","13","0","0","5","True","13"
"Init_Reuse_0.3_Mut_0","mimesis.providers.clothing","1615369305703615151","0","9391947202","1.0","4","39","2","39","2","0","7","True","10"
"Init_Reuse_0.7_Mut_0","mimesis.builtins.pl","1615369541223631666","182","122013700079","0.6666666666666666","8","83","7","69","1","14","","False",""
