"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.5_Mut_8","mimesis.builtins.uk","1615373830648033783","0","8745221504","1.0","6","26","6","26","0","0","1","True","2"
"Init_Reuse_0.5_Mut_4","mimesis.providers.path","1615373371701540095","361","121227947920","0.35714285714285715","6","17","6","17","0","0","9","True","15"
"Init_Reuse_0.9_Mut_8","mimesis.providers.path","1615374058382312487","721","121173605606","0.35714285714285715","6","12","6","12","0","0","9","True","15"
"Init_Reuse_0.5_Mut_0","mimesis.builtins.ru","1615372927948365442","179","121822038070","0.803921568627451","7","76","5","36","2","40","8","True","12"
"Init_Reuse_0.3_Mut_4","mimesis.builtins.ru","1615373297352014403","91","124103179315","0.803921568627451","8","207","2","30","6","177","8","True","12"
"Init_Reuse_0.7_Mut_8","mimesis.shortcuts","1615373968285596964","28","23372857839","1.0","9","38","9","38","0","0","1","True","2"
"Init_Reuse_0.3_Mut_4","mimesis.shortcuts","1615373310563743941","6","10380388622","1.0","9","34","8","31","1","3","1","True","2"
"Init_Reuse_0.7_Mut_4","mimesis.providers.person","1615373500529238824","114","123286124946","0.95","16","161","9","96","7","65","34","True","68"
"Init_Reuse_0.0_Mut_0","mimesis.builtins.ru","1615372669113094685","119","122161247380","0.803921568627451","9","135","6","64","3","71","","",""
"Init_Reuse_0.7_Mut_0","mimesis.providers.file","1615372994933482569","3","4141310929","1.0","4","27","4","27","0","0","8","True","12"
"Init_Reuse_0.9_Mut_0","mimesis.providers.payment","1615373170928492651","226","177771946931","0.9615384615384616","4","34","3","23","1","11","13","True","22"
"Init_Reuse_0.3_Mut_0","mimesis.providers.business","1615372756571622311","0","6543640960","1.0","6","72","1","6","5","66","13","True","22"
"Init_Reuse_0.9_Mut_4","mimesis.providers.clothing","1615373620179986625","0","2545936945","1.0","9","52","0","0","9","52","7","True","10"
"Init_Reuse_0.0_Mut_0","mimesis.builtins.pt_br","1615372716328200388","244","122442528656","0.8","4","62","0","0","4","62","","",""
"Init_Reuse_0.3_Mut_4","mimesis.builtins.pt_br","1615373285475021441","176","121454342413","0.8","3","75","0","0","3","75","","False",""
"Init_Reuse_0.7_Mut_8","mimesis.builtins.ru","1615373996745376292","222","122836625546","0.7843137254901961","7","98","2","44","5","54","8","True","12"
"Init_Reuse_0.7_Mut_0","mimesis.providers.base","1615373002544045517","437","121702886153","0.45","2","28","2","28","0","0","5","True","13"
"Init_Reuse_0.3_Mut_8","mimesis.builtins.de","1615373749575046511","0","7784821854","1.0","5","89","0","0","5","89","14","True","14"
"Init_Reuse_0.9_Mut_8","mimesis.providers.internet","1615374067531192373","51","128537881914","0.9210526315789473","9","79","5","50","4","29","24","True","42"
"Init_Reuse_0.7_Mut_0","mimesis.providers.person","1615373038976054064","112","122904716997","0.9375","9","169","7","127","2","42","34","True","68"
"Init_Reuse_0.7_Mut_4","mimesis.providers.file","1615373461336940509","0","7156407861","1.0","7","25","5","21","2","4","8","True","12"
"Init_Reuse_0.3_Mut_0","mimesis.builtins.nl","1615372769534788133","198","121930776829","0.9230769230769231","2","26","0","0","2","26","2","True","4"
"Init_Reuse_0.9_Mut_4","mimesis.decorators","1615373612515859304","830","121266397836","0.14285714285714285","8","20","0","0","8","20","14","True","14"
"Init_Reuse_0.0_Mut_0","mimesis.builtins.pl","1615372716322319061","168","123345615679","0.6666666666666666","9","103","5","58","4","45","","",""
"Init_Reuse_0.5_Mut_8","mimesis.builtins.it","1615373822650336483","314","121083515227","0.8571428571428571","8","22","4","9","4","13","6","True","8"
"Init_Reuse_0.7_Mut_4","mimesis.providers.choice","1615373479152030251","234","121702689197","0.9032258064516129","9","55","6","36","3","19","6","True","10"
"Init_Reuse_0.3_Mut_4","mimesis.exceptions","1615373254416550781","265","121467233519","0.9545454545454546","6","66","4","45","2","21","","False",""
"Init_Reuse_0.9_Mut_4","mimesis.providers.base","1615373590122027805","223","121649413314","0.45","8","48","8","48","0","0","5","True","13"
"Init_Reuse_0.7_Mut_0","mimesis.builtins.pt_br","1615373074769090049","136","122718394308","0.8","7","145","0","0","7","145","","False",""
"Init_Reuse_0.3_Mut_0","mimesis.providers.code","1615372784927565497","0","5106118897","1.0","8","32","5","27","3","5","12","True","18"
"Init_Reuse_0.9_Mut_4","mimesis.shortcuts","1615373627904066926","9","11604248578","1.0","8","39","8","39","0","0","1","True","2"
"Init_Reuse_0.9_Mut_0","mimesis.providers.science","1615373149410722865","0","4094902868","1.0","8","35","0","0","8","35","8","True","12"
"Init_Reuse_0.9_Mut_0","mimesis.random","1615373178867803865","281","121410358500","0.9714285714285714","6","76","6","76","0","0","1","True","9"
"Init_Reuse_0.3_Mut_0","mimesis.providers.person","1615372806013914920","110","122307052105","0.95","13","169","10","118","3","51","34","True","68"
"Init_Reuse_0.5_Mut_0","mimesis.builtins.de","1615372919354773806","0","5299659043","1.0","1","24","0","0","1","24","14","True","14"
"Init_Reuse_0.5_Mut_4","mimesis.providers.business","1615373362051524842","0","6538083806","1.0","6","101","1","26","5","75","13","True","22"
"Init_Reuse_0.7_Mut_8","mimesis.providers.base","1615373950325589724","182","122150149230","0.45","9","46","8","34","1","12","5","True","13"
"Init_Reuse_0.9_Mut_8","mimesis.providers.code","1615374054438102918","3","2774691539","1.0","8","18","7","13","1","5","12","True","18"
"Init_Reuse_0.7_Mut_8","mimesis.exceptions","1615373945527438782","174","122293505411","0.9545454545454546","8","97","5","43","3","54","","False",""
"Init_Reuse_0.5_Mut_0","mimesis.providers.payment","1615372931485493017","148","123608223783","0.9615384615384616","9","46","5","30","4","16","13","True","22"
"Init_Reuse_0.5_Mut_0","mimesis.builtins.pt_br","1615372919856740154","154","121836131091","0.8","7","148","0","0","7","148","","False",""
"Init_Reuse_0.0_Mut_0","mimesis.providers.person","1615372674451039055","68","123137904369","0.95","15","237","13","192","2","45","","",""
"Init_Reuse_0.7_Mut_0","mimesis.providers.clothing","1615373040136402381","0","3074231171","1.0","1","17","1","17","0","0","7","True","10"
"Init_Reuse_0.3_Mut_0","mimesis.builtins.pl","1615372817258087497","185","121467362527","0.6666666666666666","8","108","8","108","0","0","","False",""
"Init_Reuse_0.5_Mut_8","mimesis.providers.science","1615373850639883266","0","6615657148","1.0","8","108","1","5","7","103","8","True","12"
"Init_Reuse_0.7_Mut_4","mimesis.providers.code","1615373483672813197","0","3618371931","1.0","7","28","3","20","4","8","12","True","18"
"Init_Reuse_0.3_Mut_8","mimesis.providers.clothing","1615373747303445812","0","7022691585","1.0","5","76","4","50","1","26","7","True","10"
"Init_Reuse_0.0_Mut_0","mimesis.builtins.en","1615372675143379998","214","121463750930","0.8461538461538461","8","74","6","58","2","16","","",""
"Init_Reuse_0.7_Mut_0","mimesis.builtins.en","1615373041170161590","367","121189949168","0.8461538461538461","5","59","2","22","3","37","13","True","22"
"Init_Reuse_0.3_Mut_0","mimesis.providers.payment","1615372811781299863","132","121666185768","0.9615384615384616","8","66","8","66","0","0","13","True","22"
"Init_Reuse_0.5_Mut_0","mimesis.providers.person","1615372938394031942","111","122766390364","0.95","10","137","8","114","2","23","34","True","68"
"Init_Reuse_0.7_Mut_8","mimesis.providers.payment","1615373947262469073","144","122770776949","0.9615384615384616","7","76","6","73","1","3","13","True","22"
"Init_Reuse_0.5_Mut_4","mimesis.builtins.ru","1615373409759049807","149","122288976496","0.803921568627451","12","133","5","74","7","59","8","True","12"
"Init_Reuse_0.3_Mut_0","mimesis.builtins.ru","1615372839987561265","140","121755158698","0.803921568627451","8","141","3","58","5","83","8","True","12"
"Init_Reuse_0.7_Mut_8","mimesis.providers.file","1615373949511598819","2","4042493213","1.0","6","20","6","20","0","0","8","True","12"
"Init_Reuse_0.7_Mut_0","mimesis.providers.choice","1615373026663512732","286","121411340259","0.9354838709677419","6","52","6","52","0","0","6","True","10"
"Init_Reuse_0.0_Mut_0","mimesis.builtins.nl","1615372676412369834","125","122228496591","0.9230769230769231","3","77","0","0","3","77","","",""
"Init_Reuse_0.5_Mut_8","mimesis.builtins.ru","1615373844363224358","136","122698227827","0.803921568627451","9","172","1","19","8","153","8","True","12"
"Init_Reuse_0.9_Mut_0","mimesis.builtins.pl","1615373145305271460","167","121720314712","0.6666666666666666","12","85","9","56","3","29","","False",""
"Init_Reuse_0.9_Mut_0","mimesis.providers.internet","1615373124423445646","26","136569445335","0.7894736842105263","3","42","2","21","1","21","24","True","42"
"Init_Reuse_0.7_Mut_0","mimesis.shortcuts","1615373076193271405","35","14355390522","1.0","4","21","4","21","0","0","1","True","2"
"Init_Reuse_0.5_Mut_4","mimesis.builtins.pt_br","1615373425607529302","204","121510659004","0.8","3","47","0","0","3","47","","False",""
"Init_Reuse_0.7_Mut_8","mimesis.builtins.base","1615373947263443829","0","4112419812","1.0","5","22","0","0","5","22","5","True","13"
"Init_Reuse_0.5_Mut_4","mimesis.providers.file","1615373334720707201","0","5129454889","1.0","8","21","6","18","2","3","8","True","12"
"Init_Reuse_0.0_Mut_0","mimesis.builtins.da","1615372671352533512","0","8904602100","1.0","4","95","0","0","4","95","","",""
"Init_Reuse_0.3_Mut_0","mimesis.builtins.de","1615372793203355168","0","8069473743","1.0","4","41","0","0","4","41","14","True","14"
"Init_Reuse_0.9_Mut_0","mimesis.enums","1615373124423422909","0","9080029024","1.0","2","2","2","2","0","0","","False",""
"Init_Reuse_0.7_Mut_0","mimesis.providers.address","1615373063458803964","134","123001334643","0.92","6","128","1","3","5","125","21","True","38"
"Init_Reuse_0.9_Mut_4","mimesis.providers.internet","1615373578965293016","49","137734506075","0.8947368421052632","8","62","6","50","2","12","24","True","42"
"Init_Reuse_0.7_Mut_8","mimesis.providers.person","1615373934360156909","114","122306911940","0.95","14","167","8","102","6","65","34","True","68"
"Init_Reuse_0.3_Mut_4","mimesis.providers.business","1615373253248716678","0","6726928836","1.0","10","157","2","17","8","140","13","True","22"
"Init_Reuse_0.9_Mut_8","mimesis.providers.choice","1615374053153034920","260","122113438540","0.9032258064516129","8","56","8","56","0","0","6","True","10"
"Init_Reuse_0.3_Mut_8","mimesis.providers.business","1615373694584488972","0","7841466079","1.0","10","94","2","22","8","72","13","True","22"
"Init_Reuse_0.7_Mut_8","mimesis.providers.code","1615373947676060127","0","3863247569","1.0","8","25","5","18","3","7","12","True","18"
"Init_Reuse_0.3_Mut_4","mimesis.providers.person","1615373256185824875","93","125070449067","0.9375","14","161","13","154","1","7","34","True","68"
"Init_Reuse_0.9_Mut_8","mimesis.decorators","1615374053177281868","863","121385559390","0.14285714285714285","2","12","0","0","2","12","14","True","14"
"Init_Reuse_0.7_Mut_4","mimesis.random","1615373481587716885","154","121685727615","0.9428571428571428","10","95","10","95","0","0","1","True","9"
"Init_Reuse_0.7_Mut_4","mimesis.shortcuts","1615373515285464467","8","8711246665","1.0","7","22","6","20","1","2","1","True","2"
"Init_Reuse_0.9_Mut_4","mimesis.exceptions","1615373574977316798","254","121475458648","0.9545454545454546","4","69","2","23","2","46","","False",""
"Init_Reuse_0.3_Mut_8","mimesis.providers.file","1615373689617059154","0","6440502014","1.0","6","23","4","19","2","4","8","True","12"
"Init_Reuse_0.9_Mut_8","mimesis.builtins.it","1615374020639784229","277","121258792950","0.8571428571428571","2","14","2","14","0","0","6","True","8"
"Init_Reuse_0.3_Mut_4","mimesis.providers.code","1615373241886456886","0","5796628609","1.0","8","34","4","25","4","9","12","True","18"
"Init_Reuse_0.3_Mut_4","mimesis.providers.science","1615373262131395654","0","7168156531","1.0","8","102","3","55","5","47","8","True","12"
"Init_Reuse_0.7_Mut_0","mimesis.exceptions","1615373043179030673","243","121848171806","0.9545454545454546","4","63","4","63","0","0","","False",""
"Init_Reuse_0.7_Mut_8","mimesis.decorators","1615373939336098514","653","123020474870","0.14285714285714285","7","21","0","0","7","21","14","True","14"
"Init_Reuse_0.0_Mut_0","mimesis.builtins.it","1615372679105259395","223","121256144774","0.8571428571428571","6","18","6","18","0","0","","",""
"Init_Reuse_0.5_Mut_0","mimesis.enums","1615372918696180656","0","8023638143","1.0","4","4","4","4","0","0","","False",""
"Init_Reuse_0.5_Mut_4","mimesis.providers.payment","1615373387207319318","136","122473366040","0.9615384615384616","11","69","3","38","8","31","13","True","22"
"Init_Reuse_0.7_Mut_4","mimesis.exceptions","1615373517991199114","228","122506366700","0.9545454545454546","6","58","5","47","1","11","","False",""
"Init_Reuse_0.5_Mut_8","mimesis.builtins.en","1615373839364843655","304","123166395729","0.8461538461538461","7","66","5","61","2","5","13","True","22"
"Init_Reuse_0.0_Mut_0","mimesis.providers.science","1615372683906949424","0","8898671068","1.0","3","46","1","4","2","42","","",""
"Init_Reuse_0.5_Mut_8","mimesis.providers.person","1615373833206706466","118","122774670421","0.9125","14","155","9","129","5","26","34","True","68"
"Init_Reuse_0.5_Mut_4","mimesis.builtins.base","1615373359448293104","0","9639129702","1.0","8","97","0","0","8","97","5","True","13"
"Init_Reuse_0.5_Mut_8","mimesis.builtins.base","1615373834184399606","0","8900917240","1.0","9","103","0","0","9","103","5","True","13"
"Init_Reuse_0.5_Mut_4","mimesis.providers.choice","1615373359254107664","194","121865204122","0.7419354838709677","9","87","9","87","0","0","6","True","10"
"Init_Reuse_0.7_Mut_4","mimesis.builtins.uk","1615373489366421540","0","8483170076","1.0","2","30","1","2","1","28","1","True","2"
"Init_Reuse_0.3_Mut_4","mimesis.builtins.nl","1615373246848531703","155","122231883566","0.9230769230769231","3","57","0","0","3","57","2","True","4"
"Init_Reuse_0.9_Mut_0","mimesis.builtins.pt_br","1615373146776037934","160","122103271051","0.8","8","154","0","0","8","154","","False",""
"Init_Reuse_0.9_Mut_0","mimesis.providers.file","1615373121565368735","3","2605659991","1.0","1","16","1","16","0","0","8","True","12"
"Init_Reuse_0.5_Mut_0","mimesis.providers.numbers","1615372921840514270","2","236245624667","0.9130434782608695","6","103","3","30","3","73","13","True","22"
"Init_Reuse_0.5_Mut_0","mimesis.providers.clothing","1615372931489885519","0","5747785280","1.0","2","12","0","0","2","12","7","True","10"
"Init_Reuse_0.5_Mut_4","mimesis.providers.internet","1615373405245710923","48","133818598525","0.9473684210526315","14","127","13","116","1","11","24","True","42"
"Init_Reuse_0.7_Mut_0","mimesis.providers.code","1615373041067444099","1","3546118600","1.0","4","30","3","21","1","9","12","True","18"
