"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.7_Mut_8","async_btree.utils","1615366883853549761","209","121313030063","0.15789473684210525","8","63","8","63","0","0","0","True","1"
"Init_Reuse_0.0_Mut_0","async_btree.control","1615365677586026948","206","121232958047","0.3333333333333333","6","64","3","21","3","43","","",""
"Init_Reuse_0.9_Mut_0","async_btree.utils","1615366089159626041","313","121220907218","0.15789473684210525","2","17","2","17","0","0","0","True","1"
"Init_Reuse_0.3_Mut_4","async_btree.utils","1615366221924126330","259","121392577463","0.15789473684210525","3","28","3","28","0","0","0","True","1"
"Init_Reuse_0.5_Mut_0","async_btree.utils","1615365891836345740","296","121106074111","0.15789473684210525","7","43","6","38","1","5","0","True","1"
"Init_Reuse_0.3_Mut_8","async_btree.utils","1615366672967662523","395","121077587054","0.15789473684210525","3","19","2","16","1","3","0","True","1"
"Init_Reuse_0.5_Mut_8","async_btree.control","1615366789806585768","170","122079996661","0.3333333333333333","10","119","10","119","0","0","3","True","6"
"Init_Reuse_0.3_Mut_8","async_btree.decorator","1615366682951243389","213","122394842054","0.30612244897959184","5","73","2","21","3","52","6","True","10"
"Init_Reuse_0.3_Mut_0","async_btree.utils","1615365736817794342","217","121537185318","0.15789473684210525","6","64","5","59","1","5","0","True","1"
"Init_Reuse_0.9_Mut_8","async_btree.decorator","1615366998664135576","300","121481248366","0.30612244897959184","5","61","1","16","4","45","6","True","10"
"Init_Reuse_0.3_Mut_0","async_btree.definition","1615365735065366153","202","121881187211","0.5333333333333333","7","76","6","58","1","18","","False",""
"Init_Reuse_0.9_Mut_4","async_btree.leaf","1615366542932047208","912","121005290798","0.5","3","6","0","0","3","6","3","True","3"
"Init_Reuse_0.3_Mut_8","async_btree.leaf","1615366683704544645","130","124039467858","0.5","10","208","0","0","10","208","3","True","3"
"Init_Reuse_0.7_Mut_0","async_btree.leaf","1615365970881692813","312","121409880448","0.5","10","64","0","0","10","64","3","True","3"
"Init_Reuse_0.3_Mut_4","async_btree.control","1615366226530866199","218","121385458226","0.3333333333333333","9","53","8","51","1","2","3","True","6"
"Init_Reuse_0.5_Mut_8","async_btree.utils","1615366789788253894","213","121293789641","0.15789473684210525","9","87","7","59","2","28","0","True","1"
"Init_Reuse_0.7_Mut_4","async_btree.decorator","1615366429194913410","220","121627046602","0.30612244897959184","9","91","3","34","6","57","6","True","10"
"Init_Reuse_0.5_Mut_0","async_btree.decorator","1615365897143628568","227","121549784705","0.30612244897959184","7","64","2","51","5","13","6","True","10"
"Init_Reuse_0.9_Mut_4","async_btree.utils","1615366543806071861","264","121169015174","0.15789473684210525","7","48","6","45","1","3","0","True","1"
"Init_Reuse_0.5_Mut_4","async_btree.utils","1615366305559968762","212","121023143876","0.15789473684210525","7","44","6","41","1","3","0","True","1"
"Init_Reuse_0.7_Mut_8","async_btree.control","1615366883853507458","233","121372481436","0.3333333333333333","7","101","4","53","3","48","3","True","6"
"Init_Reuse_0.0_Mut_0","async_btree.utils","1615365677470037604","271","121089979185","0.15789473684210525","3","37","3","37","0","0","","",""
"Init_Reuse_0.9_Mut_4","async_btree.decorator","1615366544013187012","308","121661079605","0.30612244897959184","8","64","3","57","5","7","6","True","10"
"Init_Reuse_0.5_Mut_4","async_btree.control","1615366307134555401","247","122610681143","0.3333333333333333","9","69","4","44","5","25","3","True","6"
"Init_Reuse_0.7_Mut_0","async_btree.control","1615365968766936227","326","121396719422","0.3333333333333333","9","41","2","21","7","20","3","True","6"
"Init_Reuse_0.5_Mut_4","async_btree.decorator","1615366301220066879","215","121982169643","0.30612244897959184","8","89","4","72","4","17","6","True","10"
"Init_Reuse_0.7_Mut_4","async_btree.control","1615366428013330691","264","121722910221","0.3333333333333333","7","44","3","44","4","0","3","True","6"
"Init_Reuse_0.3_Mut_0","async_btree.control","1615365734339401129","266","122282889887","0.3333333333333333","5","32","3","27","2","5","3","True","6"
"Init_Reuse_0.7_Mut_4","async_btree.utils","1615366427013301736","238","121421545743","0.15789473684210525","7","36","7","36","0","0","0","True","1"
"Init_Reuse_0.9_Mut_8","async_btree.utils","1615366990394969424","173","121494450090","0.15789473684210525","10","120","8","61","2","59","0","True","1"
