"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.7_Mut_0","async_btree.utils","1615372975788588338","290","121467041987","0.15789473684210525","4","16","3","13","1","3","0","True","1"
"Init_Reuse_0.5_Mut_4","async_btree.leaf","1615373310695510992","159","123410750748","0.5","6","125","0","0","6","125","3","True","3"
"Init_Reuse_0.3_Mut_8","async_btree.control","1615373669654012073","187","122110402538","0.3333333333333333","8","92","5","71","3","21","3","True","6"
"Init_Reuse_0.7_Mut_8","async_btree.decorator","1615373880207839915","202","122260856077","0.30612244897959184","6","103","2","63","4","40","6","True","10"
"Init_Reuse_0.7_Mut_8","async_btree.leaf","1615373873572943446","139","121780585501","0.5","6","144","0","0","6","144","3","True","3"
"Init_Reuse_0.5_Mut_0","async_btree.leaf","1615372849144423941","175","121863136252","0.5","8","128","0","0","8","128","3","True","3"
"Init_Reuse_0.0_Mut_0","async_btree.definition","1615372644779939714","242","121864815662","0.5333333333333333","5","29","5","29","0","0","","",""
"Init_Reuse_0.9_Mut_0","async_btree.leaf","1615373080177913986","334","121309981534","0.5","8","31","0","0","8","31","3","True","3"
"Init_Reuse_0.9_Mut_8","async_btree.leaf","1615373988263752075","482","121150999751","0.5","5","43","0","0","5","43","3","True","3"
"Init_Reuse_0.0_Mut_0","async_btree.control","1615372645295919109","143","121938542516","0.3333333333333333","10","100","9","93","1","7","","",""
"Init_Reuse_0.3_Mut_4","async_btree.leaf","1615373176769639517","379","121349209939","0.5","6","38","0","0","6","38","3","True","3"
"Init_Reuse_0.9_Mut_4","async_btree.control","1615373552546943961","192","121443467738","0.3333333333333333","7","54","6","46","1","8","3","True","6"
"Init_Reuse_0.3_Mut_0","async_btree.leaf","1615372740476140907","207","122579210356","0.5","6","105","0","0","6","105","3","True","3"
"Init_Reuse_0.3_Mut_0","async_btree.decorator","1615372738416656377","287","121864850524","0.30612244897959184","8","62","1","13","7","49","6","True","10"
"Init_Reuse_0.5_Mut_8","async_btree.decorator","1615373793989916646","169","125159004689","0.30612244897959184","4","97","1","23","3","74","6","True","10"
"Init_Reuse_0.7_Mut_0","async_btree.decorator","1615372983638354125","213","124154511476","0.30612244897959184","10","112","1","26","9","86","6","True","10"
"Init_Reuse_0.7_Mut_4","async_btree.leaf","1615373423440214543","343","121315198070","0.5","2","31","0","0","2","31","3","True","3"
"Init_Reuse_0.3_Mut_8","async_btree.definition","1615373671440630356","214","121308537219","0.5333333333333333","6","61","5","53","1","8","","False",""
"Init_Reuse_0.5_Mut_8","async_btree.leaf","1615373793988833688","190","124923292733","0.5","6","132","0","0","6","132","3","True","3"
"Init_Reuse_0.3_Mut_4","async_btree.decorator","1615373176568549249","178","122096571925","0.30612244897959184","10","150","2","18","8","132","6","True","10"
"Init_Reuse_0.0_Mut_0","async_btree.utils","1615372645294215127","263","122143675184","0.15789473684210525","7","62","6","50","1","12","","",""
"Init_Reuse_0.9_Mut_0","async_btree.decorator","1615373079959089100","229","121523488896","0.30612244897959184","8","50","2","50","6","0","6","True","10"
"Init_Reuse_0.9_Mut_8","async_btree.control","1615373986780034034","271","121290555275","0.36363636363636365","9","89","4","32","5","57","3","True","6"
"Init_Reuse_0.5_Mut_0","async_btree.control","1615372842831726006","184","121360550817","0.3333333333333333","10","87","7","65","3","22","3","True","6"
"Init_Reuse_0.5_Mut_4","async_btree.utils","1615373294128495581","291","121138440555","0.15789473684210525","7","38","6","35","1","3","0","True","1"
"Init_Reuse_0.0_Mut_0","async_btree.analyze","1615372645296013074","300","121888947847","0.16666666666666666","8","16","8","16","0","0","","",""
"Init_Reuse_0.3_Mut_8","async_btree.leaf","1615373659791427061","307","121514907451","0.5","8","56","0","0","8","56","3","True","3"
"Init_Reuse_0.9_Mut_8","async_btree.definition","1615373986429235459","311","121204504178","0.5333333333333333","5","36","2","13","3","23","","False",""
"Init_Reuse_0.9_Mut_8","async_btree.decorator","1615374010619124631","422","123212533460","0.30612244897959184","6","38","1","28","5","10","6","True","10"
"Init_Reuse_0.9_Mut_4","async_btree.leaf","1615373555089803377","602","121151305747","0.5","8","41","0","0","8","41","3","True","3"
"Init_Reuse_0.5_Mut_4","async_btree.control","1615373294128470232","158","121776031077","0.3333333333333333","10","132","8","121","2","11","3","True","6"
"Init_Reuse_0.5_Mut_0","async_btree.decorator","1615372857768887500","230","122292552650","0.30612244897959184","8","80","2","39","6","41","6","True","10"
"Init_Reuse_0.9_Mut_4","async_btree.definition","1615373549782367749","209","121256311920","0.5333333333333333","10","89","7","74","3","15","","False",""
"Init_Reuse_0.3_Mut_0","async_btree.control","1615372732520721617","327","121633733253","0.3333333333333333","5","36","3","19","2","17","3","True","6"
"Init_Reuse_0.9_Mut_0","async_btree.control","1615373061227803951","278","121250269154","0.3333333333333333","7","33","2","33","5","0","3","True","6"
"Init_Reuse_0.7_Mut_8","async_btree.utils","1615373880513791474","284","121415608734","0.15789473684210525","2","14","2","14","0","0","0","True","1"
"Init_Reuse_0.5_Mut_8","async_btree.control","1615373788134442192","203","121758438908","0.3333333333333333","4","30","4","30","0","0","3","True","6"
"Init_Reuse_0.3_Mut_8","async_btree.decorator","1615373655182870586","255","121876260241","0.30612244897959184","9","80","4","43","5","37","6","True","10"
"Init_Reuse_0.7_Mut_0","async_btree.control","1615372975788571047","229","121805537722","0.3333333333333333","10","83","4","57","6","26","3","True","6"
"Init_Reuse_0.5_Mut_4","async_btree.decorator","1615373295528460907","277","121590079728","0.30612244897959184","8","96","1","25","7","71","6","True","10"
"Init_Reuse_0.3_Mut_8","async_btree.utils","1615373671436518913","196","121417000830","0.15789473684210525","9","81","9","81","0","0","0","True","1"
