"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.3_Mut_0","async_btree.control","1615374512602989303","205","122118423063","0.3333333333333333","10","97","8","88","2","9","3","True","6"
"Init_Reuse_0.3_Mut_8","async_btree.control","1615375442887341820","136","121665204273","0.3333333333333333","10","150","9","138","1","12","3","True","6"
"Init_Reuse_0.9_Mut_0","async_btree.control","1615374860605114047","310","121702628340","0.3333333333333333","9","28","2","28","7","0","3","True","6"
"Init_Reuse_0.7_Mut_8","async_btree.leaf","1615375682349601097","250","121037270848","0.5","3","52","0","0","3","52","3","True","3"
"Init_Reuse_0.7_Mut_0","async_btree.control","1615374747191711281","267","121094801175","0.3333333333333333","9","33","3","23","6","10","3","True","6"
"Init_Reuse_0.7_Mut_8","async_btree.decorator","1615375682179083551","328","121564330367","0.30612244897959184","5","51","1","6","4","45","6","True","10"
"Init_Reuse_0.5_Mut_4","async_btree.decorator","1615375072557103329","276","121642583975","0.30612244897959184","6","57","1","11","5","46","6","True","10"
"Init_Reuse_0.5_Mut_4","async_btree.utils","1615375081679131835","267","121180839287","0.15789473684210525","6","44","4","38","2","6","0","True","1"
"Init_Reuse_0.0_Mut_0","async_btree.analyze","1615374421114476856","264","121061403147","0.16666666666666666","7","16","7","16","0","0","","",""
"Init_Reuse_0.9_Mut_0","async_btree.definition","1615374861436673395","234","121138008307","0.5333333333333333","5","63","5","63","0","0","","False",""
"Init_Reuse_0.5_Mut_4","async_btree.control","1615375081761481094","267","121513198304","0.3333333333333333","9","64","6","55","3","9","3","True","6"
"Init_Reuse_0.9_Mut_8","async_btree.leaf","1615375779839111234","236","121377610524","0.5","5","39","0","0","5","39","3","True","3"
"Init_Reuse_0.5_Mut_0","async_btree.definition","1615374628982251513","225","121332056393","0.5333333333333333","7","80","3","30","4","50","","False",""
"Init_Reuse_0.5_Mut_0","async_btree.decorator","1615374628981701737","246","121330907563","0.30612244897959184","8","75","2","36","6","39","6","True","10"
