"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_1","codetiming._timer","1615561340676079848","2","9253604532","1.0","10","84","10","84","0","0"
"Seed_Prob_0_2","codetiming._timers","1615561479442027762","211","121214695296","0.8235294117647058","11","84","9","64","2","20"
"Seed_Prob_0_7","codetiming._timers","1615562102216814115","144","121688381738","0.8529411764705882","13","101","13","101","0","0"
"Seed_Prob_0_5","codetiming._timers","1615561860449483171","169","123487898298","0.8529411764705882","11","96","11","96","0","0"
"Seed_Prob_0_3","codetiming._timers","1615561607010657688","148","121357841237","0.8235294117647058","13","93","13","93","0","0"
"Seed_Prob_0_6","codetiming._timers","1615561981524653174","179","121302429972","0.8529411764705882","10","77","10","77","0","0"
"Seed_Prob_0_9","codetiming._timer","1615562364560754251","4","10659686652","1.0","9","94","9","94","0","0"
"Seed_Prob_0_2","codetiming._timer","1615561479492923039","20","17749074672","1.0","8","66","6","50","2","16"
"Seed_Prob_0_6","codetiming._timer","1615561982107050512","6","10335827913","1.0","7","70","6","53","1","17"
"Seed_Prob_0_8","codetiming._timer","1615562220371670523","24","19561609277","1.0","8","77","7","63","1","14"
"Seed_Prob_0_0","codetiming._timers","1615561313025244977","121","121999699459","0.8529411764705882","13","101","13","101","0","0"
"Seed_Prob_0_4","codetiming._timers","1615561720702161275","178","121289429815","0.8529411764705882","12","82","10","71","2","11"
"Seed_Prob_0_9","codetiming._timers","1615562364503431675","248","121346421232","0.8529411764705882","9","66","8","64","1","2"
"Seed_Prob_0_5","codetiming._timer","1615561839103872675","7","11372264992","1.0","9","77","6","58","3","19"
"Seed_Prob_0_3","codetiming._timer","1615561603415063558","4","8311243768","1.0","7","73","7","73","0","0"
"Seed_Prob_0_0","codetiming._timer","1615561312923186210","3","10671964136","1.0","8","72","8","72","0","0"
"Seed_Prob_0_8","codetiming._timers","1615562210959622711","181","121677010624","0.8529411764705882","11","86","10","83","1","3"
"Seed_Prob_0_7","codetiming._timer","1615562102888819409","4","10015000196","1.0","10","77","10","77","0","0"
"Seed_Prob_0_1","codetiming._timers","1615561340674901015","199","122110359892","0.8235294117647058","10","78","10","78","0","0"
"Seed_Prob_0_4","codetiming._timer","1615561719134137829","19","19882279493","1.0","9","85","9","85","0","0"
