"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_1","codetiming._timers","1615564363144910846","155","121943339323","0.8529411764705882","13","102","13","102","0","0"
"Seed_Prob_0_7","codetiming._timer","1615565134295827322","12","15084524209","1.0","6","45","5","37","1","8"
"Seed_Prob_0_0","codetiming._timers","1615564299263252967","231","121179963547","0.8529411764705882","10","64","8","40","2","24"
"Seed_Prob_0_4","codetiming._timer","1615564758940703164","12","13935462387","1.0","7","78","7","78","0","0"
"Seed_Prob_0_9","codetiming._timer","1615565392219816345","2","11903162404","1.0","8","73","7","68","1","5"
"Seed_Prob_0_5","codetiming._timer","1615564872894537893","11","13731255030","1.0","4","47","4","47","0","0"
"Seed_Prob_0_3","codetiming._timer","1615564634785873223","107","76745036580","1.0","10","81","8","71","2","10"
"Seed_Prob_0_4","codetiming._timers","1615564740063752755","144","121866268002","0.8529411764705882","13","103","13","103","0","0"
"Seed_Prob_0_0","codetiming._timer","1615564332009971108","2","8329304159","1.0","5","40","4","30","1","10"
"Seed_Prob_0_8","codetiming._timers","1615565240981691324","182","121635414803","0.8235294117647058","9","73","8","64","1","9"
"Seed_Prob_0_6","codetiming._timer","1615564997042407059","4","10380239039","1.0","8","51","6","39","2","12"
"Seed_Prob_0_2","codetiming._timer","1615564509253518128","5","10932218082","1.0","6","49","5","43","1","6"
"Seed_Prob_0_6","codetiming._timers","1615564997042457385","140","121984208602","0.8235294117647058","12","76","12","76","0","0"
"Seed_Prob_0_8","codetiming._timer","1615565240871638189","7","11752364529","1.0","8","84","7","73","1","11"
"Seed_Prob_0_5","codetiming._timers","1615564873696972330","170","121658074216","0.8529411764705882","10","98","10","98","0","0"
"Seed_Prob_0_3","codetiming._timers","1615564632282456779","230","124181791160","0.8529411764705882","8","66","7","60","1","6"
"Seed_Prob_0_7","codetiming._timers","1615565129271161119","187","121219043250","0.8235294117647058","14","106","13","98","1","8"
"Seed_Prob_0_2","codetiming._timers","1615564510415428275","153","121983638777","0.8529411764705882","13","93","10","65","3","28"
"Seed_Prob_0_1","codetiming._timer","1615564360602842747","2","9019192983","1.0","9","64","7","53","2","11"
"Seed_Prob_0_9","codetiming._timers","1615565366769259631","222","121599487329","0.8529411764705882","9","75","8","65","1","10"
