"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_6","codetiming._timers","1615571093638953491","178","121159343500","0.8529411764705882","10","71","10","71","0","0"
"Seed_Prob_0_5","codetiming._timers","1615570944689873370","215","121236589205","0.8529411764705882","11","83","9","65","2","18"
"Seed_Prob_0_9","codetiming._timers","1615571489183396678","136","121654614938","0.8235294117647058","15","120","15","120","0","0"
"Seed_Prob_0_3","codetiming._timers","1615570719430923533","194","122661236861","0.8529411764705882","11","78","11","78","0","0"
"Seed_Prob_0_2","codetiming._timers","1615570591794618609","162","121332447066","0.8529411764705882","13","87","10","69","3","18"
"Seed_Prob_0_7","codetiming._timers","1615571237290979998","207","121897707211","0.8529411764705882","8","56","7","49","1","7"
"Seed_Prob_0_1","codetiming._timer","1615570473863604167","4","11290919423","1.0","4","45","4","45","0","0"
"Seed_Prob_0_8","codetiming._timer","1615571338553111528","8","11421813916","1.0","6","54","5","45","1","9"
"Seed_Prob_0_6","codetiming._timer","1615571101826513668","93","66135579037","1.0","10","94","9","90","1","4"
"Seed_Prob_0_8","codetiming._timers","1615571338699051434","208","121257068502","0.8529411764705882","11","81","9","62","2","19"
"Seed_Prob_0_2","codetiming._timer","1615570592061293900","0","7123513285","1.0","10","86","10","86","0","0"
"Seed_Prob_0_0","codetiming._timer","1615570410375099825","0","7624494938","1.0","8","68","7","64","1","4"
"Seed_Prob_0_4","codetiming._timers","1615570850363117547","146","123079603373","0.8529411764705882","13","109","13","109","0","0"
"Seed_Prob_0_1","codetiming._timers","1615570471908502259","181","121866210366","0.8529411764705882","13","118","12","116","1","2"
"Seed_Prob_0_7","codetiming._timer","1615571237290716100","74","57122858538","1.0","10","83","10","83","0","0"
"Seed_Prob_0_4","codetiming._timer","1615570846170257349","10","16113508651","1.0","10","85","9","77","1","8"
"Seed_Prob_0_0","codetiming._timers","1615570389385713855","196","121920773297","0.8529411764705882","11","81","10","67","1","14"
"Seed_Prob_0_5","codetiming._timer","1615570988386586175","18","19499943046","1.0","9","99","8","92","1","7"
"Seed_Prob_0_9","codetiming._timer","1615571491004338722","73","43440667896","1.0","10","74","9","73","1","1"
"Seed_Prob_0_3","codetiming._timer","1615570701572288730","8","12813983742","1.0","7","63","6","53","1","10"
