"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_7","codetiming._timer","1615572777949759248","5","11286280173","1.0","8","64","8","64","0","0"
"Seed_Prob_0_1","codetiming._timers","1615572019451465129","161","122891004975","0.8529411764705882","12","80","12","80","0","0"
"Seed_Prob_0_4","codetiming._timer","1615572354293859550","24","21724787506","1.0","9","68","9","68","0","0"
"Seed_Prob_0_0","codetiming._timer","1615571951246009546","31","26348765859","1.0","10","106","9","97","1","9"
"Seed_Prob_0_5","codetiming._timer","1615572522082847073","23","27844197088","1.0","10","87","10","87","0","0"
"Seed_Prob_0_3","codetiming._timer","1615572256886463601","56","45597328547","1.0","10","80","6","46","4","34"
"Seed_Prob_0_4","codetiming._timers","1615572354079874739","154","121417849219","0.8529411764705882","11","76","11","76","0","0"
"Seed_Prob_0_9","codetiming._timer","1615573000924610511","8","12264265842","1.0","8","68","7","64","1","4"
"Seed_Prob_0_0","codetiming._timers","1615571924829498975","175","121474213652","0.8529411764705882","12","73","12","73","0","0"
"Seed_Prob_0_6","codetiming._timer","1615572638019336880","51","34634915897","1.0","9","87","8","82","1","5"
"Seed_Prob_0_8","codetiming._timer","1615572893588022024","8","13560165152","1.0","9","76","8","64","1","12"
"Seed_Prob_0_9","codetiming._timers","1615573001395373952","134","121540567532","0.8529411764705882","13","94","12","88","1","6"
"Seed_Prob_0_2","codetiming._timer","1615572111710932947","3","9012962135","1.0","6","45","6","45","0","0"
"Seed_Prob_0_8","codetiming._timers","1615572876775616281","144","121642369477","0.8529411764705882","14","106","14","106","0","0"
"Seed_Prob_0_6","codetiming._timers","1615572631983179891","203","121363142984","0.8529411764705882","11","77","9","67","2","10"
"Seed_Prob_0_5","codetiming._timers","1615572522100111812","196","121435410418","0.8529411764705882","12","84","10","72","2","12"
"Seed_Prob_0_3","codetiming._timers","1615572256238608942","158","122193586613","0.8529411764705882","12","93","12","93","0","0"
"Seed_Prob_0_1","codetiming._timer","1615572009753936211","9","11596945412","1.0","6","46","4","34","2","12"
"Seed_Prob_0_7","codetiming._timers","1615572778061093928","166","121749177825","0.8529411764705882","14","94","13","90","1","4"
"Seed_Prob_0_2","codetiming._timers","1615572118592583753","206","121193358974","0.8529411764705882","11","62","10","56","1","6"
