"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_9","codetiming._timers","1615569959350748787","198","121511379538","0.8529411764705882","11","78","11","78","0","0"
"Seed_Prob_0_7","codetiming._timers","1615569706607787416","166","121647699083","0.8529411764705882","12","87","11","75","1","12"
"Seed_Prob_0_2","codetiming._timers","1615569081583185293","139","122195785991","0.8529411764705882","11","78","11","78","0","0"
"Seed_Prob_0_1","codetiming._timer","1615568936799481439","9","13573636890","1.0","9","83","8","79","1","4"
"Seed_Prob_0_3","codetiming._timers","1615569194051114068","178","121919374452","0.8529411764705882","13","88","12","86","1","2"
"Seed_Prob_0_8","codetiming._timer","1615569840060308809","5","10708962102","1.0","6","48","5","44","1","4"
"Seed_Prob_0_5","codetiming._timers","1615569434570660460","215","122527055804","0.8529411764705882","13","106","10","87","3","19"
"Seed_Prob_0_6","codetiming._timers","1615569568370575166","231","121544106675","0.8529411764705882","9","74","9","74","0","0"
"Seed_Prob_0_2","codetiming._timer","1615569081128902274","17","21131482650","1.0","9","74","9","74","0","0"
"Seed_Prob_0_6","codetiming._timer","1615569563203173981","14","15519669040","1.0","6","73","4","58","2","15"
"Seed_Prob_0_8","codetiming._timers","1615569840060585684","169","122042604002","0.8235294117647058","12","81","12","81","0","0"
"Seed_Prob_0_4","codetiming._timers","1615569313189562320","163","121750414477","0.8529411764705882","10","79","10","79","0","0"
"Seed_Prob_0_0","codetiming._timers","1615568890769671281","251","121434545958","0.8529411764705882","8","67","8","67","0","0"
"Seed_Prob_0_3","codetiming._timer","1615569220816816365","2","9588474400","1.0","6","57","6","57","0","0"
"Seed_Prob_0_5","codetiming._timer","1615569460970256966","16","14896775826","1.0","9","98","8","86","1","12"
"Seed_Prob_0_0","codetiming._timer","1615568890258495150","2","5980706702","1.0","9","79","7","67","2","12"
"Seed_Prob_0_9","codetiming._timer","1615569957614041517","3","8247354148","1.0","9","68","7","54","2","14"
"Seed_Prob_0_4","codetiming._timer","1615569314427342559","13","15803497274","1.0","10","80","9","73","1","7"
"Seed_Prob_0_1","codetiming._timers","1615568936348976293","167","122047404085","0.8529411764705882","10","79","10","79","0","0"
"Seed_Prob_0_7","codetiming._timer","1615569706658815817","6","9876552417","1.0","7","52","7","52","0","0"
