"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_9","codetiming._timer","1615568445557263655","20","22248855889","1.0","10","91","10","91","0","0"
"Seed_Prob_0_1","codetiming._timer","1615567443184071318","6","11218289993","1.0","7","59","7","59","0","0"
"Seed_Prob_0_7","codetiming._timers","1615568209003212404","172","121790292451","0.8529411764705882","12","99","12","99","0","0"
"Seed_Prob_0_2","codetiming._timers","1615567586171801141","154","122489067948","0.8529411764705882","14","106","14","106","0","0"
"Seed_Prob_0_6","codetiming._timers","1615568054216452415","213","121490968297","0.8235294117647058","11","82","10","73","1","9"
"Seed_Prob_0_3","codetiming._timers","1615567700858622926","158","122633202480","0.8529411764705882","12","97","12","97","0","0"
"Seed_Prob_0_5","codetiming._timers","1615567940929564148","170","121531771486","0.8529411764705882","13","92","12","87","1","5"
"Seed_Prob_0_2","codetiming._timer","1615567581088202924","26","24258236777","1.0","10","73","8","68","2","5"
"Seed_Prob_0_6","codetiming._timer","1615568054291426708","2","7126578158","1.0","9","68","7","59","2","9"
"Seed_Prob_0_8","codetiming._timers","1615568332347879681","139","121382934531","0.8529411764705882","14","109","13","104","1","5"
"Seed_Prob_0_0","codetiming._timer","1615567404336261766","4","8503209051","1.0","10","100","9","85","1","15"
"Seed_Prob_0_4","codetiming._timers","1615567816153164415","175","121670327605","0.8529411764705882","11","77","11","77","0","0"
"Seed_Prob_0_0","codetiming._timers","1615567397444831928","155","121851701871","0.8235294117647058","13","82","11","70","2","12"
"Seed_Prob_0_8","codetiming._timer","1615568332347771599","3","9793768144","1.0","7","81","7","81","0","0"
"Seed_Prob_0_3","codetiming._timer","1615567708300777085","23","20391497741","1.0","9","82","6","60","3","22"
"Seed_Prob_0_5","codetiming._timer","1615567941951912934","3","9517139913","1.0","7","65","5","44","2","21"
"Seed_Prob_0_4","codetiming._timer","1615567809351825902","122","70707168896","1.0","11","83","11","83","0","0"
"Seed_Prob_0_9","codetiming._timers","1615568453542476560","145","121449417254","0.8529411764705882","12","94","12","94","0","0"
"Seed_Prob_0_7","codetiming._timer","1615568215459047491","4","9619633627","1.0","6","56","5","51","1","5"
"Seed_Prob_0_1","codetiming._timers","1615567433343901749","180","121868512656","0.8529411764705882","8","56","8","56","0","0"
