"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.9_Mut_8","string_utils.validation","1615365336588475080","88","124756885613","0.7291666666666666","15","337","9","198","6","139","","False",""
"Init_Reuse_0.7_Mut_0","string_utils.manipulation","1615364343329612505","119","122582104170","0.8015267175572519","23","207","22","201","1","6","","False",""
"Init_Reuse_0.9_Mut_8","string_utils.generation","1615365335473175918","150","121966033231","0.9047619047619048","11","72","11","72","0","0","","False",""
"Init_Reuse_0.3_Mut_8","string_utils.generation","1615365013899521989","206","121705220222","0.9047619047619048","11","50","10","42","1","8","","False",""
"Init_Reuse_0.7_Mut_0","string_utils.errors","1615364342966328434","0","11698102134","1.0","5","102","0","0","5","102","","False",""
"Init_Reuse_0.5_Mut_4","string_utils.errors","1615364682579322537","0","9079480776","1.0","4","104","0","0","4","104","","False",""
"Init_Reuse_0.5_Mut_8","string_utils.generation","1615365154662573359","154","121972599373","0.9047619047619048","12","89","12","89","0","0","","False",""
"Init_Reuse_0.3_Mut_0","string_utils.errors","1615364102814621594","0","9158430333","1.0","1","22","0","0","1","22","","False",""
"Init_Reuse_0.5_Mut_8","string_utils.validation","1615365157638197229","81","123889207975","0.75","18","396","6","94","12","302","","False",""
"Init_Reuse_0.0_Mut_0","string_utils.generation","1615364049629855036","161","121359299526","0.9047619047619048","12","75","12","75","0","0","","",""
"Init_Reuse_0.5_Mut_8","string_utils.manipulation","1615365130880859066","113","122620109204","0.8320610687022901","19","184","19","184","0","0","","False",""
"Init_Reuse_0.3_Mut_4","string_utils.errors","1615364550045533942","0","10868588823","1.0","6","117","0","0","6","117","","False",""
"Init_Reuse_0.3_Mut_4","string_utils.generation","1615364588731200863","165","121834268169","0.9047619047619048","11","96","11","96","0","0","","False",""
"Init_Reuse_0.5_Mut_0","string_utils.errors","1615364248618580821","0","10890086647","1.0","10","191","0","0","10","191","","False",""
"Init_Reuse_0.7_Mut_4","string_utils.errors","1615364791309359164","0","12271857367","1.0","8","190","0","0","8","190","","False",""
"Init_Reuse_0.7_Mut_8","string_utils.errors","1615365252446061689","0","10505710232","1.0","2","36","0","0","2","36","","False",""
"Init_Reuse_0.3_Mut_0","string_utils.validation","1615364114475327690","82","124381395818","0.7291666666666666","17","426","8","157","9","269","","False",""
"Init_Reuse_0.9_Mut_4","string_utils.generation","1615364916654181472","163","121726988531","0.9047619047619048","13","82","12","80","1","2","","False",""
"Init_Reuse_0.5_Mut_4","string_utils.manipulation","1615364683586845722","108","123311914834","0.7862595419847328","25","203","25","203","0","0","","False",""
"Init_Reuse_0.3_Mut_0","string_utils.generation","1615364116275464915","243","121471760870","0.9047619047619048","11","67","11","67","0","0","","False",""
"Init_Reuse_0.7_Mut_0","string_utils.validation","1615364342907594498","90","124628180721","0.7430555555555556","19","488","10","270","9","218","","False",""
"Init_Reuse_0.7_Mut_8","string_utils.validation","1615365246391808925","84","123565586641","0.7430555555555556","17","395","7","135","10","260","","False",""
"Init_Reuse_0.5_Mut_0","string_utils.manipulation","1615364276091448077","130","122616268736","0.8015267175572519","27","216","24","181","3","35","","False",""
"Init_Reuse_0.7_Mut_4","string_utils.validation","1615364792327396256","88","123300903384","0.7430555555555556","17","388","6","122","11","266","","False",""
"Init_Reuse_0.3_Mut_4","string_utils.validation","1615364550022633403","78","124036543874","0.7430555555555556","17","438","7","114","10","324","","False",""
"Init_Reuse_0.7_Mut_8","string_utils.generation","1615365252563738047","200","121586679295","0.9047619047619048","11","69","11","69","0","0","","False",""
"Init_Reuse_0.5_Mut_8","string_utils.errors","1615365131121058188","0","11350866839","1.0","3","70","0","0","3","70","","False",""
"Init_Reuse_0.9_Mut_0","string_utils.generation","1615364471061020681","195","121806405001","0.9047619047619048","11","54","10","45","1","9","","False",""
"Init_Reuse_0.9_Mut_4","string_utils.errors","1615364926095294886","0","9897133627","1.0","8","152","0","0","8","152","","False",""
"Init_Reuse_0.0_Mut_0","string_utils.errors","1615364048853825824","0","11977498459","1.0","6","131","0","0","6","131","","",""
"Init_Reuse_0.3_Mut_8","string_utils.errors","1615365013077557329","0","11060709924","1.0","8","183","0","0","8","183","","False",""
"Init_Reuse_0.9_Mut_0","string_utils.manipulation","1615364476916204498","121","124105491152","0.7938931297709924","26","180","25","165","1","15","","False",""
"Init_Reuse_0.7_Mut_4","string_utils.manipulation","1615364819009592493","116","123730317821","0.8015267175572519","25","170","24","168","1","2","","False",""
"Init_Reuse_0.5_Mut_4","string_utils.generation","1615364677952403092","174","121375574713","0.9047619047619048","11","99","11","99","0","0","","False",""
"Init_Reuse_0.9_Mut_8","string_utils.manipulation","1615365336671615136","109","124590567267","0.7862595419847328","21","258","20","228","1","30","","False",""
"Init_Reuse_0.9_Mut_0","string_utils.validation","1615364471926838686","79","124561391626","0.7361111111111112","18","433","7","101","11","332","","False",""
"Init_Reuse_0.3_Mut_8","string_utils.validation","1615365013733361312","97","124402698452","0.7430555555555556","16","334","9","195","7","139","","False",""
"Init_Reuse_0.9_Mut_0","string_utils.errors","1615364480672297683","0","10601964599","1.0","2","6","0","0","2","6","","False",""
"Init_Reuse_0.3_Mut_8","string_utils.manipulation","1615365013304488066","120","122634461690","0.7938931297709924","26","190","25","182","1","8","","False",""
"Init_Reuse_0.0_Mut_0","string_utils.manipulation","1615364044676338318","133","122478669384","0.8549618320610687","24","191","21","160","3","31","","",""
"Init_Reuse_0.9_Mut_4","string_utils.manipulation","1615364887182295869","134","122490912146","0.8015267175572519","24","151","23","149","1","2","","False",""
"Init_Reuse_0.5_Mut_0","string_utils.validation","1615364248363071673","83","123502209038","0.6944444444444444","17","377","7","101","10","276","","False",""
"Init_Reuse_0.7_Mut_4","string_utils.generation","1615364796131723253","166","121560541171","0.9047619047619048","11","71","11","71","0","0","","False",""
"Init_Reuse_0.3_Mut_4","string_utils.manipulation","1615364549914402938","133","121846206498","0.8396946564885496","26","193","25","187","1","6","","False",""
"Init_Reuse_0.7_Mut_8","string_utils.manipulation","1615365252577698596","132","122698558755","0.8549618320610687","23","212","22","205","1","7","","False",""
"Init_Reuse_0.5_Mut_0","string_utils.generation","1615364251353343848","153","121591524441","0.9047619047619048","11","71","11","71","0","0","","False",""
"Init_Reuse_0.9_Mut_8","string_utils.errors","1615365336589829205","0","14163333847","1.0","10","195","0","0","10","195","","False",""
"Init_Reuse_0.7_Mut_0","string_utils.generation","1615364350727601597","196","121496520692","0.9047619047619048","13","63","12","59","1","4","","False",""
"Init_Reuse_0.5_Mut_4","string_utils.validation","1615364683370923525","87","123874894915","0.7430555555555556","17","365","8","110","9","255","","False",""
"Init_Reuse_0.3_Mut_0","string_utils.manipulation","1615364103287402593","112","122373073023","0.8015267175572519","23","195","22","188","1","7","","False",""
"Init_Reuse_0.9_Mut_4","string_utils.validation","1615364913558730074","83","123924944785","0.7430555555555556","19","434","8","145","11","289","","False",""
