"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.5_Mut_4","string_utils.validation","1615362981558831781","86","125510166062","0.7291666666666666","16","394","7","119","9","275","","False",""
"Init_Reuse_0.3_Mut_0","string_utils.manipulation","1615362390223305904","113","122900423753","0.8244274809160306","24","212","24","212","0","0","","False",""
"Init_Reuse_0.9_Mut_4","string_utils.generation","1615363163686206838","177","121524667263","0.9047619047619048","13","79","13","79","0","0","","False",""
"Init_Reuse_0.7_Mut_0","string_utils.generation","1615362621324898978","174","121293612138","0.9047619047619048","12","76","12","76","0","0","","False",""
"Init_Reuse_0.5_Mut_0","string_utils.validation","1615362541632408731","86","123746704222","0.7430555555555556","18","382","6","86","12","296","","False",""
"Init_Reuse_0.3_Mut_4","string_utils.manipulation","1615362842052177088","116","123197822715","0.8015267175572519","24","230","23","225","1","5","","False",""
"Init_Reuse_0.5_Mut_8","string_utils.errors","1615363407363658251","0","11303239095","1.0","8","142","0","0","8","142","","False",""
"Init_Reuse_0.5_Mut_0","string_utils.generation","1615362541612817308","177","121499710591","0.9047619047619048","11","65","11","65","0","0","","False",""
"Init_Reuse_0.0_Mut_0","string_utils.generation","1615362331797307706","138","122143375817","0.9047619047619048","13","68","13","68","0","0","","",""
"Init_Reuse_0.9_Mut_0","string_utils.validation","1615362742458131496","91","123581118873","0.7638888888888888","19","404","10","157","9","247","","False",""
"Init_Reuse_0.7_Mut_4","string_utils.validation","1615363078110887411","78","124443541392","0.7430555555555556","19","472","12","271","7","201","","False",""
"Init_Reuse_0.7_Mut_8","string_utils.generation","1615363500913164792","200","121482225221","0.9047619047619048","11","72","11","72","0","0","","False",""
"Init_Reuse_0.9_Mut_0","string_utils.errors","1615362742182386785","0","12307069810","1.0","9","215","0","0","9","215","","False",""
"Init_Reuse_0.7_Mut_8","string_utils.validation","1615363500595843945","95","124188675635","0.7361111111111112","18","395","7","94","11","301","","False",""
"Init_Reuse_0.5_Mut_8","string_utils.generation","1615363421133936367","180","121246274928","0.9047619047619048","13","82","12","78","1","4","","False",""
"Init_Reuse_0.3_Mut_8","string_utils.generation","1615363282811316529","173","123901006276","0.9047619047619048","11","70","11","70","0","0","","False",""
"Init_Reuse_0.9_Mut_8","string_utils.generation","1615363614460513051","157","121479297987","0.9047619047619048","11","79","10","68","1","11","","False",""
"Init_Reuse_0.5_Mut_4","string_utils.generation","1615362981558662152","184","123872280868","0.9047619047619048","13","77","13","77","0","0","","False",""
"Init_Reuse_0.9_Mut_8","string_utils.validation","1615363615172083114","101","123391352750","0.7569444444444444","18","365","8","117","10","248","","False",""
"Init_Reuse_0.7_Mut_8","string_utils.errors","1615363500262323999","0","10853501659","1.0","2","38","0","0","2","38","","False",""
"Init_Reuse_0.9_Mut_0","string_utils.manipulation","1615362750355017862","130","121977788602","0.816793893129771","21","187","21","187","0","0","","False",""
"Init_Reuse_0.7_Mut_4","string_utils.errors","1615363089659190661","0","10917973932","1.0","7","166","0","0","7","166","","False",""
"Init_Reuse_0.5_Mut_8","string_utils.manipulation","1615363408395553033","115","122387705508","0.8091603053435115","27","231","26","229","1","2","","False",""
"Init_Reuse_0.5_Mut_8","string_utils.validation","1615363406009816389","83","124735896756","0.7430555555555556","18","462","6","134","12","328","","False",""
"Init_Reuse_0.7_Mut_8","string_utils.manipulation","1615363500979617989","123","122603536303","0.7938931297709924","25","167","24","158","1","9","","False",""
"Init_Reuse_0.9_Mut_0","string_utils.generation","1615362742457928520","150","121262985813","0.9047619047619048","13","67","13","67","0","0","","False",""
"Init_Reuse_0.7_Mut_4","string_utils.generation","1615363078470044153","221","121430871175","0.9047619047619048","9","73","9","73","0","0","","False",""
"Init_Reuse_0.3_Mut_8","string_utils.manipulation","1615363286523789027","120","122688700052","0.8091603053435115","25","192","25","192","0","0","","False",""
"Init_Reuse_0.9_Mut_4","string_utils.manipulation","1615363176382187796","137","122227349453","0.8015267175572519","23","167","23","167","0","0","","False",""
"Init_Reuse_0.5_Mut_0","string_utils.manipulation","1615362513240890651","133","121759672430","0.8015267175572519","22","160","21","139","1","21","","False",""
"Init_Reuse_0.3_Mut_4","string_utils.validation","1615362842563911954","80","124628059838","0.7569444444444444","18","421","9","151","9","270","","False",""
"Init_Reuse_0.3_Mut_8","string_utils.validation","1615363286472021846","110","123642074598","0.75","17","352","7","153","10","199","","False",""
"Init_Reuse_0.0_Mut_0","string_utils.errors","1615362331742841600","0","9658786240","1.0","1","12","0","0","1","12","","",""
"Init_Reuse_0.9_Mut_4","string_utils.validation","1615363176412848540","86","123769951631","0.75","16","363","6","101","10","262","","False",""
"Init_Reuse_0.7_Mut_0","string_utils.validation","1615362620303133045","81","123632214984","0.75","19","407","7","122","12","285","","False",""
"Init_Reuse_0.3_Mut_0","string_utils.validation","1615362400604174006","88","125645969574","0.75","18","397","7","93","11","304","","False",""
"Init_Reuse_0.5_Mut_4","string_utils.manipulation","1615362964885565087","141","122010861915","0.8396946564885496","25","177","25","177","0","0","","False",""
"Init_Reuse_0.3_Mut_0","string_utils.generation","1615362400511500943","222","123114864711","0.9047619047619048","12","57","11","54","1","3","","False",""
"Init_Reuse_0.9_Mut_8","string_utils.errors","1615363643506210105","0","11519732234","1.0","3","75","0","0","3","75","","False",""
"Init_Reuse_0.3_Mut_4","string_utils.errors","1615362842052609033","0","10550893133","1.0","3","69","0","0","3","69","","False",""
"Init_Reuse_0.3_Mut_8","string_utils.errors","1615363286359612334","0","10779426994","1.0","8","175","0","0","8","175","","False",""
"Init_Reuse_0.0_Mut_0","string_utils.manipulation","1615362331090087621","148","122761515548","0.8091603053435115","25","181","24","179","1","2","","",""
"Init_Reuse_0.5_Mut_0","string_utils.errors","1615362513238254418","0","11791750432","1.0","7","159","0","0","7","159","","False",""
"Init_Reuse_0.3_Mut_4","string_utils.generation","1615362842566114978","193","121449545614","0.9047619047619048","13","59","13","59","0","0","","False",""
"Init_Reuse_0.9_Mut_4","string_utils.errors","1615363176926459415","0","10454033058","1.0","7","78","0","0","7","78","","False",""
"Init_Reuse_0.0_Mut_0","string_utils.validation","1615362330722968616","90","123714130835","0.7361111111111112","21","419","7","92","14","327","","",""
"Init_Reuse_0.9_Mut_8","string_utils.manipulation","1615363644179590139","123","121825422971","0.7938931297709924","24","192","22","165","2","27","","False",""
"Init_Reuse_0.5_Mut_4","string_utils.errors","1615362965183725947","0","9252117066","1.0","5","106","0","0","5","106","","False",""
"Init_Reuse_0.3_Mut_0","string_utils.errors","1615362390229541583","0","11099234731","1.0","9","173","0","0","9","173","","False",""
