"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_7","pytutils.pythree","1615565220755905152","178","121356897805","0.42857142857142855","10","69","10","69","0","0"
"Seed_Prob_0_3","pytutils.sets","1615564719670513549","197","121444550280","0.6666666666666666","5","45","5","45","0","0"
"Seed_Prob_0_2","pytutils.mappings","1615564620830735266","102","126427044780","0.624","19","301","18","286","1","15"
"Seed_Prob_0_2","pytutils.lazy.lazy_regex","1615564632143109940","179","122150634030","0.6041666666666666","10","79","9","72","1","7"
"Seed_Prob_0_0","pytutils.iters","1615564325847459817","219","121214747689","0.26666666666666666","7","74","2","22","5","52"
"Seed_Prob_0_7","pytutils.python","1615565197323309684","170","121927545242","0.3","4","103","0","0","4","103"
"Seed_Prob_0_9","pytutils.lazy.lazy_regex","1615565520347845266","179","121870613454","0.6041666666666666","11","85","11","85","0","0"
"Seed_Prob_0_3","pytutils.debug","1615564740220929710","0","9777387611","1.0","8","144","0","0","8","144"
"Seed_Prob_0_1","pytutils.rand","1615564537749151915","0","6611366932","1.0","10","23","10","23","0","0"
"Seed_Prob_0_9","pytutils.log","1615565516560947203","179","121437481876","0.8235294117647058","11","71","9","61","2","10"
"Seed_Prob_0_2","pytutils.rand","1615564632245343674","0","5733329271","1.0","4","13","4","13","0","0"
"Seed_Prob_0_6","pytutils.files","1615565105465616468","165","123481867033","0.2413793103448276","9","130","6","83","3","47"
"Seed_Prob_0_0","pytutils.pythree","1615564325751247672","247","120962050584","0.42857142857142855","5","39","5","39","0","0"
"Seed_Prob_0_7","pytutils.trees","1615565231195329761","204","121775174943","0.75","7","60","7","60","0","0"
"Seed_Prob_0_5","pytutils.debug","1615564954905020300","0","8335396543","1.0","8","216","0","0","8","216"
"Seed_Prob_0_5","pytutils.sets","1615564985478992483","156","122517785248","0.6666666666666666","8","80","7","66","1","14"
"Seed_Prob_0_9","pytutils.memo","1615565515732164819","288","121452987059","0.25","9","46","9","46","0","0"
"Seed_Prob_0_5","pytutils.rand","1615565024993348897","0","4633846087","1.0","6","13","6","13","0","0"
"Seed_Prob_0_3","pytutils.tlds","1615564722100808122","6","8444151143","1.0","7","53","7","53","0","0"
"Seed_Prob_0_6","pytutils.props","1615565138603294553","227","121253925716","0.6470588235294118","10","54","7","40","3","14"
"Seed_Prob_0_4","pytutils.files","1615564858848290659","209","123423531159","0.3448275862068966","8","88","7","80","1","8"
"Seed_Prob_0_8","pytutils.log","1615565382346231679","202","122576330988","0.7647058823529411","10","50","10","50","0","0"
"Seed_Prob_0_6","pytutils.debug","1615565069083139731","0","8176808413","1.0","3","51","0","0","3","51"
"Seed_Prob_0_1","pytutils.lazy.lazy_import","1615564539898956342","118","122060418353","0.4224137931034483","14","97","14","97","0","0"
"Seed_Prob_0_8","pytutils.env","1615565380029827938","228","121681040249","0.5","7","52","7","52","0","0"
"Seed_Prob_0_7","pytutils.log","1615565255914594474","204","121764210977","0.7647058823529411","10","52","10","52","0","0"
"Seed_Prob_0_1","pytutils.mappings","1615564539900818172","102","122908281053","0.576","18","232","17","214","1","18"
"Seed_Prob_0_3","pytutils.timers","1615564750221327098","0","8125288444","1.0","8","149","6","81","2","68"
"Seed_Prob_0_7","pytutils.memo","1615565219328717546","308","121252829671","0.25","7","37","6","35","1","2"
"Seed_Prob_0_1","pytutils.env","1615564534214204607","225","122166284482","0.5","7","56","6","36","1","20"
"Seed_Prob_0_3","pytutils.lazy.simple_import","1615564743829056435","273","121458448831","0.6","4","63","0","0","4","63"
"Seed_Prob_0_2","pytutils.files","1615564636956160068","173","122447488911","0.3103448275862069","10","117","7","95","3","22"
"Seed_Prob_0_8","pytutils.python","1615565387419152308","187","122518307710","0.3","7","117","0","0","7","117"
"Seed_Prob_0_6","pytutils.memo","1615565139136495907","328","122047110588","0.25","5","31","5","31","0","0"
"Seed_Prob_0_1","pytutils.files","1615564496064230011","320","121653388687","0.3448275862068966","2","17","2","17","0","0"
"Seed_Prob_0_6","pytutils.rand","1615565102191548991","0","4999220374","1.0","3","8","3","8","0","0"
"Seed_Prob_0_8","pytutils.sets","1615565348109924047","145","121534067156","0.6666666666666666","8","69","8","69","0","0"
"Seed_Prob_0_3","pytutils.lazy.lazy_regex","1615564766363385204","202","122707521673","0.6041666666666666","11","90","10","83","1","7"
"Seed_Prob_0_1","pytutils.path","1615564497607937054","229","124232943111","0.25","5","82","0","0","5","82"
"Seed_Prob_0_7","pytutils.excs","1615565232941275638","156","122404529944","0.16666666666666666","5","126","0","0","5","126"
"Seed_Prob_0_0","pytutils.lazy.simple_import","1615564372848327625","219","121429467091","0.6","3","71","0","0","3","71"
"Seed_Prob_0_8","pytutils.meth","1615565364367752048","0","7229934075","1.0","7","29","7","29","0","0"
"Seed_Prob_0_6","pytutils.mappings","1615565144285829717","106","123137119143","0.552","20","249","17","216","3","33"
"Seed_Prob_0_4","pytutils.urls","1615564905807693677","265","121132500389","0.75","8","38","8","38","0","0"
"Seed_Prob_0_1","pytutils.urls","1615564482607326427","390","121195905660","0.75","4","14","4","14","0","0"
"Seed_Prob_0_0","pytutils.pretty","1615564363780873687","293","121432163290","0.6470588235294118","7","34","7","34","0","0"
"Seed_Prob_0_6","pytutils.lazy.lazy_regex","1615565142949479649","159","121633065166","0.6041666666666666","10","85","10","85","0","0"
"Seed_Prob_0_4","pytutils.trees","1615564905902372038","169","121702057071","0.75","7","67","7","67","0","0"
"Seed_Prob_0_8","pytutils.mappings","1615565359318961131","112","122328588140","0.584","17","293","16","277","1","16"
"Seed_Prob_0_5","pytutils.log","1615564980016775083","181","121386991690","0.7941176470588235","11","68","11","68","0","0"
"Seed_Prob_0_4","pytutils.lazy.lazy_regex","1615564892614433173","204","121460806035","0.6041666666666666","11","100","10","97","1","3"
"Seed_Prob_0_0","pytutils.debug","1615564326546189538","0","8111119962","1.0","6","161","0","0","6","161"
"Seed_Prob_0_9","pytutils.debug","1615565464859814971","0","7681927392","1.0","10","235","0","0","10","235"
