"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.3_Mut_4","pypara.commons.errors","1615364648940692049","164","122411052809","0.2857142857142857","9","182","0","0","9","182","","False",""
"Init_Reuse_0.7_Mut_4","pypara.commons.numbers","1615364913927452891","0","8837812276","1.0","9","139","4","57","5","82","","False",""
"Init_Reuse_0.5_Mut_8","pypara.commons.errors","1615365191612667329","174","122907083821","0.2857142857142857","9","175","0","0","9","175","","False",""
"Init_Reuse_0.5_Mut_8","pypara.commons.numbers","1615365190701049476","0","7995647111","1.0","6","49","1","22","5","27","","False",""
"Init_Reuse_0.5_Mut_0","pypara.monetary","1615364324728315389","150","123615767465","0.23355263157894737","18","162","15","114","3","48","18","True","19"
"Init_Reuse_0.7_Mut_8","pypara.dcc","1615365321635292255","132","122393550782","0.20903954802259886","14","53","13","47","1","6","","False",""
"Init_Reuse_0.9_Mut_4","pypara.monetary","1615364989398432756","249","124078434127","0.2565789473684211","14","155","12","129","2","26","18","True","19"
"Init_Reuse_0.3_Mut_0","pypara.exchange","1615364241740057116","327","122671518279","0.21739130434782608","1","3","0","0","1","3","","False",""
"Init_Reuse_0.5_Mut_4","pypara.commons.errors","1615364776792103708","247","121162030698","0.2857142857142857","1","22","0","0","1","22","","False",""
"Init_Reuse_0.3_Mut_0","pypara.commons.errors","1615364242135610989","148","123471550905","0.2857142857142857","10","199","0","0","10","199","","False",""
"Init_Reuse_0.7_Mut_0","pypara.dcc","1615364434457179668","132","122089416789","0.192090395480226","10","48","10","48","0","0","","False",""
"Init_Reuse_0.3_Mut_8","pypara.dcc","1615365093360717205","123","122462150271","0.1977401129943503","15","56","15","56","0","0","","False",""
"Init_Reuse_0.7_Mut_0","pypara.monetary","1615364433517214411","188","122856306476","0.23355263157894737","10","141","10","141","0","0","18","True","19"
"Init_Reuse_0.7_Mut_4","pypara.commons.errors","1615364912264124242","177","123412011471","0.2857142857142857","6","130","0","0","6","130","","False",""
"Init_Reuse_0.3_Mut_4","pypara.dcc","1615364650926933268","141","121979125959","0.192090395480226","13","51","12","50","1","1","","False",""
"Init_Reuse_0.9_Mut_8","pypara.monetary","1615365424638167042","205","122562002101","0.20394736842105263","10","128","10","128","0","0","18","True","19"
"Init_Reuse_0.7_Mut_4","pypara.dcc","1615364912937632462","149","124139119103","0.2033898305084746","13","57","13","57","0","0","","False",""
"Init_Reuse_0.0_Mut_0","pypara.dcc","1615364117706636615","109","122079649734","0.2033898305084746","14","49","14","49","0","0","","",""
"Init_Reuse_0.9_Mut_4","pypara.commons.numbers","1615364987404325051","0","8452040957","1.0","1","11","1","11","0","0","","False",""
"Init_Reuse_0.0_Mut_0","pypara.exchange","1615364118870291180","188","121311405677","0.21739130434782608","7","28","7","28","0","0","","",""
"Init_Reuse_0.9_Mut_4","pypara.exchange","1615364978307435856","163","121383312459","0.21739130434782608","10","22","10","22","0","0","","False",""
"Init_Reuse_0.7_Mut_8","pypara.commons.errors","1615365323907839761","182","122803122062","0.2857142857142857","7","136","0","0","7","136","","False",""
"Init_Reuse_0.7_Mut_8","pypara.exchange","1615365323506169821","221","121809731109","0.21739130434782608","5","18","5","18","0","0","","False",""
"Init_Reuse_0.5_Mut_0","pypara.commons.numbers","1615364332611742465","0","7475803039","1.0","6","103","3","20","3","83","","False",""
"Init_Reuse_0.5_Mut_8","pypara.monetary","1615365210935502130","120","122702354143","0.2532894736842105","20","174","18","149","2","25","18","True","19"
"Init_Reuse_0.5_Mut_0","pypara.exchange","1615364312181947023","225","121502603521","0.21739130434782608","8","24","8","24","0","0","","False",""
"Init_Reuse_0.7_Mut_4","pypara.exchange","1615364912937420093","228","122535177432","0.21739130434782608","4","30","4","30","0","0","","False",""
"Init_Reuse_0.9_Mut_8","pypara.exchange","1615365423487971361","244","121346017987","0.21739130434782608","8","25","8","25","0","0","","False",""
"Init_Reuse_0.9_Mut_0","pypara.dcc","1615364575560623299","113","124956382004","0.2033898305084746","15","57","15","57","0","0","","False",""
"Init_Reuse_0.3_Mut_4","pypara.exchange","1615364651405902124","259","121275662703","0.21739130434782608","5","19","4","16","1","3","","False",""
"Init_Reuse_0.9_Mut_8","pypara.commons.numbers","1615365431649238715","0","6350224009","1.0","4","38","3","28","1","10","","False",""
"Init_Reuse_0.3_Mut_8","pypara.exchange","1615365093497857634","171","121552528168","0.21739130434782608","10","27","10","27","0","0","","False",""
"Init_Reuse_0.7_Mut_0","pypara.exchange","1615364447776470797","230","121410797478","0.21739130434782608","6","16","6","16","0","0","","False",""
"Init_Reuse_0.3_Mut_0","pypara.dcc","1615364242428147330","155","123227192869","0.1977401129943503","12","50","12","50","0","0","","False",""
"Init_Reuse_0.9_Mut_8","pypara.dcc","1615365424988371838","123","121758805756","0.2033898305084746","16","61","16","61","0","0","","False",""
"Init_Reuse_0.9_Mut_0","pypara.commons.numbers","1615364552186483582","0","7940188398","1.0","7","118","3","39","4","79","","False",""
"Init_Reuse_0.7_Mut_0","pypara.commons.errors","1615364433584139857","177","122127831559","0.2857142857142857","8","146","0","0","8","146","","False",""
"Init_Reuse_0.5_Mut_4","pypara.exchange","1615364773173640477","368","122334642185","0.21739130434782608","1","5","1","5","0","0","","False",""
"Init_Reuse_0.3_Mut_8","pypara.commons.errors","1615365093331191452","203","121481192730","0.2857142857142857","2","34","0","0","2","34","","False",""
"Init_Reuse_0.3_Mut_8","pypara.commons.numbers","1615365117287561961","0","6545235947","1.0","4","46","1","6","3","40","","False",""
"Init_Reuse_0.5_Mut_4","pypara.commons.numbers","1615364768197822223","0","7689423934","1.0","5","90","2","36","3","54","","False",""
"Init_Reuse_0.3_Mut_0","pypara.commons.numbers","1615364242134219724","0","7980466110","1.0","10","91","5","61","5","30","","False",""
"Init_Reuse_0.9_Mut_4","pypara.commons.errors","1615364978544233566","143","123342830375","0.2857142857142857","10","236","0","0","10","236","","False",""
"Init_Reuse_0.7_Mut_8","pypara.monetary","1615365333165849053","155","123168527475","0.23026315789473684","18","196","16","172","2","24","18","True","19"
"Init_Reuse_0.0_Mut_0","pypara.monetary","1615364110229201861","112","122399333604","0.23684210526315788","18","183","15","144","3","39","","",""
"Init_Reuse_0.9_Mut_4","pypara.dcc","1615364978413648740","124","122246869738","0.2033898305084746","12","54","12","54","0","0","","False",""
"Init_Reuse_0.5_Mut_0","pypara.dcc","1615364312068333678","136","122033509059","0.1977401129943503","14","53","14","53","0","0","","False",""
"Init_Reuse_0.5_Mut_8","pypara.exchange","1615365191765344402","272","121344082588","0.21739130434782608","4","14","3","5","1","9","","False",""
"Init_Reuse_0.3_Mut_4","pypara.monetary","1615364651154557439","131","122866436394","0.22039473684210525","16","197","15","189","1","8","18","True","19"
"Init_Reuse_0.3_Mut_4","pypara.commons.numbers","1615364650927028596","0","9874781662","1.0","8","126","3","66","5","60","","False",""
"Init_Reuse_0.5_Mut_8","pypara.dcc","1615365187051942845","148","122278392940","0.2033898305084746","14","45","14","45","0","0","","False",""
"Init_Reuse_0.5_Mut_4","pypara.monetary","1615364767706031162","136","123259312453","0.24671052631578946","17","195","16","188","1","7","18","True","19"
"Init_Reuse_0.5_Mut_4","pypara.dcc","1615364776534327074","101","122154351170","0.1864406779661017","12","50","12","50","0","0","","False",""
"Init_Reuse_0.7_Mut_0","pypara.commons.numbers","1615364430724721751","0","8786472418","1.0","7","110","3","15","4","95","","False",""
"Init_Reuse_0.3_Mut_0","pypara.monetary","1615364242634171895","137","124376273565","0.23026315789473684","17","172","14","139","3","33","18","True","19"
"Init_Reuse_0.9_Mut_0","pypara.exchange","1615364562854373241","190","121395943212","0.21739130434782608","6","15","6","15","0","0","","False",""
"Init_Reuse_0.9_Mut_0","pypara.monetary","1615364551019097185","217","123151021893","0.20723684210526316","7","154","6","129","1","25","18","True","19"
"Init_Reuse_0.9_Mut_0","pypara.commons.errors","1615364577561374501","184","123628829137","0.2857142857142857","3","69","0","0","3","69","","False",""
"Init_Reuse_0.9_Mut_8","pypara.commons.errors","1615365431635203839","188","121907281877","0.2857142857142857","7","151","0","0","7","151","","False",""
"Init_Reuse_0.7_Mut_4","pypara.monetary","1615364905776081891","156","125998895069","0.23355263157894737","18","186","15","159","3","27","18","True","19"
"Init_Reuse_0.5_Mut_0","pypara.commons.errors","1615364332611709289","246","121667916827","0.2857142857142857","5","59","0","0","5","59","","False",""
"Init_Reuse_0.3_Mut_8","pypara.monetary","1615365117284734766","145","123564183523","0.22697368421052633","15","159","15","159","0","0","18","True","19"
"Init_Reuse_0.7_Mut_8","pypara.commons.numbers","1615365328894062970","0","7201854541","1.0","4","43","2","10","2","33","","False",""
"Init_Reuse_0.0_Mut_0","pypara.commons.numbers","1615364117768543661","0","6563571913","1.0","6","40","2","13","4","27","","",""
"Init_Reuse_0.0_Mut_0","pypara.commons.errors","1615364111317201363","216","123568922529","0.2857142857142857","4","69","0","0","4","69","","",""
