"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.5_Mut_4","pypara.commons.errors","1615371622431271669","176","124079157930","0.2857142857142857","2","39","0","0","2","39","","False",""
"Init_Reuse_0.9_Mut_0","pypara.dcc","1615371410178494544","126","123490907790","0.2033898305084746","11","46","11","46","0","0","","False",""
"Init_Reuse_0.3_Mut_4","pypara.exchange","1615371540901146078","183","122317499333","0.21739130434782608","8","20","8","20","0","0","","False",""
"Init_Reuse_0.3_Mut_8","pypara.dcc","1615371972282275139","124","122280732601","0.192090395480226","12","37","12","37","0","0","","False",""
"Init_Reuse_0.9_Mut_8","pypara.monetary","1615372348252993713","184","122726977924","0.24671052631578946","14","165","12","142","2","23","18","True","19"
"Init_Reuse_0.3_Mut_0","pypara.dcc","1615371089251217257","134","121877981040","0.2033898305084746","13","43","13","43","0","0","","False",""
"Init_Reuse_0.7_Mut_4","pypara.commons.errors","1615371729287504626","162","121837869460","0.2857142857142857","5","114","0","0","5","114","","False",""
"Init_Reuse_0.7_Mut_4","pypara.dcc","1615371734898214340","164","122931755363","0.192090395480226","12","40","12","40","0","0","","False",""
"Init_Reuse_0.7_Mut_0","pypara.exchange","1615371290278144081","236","121578650037","0.21739130434782608","6","24","5","11","1","13","","False",""
"Init_Reuse_0.5_Mut_8","pypara.commons.errors","1615372115254335247","145","122979709458","0.2857142857142857","8","189","0","0","8","189","","False",""
"Init_Reuse_0.7_Mut_4","pypara.commons.numbers","1615371729308491738","0","6787412956","1.0","5","71","2","34","3","37","","False",""
"Init_Reuse_0.0_Mut_0","pypara.dcc","1615370932581836670","135","122297675579","0.20903954802259886","13","47","13","47","0","0","","",""
"Init_Reuse_0.5_Mut_8","pypara.commons.numbers","1615372111906750864","0","6980482842","1.0","1","13","1","13","0","0","","False",""
"Init_Reuse_0.7_Mut_8","pypara.dcc","1615372198198941511","151","124036529725","0.1977401129943503","13","46","12","43","1","3","","False",""
"Init_Reuse_0.9_Mut_4","pypara.monetary","1615371854261659229","174","123289191807","0.2631578947368421","16","172","15","158","1","14","18","True","19"
"Init_Reuse_0.5_Mut_0","pypara.commons.numbers","1615371178641874067","0","6572806234","1.0","7","136","3","25","4","111","","False",""
"Init_Reuse_0.5_Mut_0","pypara.exchange","1615371172661950677","238","121608303935","0.21739130434782608","4","26","4","26","0","0","","False",""
"Init_Reuse_0.7_Mut_0","pypara.dcc","1615371273836266094","173","121748262656","0.2033898305084746","12","45","12","45","0","0","","False",""
"Init_Reuse_0.7_Mut_4","pypara.exchange","1615371734931628011","190","121384619848","0.21739130434782608","7","20","7","20","0","0","","False",""
"Init_Reuse_0.7_Mut_0","pypara.monetary","1615371287886736366","171","123051392171","0.23355263157894737","13","157","11","136","2","21","18","True","19"
"Init_Reuse_0.9_Mut_8","pypara.commons.numbers","1615372321553707907","0","7321665410","1.0","4","47","3","25","1","22","","False",""
"Init_Reuse_0.3_Mut_0","pypara.exchange","1615371088832914767","208","121237411061","0.21739130434782608","7","31","7","31","0","0","","False",""
"Init_Reuse_0.9_Mut_8","pypara.exchange","1615372307457648435","166","122343545387","0.21739130434782608","10","28","10","28","0","0","","False",""
"Init_Reuse_0.3_Mut_0","pypara.commons.errors","1615371076754864826","199","122557418888","0.2857142857142857","9","117","0","0","9","117","","False",""
"Init_Reuse_0.3_Mut_8","pypara.exchange","1615371970411633392","301","121097076301","0.21739130434782608","2","8","2","8","0","0","","False",""
"Init_Reuse_0.3_Mut_4","pypara.dcc","1615371515643312139","125","123028821064","0.20903954802259886","13","49","13","49","0","0","","False",""
"Init_Reuse_0.9_Mut_4","pypara.commons.numbers","1615371854281237126","0","6205149249","1.0","1","3","0","0","1","3","","False",""
"Init_Reuse_0.5_Mut_0","pypara.monetary","1615371177914305226","175","123065005947","0.22039473684210525","14","160","11","111","3","49","18","True","19"
"Init_Reuse_0.7_Mut_8","pypara.commons.errors","1615372182417074104","236","121249617622","0.2857142857142857","6","80","0","0","6","80","","False",""
"Init_Reuse_0.9_Mut_4","pypara.exchange","1615371859625839505","193","121540913412","0.21739130434782608","10","26","10","26","0","0","","False",""
"Init_Reuse_0.3_Mut_4","pypara.commons.errors","1615371515894894600","205","121329694410","0.2857142857142857","3","74","0","0","3","74","","False",""
"Init_Reuse_0.5_Mut_8","pypara.monetary","1615372111909058144","131","122865904955","0.24013157894736842","18","166","16","145","2","21","18","True","19"
"Init_Reuse_0.5_Mut_0","pypara.commons.errors","1615371159864895904","214","121460002607","0.2857142857142857","4","75","0","0","4","75","","False",""
"Init_Reuse_0.7_Mut_8","pypara.monetary","1615372181882357442","200","123147520717","0.22039473684210525","14","148","13","133","1","15","18","True","19"
"Init_Reuse_0.9_Mut_4","pypara.commons.errors","1615371850256403374","140","122704964180","0.2857142857142857","8","187","0","0","8","187","","False",""
"Init_Reuse_0.9_Mut_4","pypara.dcc","1615371850235668643","108","122103855759","0.20903954802259886","15","54","15","54","0","0","","False",""
"Init_Reuse_0.0_Mut_0","pypara.commons.errors","1615370934218080768","388","120911070956","0.2857142857142857","1","2","0","0","1","2","","",""
"Init_Reuse_0.5_Mut_8","pypara.dcc","1615372121132982502","154","122882381437","0.1977401129943503","11","42","10","37","1","5","","False",""
"Init_Reuse_0.0_Mut_0","pypara.commons.numbers","1615370927551136347","0","8034920030","1.0","7","61","2","12","5","49","","",""
"Init_Reuse_0.5_Mut_8","pypara.exchange","1615372121432752430","193","121615953485","0.21739130434782608","8","23","8","23","0","0","","False",""
"Init_Reuse_0.7_Mut_0","pypara.commons.numbers","1615371288930536017","0","9286842329","1.0","7","95","5","62","2","33","","False",""
"Init_Reuse_0.3_Mut_0","pypara.monetary","1615371076945818025","144","122897046030","0.22697368421052633","15","170","13","145","2","25","18","True","19"
"Init_Reuse_0.9_Mut_8","pypara.dcc","1615372309948811905","148","121980804386","0.1977401129943503","12","50","12","50","0","0","","False",""
"Init_Reuse_0.3_Mut_8","pypara.commons.errors","1615371972492320856","167","121790391299","0.2857142857142857","2","62","0","0","2","62","","False",""
