"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_6","docstring_parser.rest","1615572660540490373","104","123090962249","0.6666666666666666","10","209","3","33","7","176"
"Seed_Prob_0_9","docstring_parser.numpydoc","1615573034762272745","126","122016806388","0.5897435897435898","11","181","7","72","4","109"
"Seed_Prob_0_6","docstring_parser.numpydoc","1615572672821338156","121","123098601407","0.6923076923076923","15","247","13","215","2","32"
"Seed_Prob_0_2","docstring_parser.parser","1615572180600891417","255","121046588567","0.2727272727272727","6","13","6","13","0","0"
"Seed_Prob_0_2","docstring_parser.google","1615572187399596843","200","121563935930","0.29545454545454547","9","32","8","28","1","4"
"Seed_Prob_0_1","docstring_parser.google","1615572025448645401","209","121494874167","0.3068181818181818","7","37","6","35","1","2"
"Seed_Prob_0_8","docstring_parser.google","1615572921545108633","193","121741523431","0.3977272727272727","11","48","10","42","1","6"
"Seed_Prob_0_4","docstring_parser.styles","1615572420915899112","0","9305090031","1.0","9","9","9","9","0","0"
"Seed_Prob_0_8","docstring_parser.parser","1615572931483410403","301","121703652033","0.2727272727272727","6","14","6","14","0","0"
"Seed_Prob_0_4","docstring_parser.common","1615572424418549279","149","121624568477","0.3888888888888889","6","130","0","0","6","130"
"Seed_Prob_0_0","docstring_parser.numpydoc","1615571970386523403","127","122397426477","0.6666666666666666","12","199","9","134","3","65"
"Seed_Prob_0_0","docstring_parser.rest","1615571978912061369","133","122191199346","0.5333333333333333","11","195","3","32","8","163"
"Seed_Prob_0_5","docstring_parser.google","1615572541184771728","211","121563239187","0.3977272727272727","10","55","10","55","0","0"
"Seed_Prob_0_1","docstring_parser.numpydoc","1615572025444287287","131","121814227541","0.6923076923076923","12","188","12","188","0","0"
"Seed_Prob_0_6","docstring_parser.styles","1615572660463451158","0","8813622456","1.0","2","2","2","2","0","0"
"Seed_Prob_0_6","docstring_parser.common","1615572660374478414","115","122167944170","0.3888888888888889","10","220","0","0","10","220"
"Seed_Prob_0_9","docstring_parser.google","1615573034764414001","157","121631591221","0.3068181818181818","11","57","9","43","2","14"
"Seed_Prob_0_5","docstring_parser.numpydoc","1615572515580548494","163","121883291079","0.6025641025641025","11","177","8","131","3","46"
"Seed_Prob_0_0","docstring_parser.common","1615571978912530817","150","122182802021","0.3888888888888889","4","112","0","0","4","112"
"Seed_Prob_0_0","docstring_parser.styles","1615571978912302313","0","6704456941","1.0","6","6","6","6","0","0"
"Seed_Prob_0_4","docstring_parser.rest","1615572424162524183","140","122776126023","0.6888888888888889","10","202","3","29","7","173"
"Seed_Prob_0_4","docstring_parser.numpydoc","1615572422143417363","141","123796754837","0.6923076923076923","10","189","8","142","2","47"
"Seed_Prob_0_3","docstring_parser.common","1615572289855311236","173","122384922251","0.3888888888888889","2","58","0","0","2","58"
"Seed_Prob_0_1","docstring_parser.parser","1615572025294645161","261","121471232902","0.2727272727272727","5","12","5","12","0","0"
"Seed_Prob_0_1","docstring_parser.common","1615572025289542637","142","121640653149","0.3888888888888889","4","100","0","0","4","100"
"Seed_Prob_0_3","docstring_parser.parser","1615572289853324413","227","121574884051","0.2727272727272727","9","20","9","20","0","0"
"Seed_Prob_0_7","docstring_parser.common","1615572783787953554","135","121489128476","0.3888888888888889","10","204","0","0","10","204"
"Seed_Prob_0_5","docstring_parser.common","1615572515581418332","122","121752969106","0.3888888888888889","1","42","0","0","1","42"
"Seed_Prob_0_8","docstring_parser.styles","1615572921541520041","0","9176972015","1.0","6","6","6","6","0","0"
"Seed_Prob_0_4","docstring_parser.google","1615572391409278457","271","121678970250","0.4090909090909091","8","30","8","30","0","0"
"Seed_Prob_0_8","docstring_parser.common","1615572921544560448","118","122049622570","0.3888888888888889","7","195","0","0","7","195"
"Seed_Prob_0_4","docstring_parser.parser","1615572420915047662","293","122007333794","0.2727272727272727","5","12","5","12","0","0"
"Seed_Prob_0_7","docstring_parser.parser","1615572812302881322","198","121512004635","0.2727272727272727","10","24","10","24","0","0"
"Seed_Prob_0_5","docstring_parser.parser","1615572515670702334","266","121369891960","0.2727272727272727","6","14","6","14","0","0"
"Seed_Prob_0_9","docstring_parser.rest","1615573034112705779","119","122575665141","0.6888888888888889","10","234","2","16","8","218"
"Seed_Prob_0_7","docstring_parser.numpydoc","1615572784395540024","147","121612434919","0.6794871794871795","12","183","9","96","3","87"
"Seed_Prob_0_9","docstring_parser.styles","1615573034762188096","0","7799671131","1.0","8","8","8","8","0","0"
"Seed_Prob_0_2","docstring_parser.common","1615572181688734000","118","123230466673","0.3888888888888889","8","208","0","0","8","208"
"Seed_Prob_0_2","docstring_parser.styles","1615572186060658708","0","8332160124","1.0","3","3","3","3","0","0"
"Seed_Prob_0_3","docstring_parser.numpydoc","1615572301519094604","131","121671974945","0.6794871794871795","12","218","9","154","3","64"
"Seed_Prob_0_7","docstring_parser.rest","1615572801040209675","145","122899453352","0.6888888888888889","10","163","2","17","8","146"
"Seed_Prob_0_5","docstring_parser.rest","1615572515581729662","176","121771307722","0.6888888888888889","5","86","2","10","3","76"
"Seed_Prob_0_8","docstring_parser.rest","1615572919652118433","134","121903655002","0.6888888888888889","8","157","2","16","6","141"
"Seed_Prob_0_7","docstring_parser.styles","1615572784364655222","0","6744465024","1.0","8","8","8","8","0","0"
"Seed_Prob_0_5","docstring_parser.styles","1615572513819909018","0","8909505237","1.0","6","6","6","6","0","0"
"Seed_Prob_0_8","docstring_parser.numpydoc","1615572921544171033","119","122077467858","0.6923076923076923","11","192","11","192","0","0"
"Seed_Prob_0_3","docstring_parser.rest","1615572289855364400","130","122620769361","0.6888888888888889","8","193","2","24","6","169"
"Seed_Prob_0_0","docstring_parser.parser","1615571973044214746","171","123670604449","0.2727272727272727","9","22","9","22","0","0"
"Seed_Prob_0_0","docstring_parser.google","1615571978912703801","174","122179603396","0.3068181818181818","10","50","9","41","1","9"
"Seed_Prob_0_1","docstring_parser.styles","1615572025452820159","0","7314616423","1.0","7","7","7","7","0","0"
"Seed_Prob_0_1","docstring_parser.rest","1615572025294674618","170","121679803306","0.6888888888888889","6","108","3","25","3","83"
"Seed_Prob_0_3","docstring_parser.styles","1615572289855178486","0","9558859962","1.0","10","10","10","10","0","0"
"Seed_Prob_0_6","docstring_parser.google","1615572671560411940","202","121832320341","0.3977272727272727","10","59","10","59","0","0"
"Seed_Prob_0_6","docstring_parser.parser","1615572677983135394","204","124550442508","0.2727272727272727","10","22","10","22","0","0"
"Seed_Prob_0_3","docstring_parser.google","1615572303432601884","175","121706825403","0.3068181818181818","9","40","9","40","0","0"
"Seed_Prob_0_2","docstring_parser.numpydoc","1615572191610431017","136","122175036984","0.6282051282051282","15","189","8","91","7","98"
"Seed_Prob_0_9","docstring_parser.common","1615573034763787644","163","121453354249","0.3888888888888889","6","110","0","0","6","110"
"Seed_Prob_0_2","docstring_parser.rest","1615572190965704182","116","122704171075","0.6888888888888889","10","208","3","73","7","135"
"Seed_Prob_0_9","docstring_parser.parser","1615573034693690669","253","121064948824","0.2727272727272727","6","13","6","13","0","0"
"Seed_Prob_0_7","docstring_parser.google","1615572826348882819","221","122673187581","0.3977272727272727","10","53","10","53","0","0"
