"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.0_Mut_0","apimd.compiler","1615370876335637587","130","122475725684","0.25870646766169153","16","114","15","102","1","12","","",""
"Init_Reuse_0.9_Mut_0","apimd.compiler","1615371270736904758","127","122541059453","0.263681592039801","19","127","16","102","3","25","","False",""
"Init_Reuse_0.5_Mut_4","apimd.compiler","1615371535978924728","135","123323280485","0.263681592039801","18","135","16","125","2","10","","False",""
"Init_Reuse_0.7_Mut_0","apimd.compiler","1615371172748593549","144","122414986463","0.2537313432835821","16","140","14","126","2","14","","False",""
"Init_Reuse_0.3_Mut_8","apimd.compiler","1615371852558746295","143","122710175433","0.263681592039801","18","133","17","125","1","8","","False",""
"Init_Reuse_0.9_Mut_4","apimd.compiler","1615371742146890188","125","122339205258","0.24378109452736318","20","123","18","103","2","20","","False",""
"Init_Reuse_0.3_Mut_4","apimd.compiler","1615371401402009500","140","121923739198","0.263681592039801","17","150","15","138","2","12","","False",""
"Init_Reuse_0.7_Mut_8","apimd.compiler","1615372106235487020","115","122680925080","0.25870646766169153","19","122","18","116","1","6","","False",""
"Init_Reuse_0.7_Mut_4","apimd.compiler","1615371638544907117","133","122355545174","0.263681592039801","18","119","16","106","2","13","","False",""
"Init_Reuse_0.9_Mut_8","apimd.compiler","1615372203463647346","111","123326601964","0.2537313432835821","21","132","20","122","1","10","","False",""
"Init_Reuse_0.5_Mut_8","apimd.compiler","1615371980647145613","131","123307136722","0.263681592039801","17","132","16","130","1","2","","False",""
"Init_Reuse_0.3_Mut_0","apimd.compiler","1615370931038797753","112","123990977085","0.263681592039801","17","145","15","133","2","12","","False",""
"Init_Reuse_0.5_Mut_0","apimd.compiler","1615371075331971697","118","123815664451","0.2537313432835821","18","117","17","109","1","8","","False",""
