"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.5_Mut_8","apimd.compiler","1615366789786208437","127","122599482357","0.25870646766169153","19","130","17","119","2","11","","False",""
"Init_Reuse_0.5_Mut_0","apimd.compiler","1615365897142498018","127","122480231650","0.263681592039801","14","144","14","144","0","0","","False",""
"Init_Reuse_0.3_Mut_0","apimd.compiler","1615365737355150457","136","124826692946","0.263681592039801","17","137","15","109","2","28","","False",""
"Init_Reuse_0.0_Mut_0","apimd.compiler","1615365677395646738","148","122437898963","0.263681592039801","18","131","16","108","2","23","","",""
"Init_Reuse_0.3_Mut_4","apimd.compiler","1615366226483185991","138","122702022727","0.263681592039801","16","148","15","140","1","8","","False",""
"Init_Reuse_0.3_Mut_8","apimd.compiler","1615366671932600135","130","122313488550","0.263681592039801","15","126","15","126","0","0","","False",""
"Init_Reuse_0.7_Mut_8","apimd.compiler","1615366883451671964","150","122855436214","0.263681592039801","19","127","16","108","3","19","","False",""
"Init_Reuse_0.5_Mut_4","apimd.compiler","1615366307238785898","114","123454287508","0.263681592039801","16","143","16","143","0","0","","False",""
"Init_Reuse_0.9_Mut_4","apimd.compiler","1615366544273960486","125","122791520562","0.25870646766169153","15","162","15","162","0","0","","False",""
"Init_Reuse_0.7_Mut_0","apimd.compiler","1615365971316153483","133","122513972675","0.263681592039801","20","152","19","144","1","8","","False",""
"Init_Reuse_0.9_Mut_8","apimd.compiler","1615367002699744174","126","122811109553","0.263681592039801","20","133","19","127","1","6","","False",""
"Init_Reuse_0.7_Mut_4","apimd.compiler","1615366428396055292","110","122673909859","0.263681592039801","18","152","17","146","1","6","","False",""
"Init_Reuse_0.9_Mut_0","apimd.compiler","1615366089977195012","126","121914194056","0.25870646766169153","18","121","18","121","0","0","","False",""
