"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.3_Mut_4","apimd.compiler","1615373173993359754","134","122579624159","0.25870646766169153","18","114","17","110","1","4","","False",""
"Init_Reuse_0.5_Mut_4","apimd.compiler","1615373294429664136","160","122499824999","0.263681592039801","19","152","17","130","2","22","","False",""
"Init_Reuse_0.7_Mut_0","apimd.compiler","1615372975788675237","138","122832704020","0.263681592039801","17","125","15","95","2","30","","False",""
"Init_Reuse_0.9_Mut_8","apimd.compiler","1615373986718501620","149","122359300048","0.25870646766169153","19","145","19","145","0","0","","False",""
"Init_Reuse_0.7_Mut_4","apimd.compiler","1615373418508847729","152","123226194436","0.263681592039801","17","127","16","123","1","4","","False",""
"Init_Reuse_0.3_Mut_8","apimd.compiler","1615373671422728919","125","122244117571","0.263681592039801","16","150","16","150","0","0","","False",""
"Init_Reuse_0.0_Mut_0","apimd.compiler","1615372645050874844","142","122793944124","0.263681592039801","16","135","14","102","2","33","","",""
"Init_Reuse_0.9_Mut_0","apimd.compiler","1615373059428614674","125","123375600027","0.263681592039801","18","155","17","149","1","6","","False",""
"Init_Reuse_0.7_Mut_8","apimd.compiler","1615373867414361260","147","122050425500","0.263681592039801","18","141","18","141","0","0","","False",""
"Init_Reuse_0.9_Mut_4","apimd.compiler","1615373551624983489","106","122727272216","0.263681592039801","21","165","21","165","0","0","","False",""
"Init_Reuse_0.5_Mut_8","apimd.compiler","1615373792651099305","113","123170410764","0.25870646766169153","19","170","18","166","1","4","","False",""
"Init_Reuse_0.5_Mut_0","apimd.compiler","1615372850361916590","128","123529985211","0.263681592039801","18","170","18","170","0","0","","False",""
"Init_Reuse_0.3_Mut_0","apimd.compiler","1615372733188490281","130","124196877456","0.25870646766169153","17","112","16","91","1","21","","False",""
