"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_4","mimesis.builtins.pl","1615558797424893161","136","121772976448","0.6666666666666666","8","112","6","60","2","52"
"Seed_Prob_0_8","mimesis.builtins.en","1615559262732345617","259","121988326497","0.9230769230769231","9","89","6","68","3","21"
"Seed_Prob_0_9","mimesis.providers.development","1615559442380287958","0","11195176778","1.0","4","72","0","0","4","72"
"Seed_Prob_0_0","mimesis.builtins.da","1615558339376447973","0","11830575928","1.0","2","68","0","0","2","68"
"Seed_Prob_0_4","mimesis.builtins.it","1615558752914161853","239","121556229216","0.8571428571428571","6","39","6","39","0","0"
"Seed_Prob_0_6","mimesis.providers.food","1615559028557742657","0","10484800184","1.0","2","38","0","0","2","38"
"Seed_Prob_0_0","mimesis.providers.payment","1615558321663495478","98","122844283133","0.9615384615384616","8","75","7","61","1","14"
"Seed_Prob_0_8","mimesis.providers.person","1615559254167903409","89","123137449156","0.95","12","176","9","141","3","35"
"Seed_Prob_0_2","mimesis.builtins.ru","1615558559453262785","107","122826570718","0.7843137254901961","13","194","6","81","7","113"
"Seed_Prob_0_1","mimesis.providers.payment","1615558369081088362","124","122990144853","0.9615384615384616","6","49","5","40","1","9"
"Seed_Prob_0_9","mimesis.providers.clothing","1615559371566274496","0","7552275597","1.0","5","51","4","42","1","9"
"Seed_Prob_0_0","mimesis.builtins.uk","1615558321943595422","0","8197291109","1.0","9","44","9","44","0","0"
"Seed_Prob_0_1","mimesis.providers.transport","1615558443390675782","0","8017353130","1.0","9","57","8","50","1","7"
"Seed_Prob_0_9","mimesis.providers.units","1615559424545569136","2","9035383534","1.0","9","49","8","42","1","7"
"Seed_Prob_0_7","mimesis.providers.file","1615559156411112382","0","9198698985","1.0","4","15","2","6","2","9"
"Seed_Prob_0_7","mimesis.providers.food","1615559135996254899","0","9724545356","1.0","4","52","0","0","4","52"
"Seed_Prob_0_3","mimesis.builtins.it","1615558661128195088","170","121896505404","0.8571428571428571","8","36","8","36","0","0"
"Seed_Prob_0_4","mimesis.providers.hardware","1615558806168939054","0","9251101589","1.0","6","93","0","0","6","93"
"Seed_Prob_0_3","mimesis.builtins.pl","1615558653322389286","151","122648012994","0.6666666666666666","12","129","11","123","1","6"
"Seed_Prob_0_5","mimesis.shortcuts","1615558902423377559","4","9139677773","1.0","10","44","10","44","0","0"
"Seed_Prob_0_8","mimesis.decorators","1615559285584624117","130","122691545966","0.14285714285714285","10","247","0","0","10","247"
"Seed_Prob_0_1","mimesis.providers.business","1615558396823728789","0","10211300894","1.0","8","74","1","3","7","71"
"Seed_Prob_0_6","mimesis.builtins.ru","1615559079111692524","123","123445960753","0.803921568627451","11","146","7","81","4","65"
"Seed_Prob_0_6","mimesis.providers.person","1615559026314318869","73","122231510154","0.95","17","195","13","160","4","35"
"Seed_Prob_0_6","mimesis.providers.hardware","1615559037906852038","0","10232334490","1.0","8","130","0","0","8","130"
"Seed_Prob_0_1","mimesis.enums","1615558391517158485","0","8282118804","1.0","3","3","3","3","0","0"
"Seed_Prob_0_7","mimesis.providers.base","1615559164703622257","209","121887339198","0.45","7","42","7","42","0","0"
"Seed_Prob_0_9","mimesis.providers.code","1615559378247632343","0","7758032083","1.0","8","58","6","48","2","10"
