"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_5","mimesis.providers.address","1615566449675093708","69","125042884641","0.92","9","234","2","45","7","189"
"Seed_Prob_0_7","mimesis.decorators","1615566705428543592","173","121977397794","0.14285714285714285","3","72","0","0","3","72"
"Seed_Prob_0_3","mimesis.providers.units","1615566215684285578","1","7343158096","1.0","5","37","5","37","0","0"
"Seed_Prob_0_0","mimesis.providers.base","1615565820715120678","201","121357396782","0.45","9","73","7","44","2","29"
"Seed_Prob_0_7","mimesis.builtins.nl","1615566706124211389","93","123329257536","0.9230769230769231","5","148","0","0","5","148"
"Seed_Prob_0_2","mimesis.providers.development","1615566084929313223","0","10900070852","1.0","9","179","0","0","9","179"
"Seed_Prob_0_1","mimesis.builtins.en","1615565954393122781","347","121322082324","0.8461538461538461","3","20","3","20","0","0"
"Seed_Prob_0_5","mimesis.enums","1615566433654580375","0","9412252314","1.0","7","7","7","7","0","0"
"Seed_Prob_0_3","mimesis.providers.development","1615566230506851211","0","9079842837","1.0","10","208","0","0","10","208"
"Seed_Prob_0_3","mimesis.builtins.uk","1615566161676939047","0","7727939178","1.0","5","21","4","18","1","3"
"Seed_Prob_0_8","mimesis.builtins.pl","1615566813055748555","189","121597206320","0.6666666666666666","7","75","5","66","2","9"
"Seed_Prob_0_7","mimesis.providers.transport","1615566750057117140","0","8584992133","1.0","10","122","9","108","1","14"
"Seed_Prob_0_6","mimesis.providers.base","1615566583617686818","177","121759880836","0.45","10","59","10","59","0","0"
"Seed_Prob_0_5","mimesis.providers.code","1615566449854140551","0","11071216410","1.0","10","52","10","52","0","0"
"Seed_Prob_0_2","mimesis.builtins.nl","1615566093785384045","123","124411468478","0.9230769230769231","10","179","0","0","10","179"
"Seed_Prob_0_1","mimesis.shortcuts","1615565923934025413","8","13095740734","1.0","8","37","8","37","0","0"
"Seed_Prob_0_5","mimesis.providers.business","1615566428412364321","0","11787166677","1.0","7","155","0","0","7","155"
"Seed_Prob_0_3","mimesis.providers.clothing","1615566240933225610","0","10003343209","1.0","10","92","6","65","4","27"
"Seed_Prob_0_9","mimesis.providers.file","1615566947997775434","0","8394355774","1.0","10","22","9","17","1","5"
"Seed_Prob_0_6","mimesis.builtins.it","1615566570176902372","229","124396301884","0.8571428571428571","5","25","5","25","0","0"
"Seed_Prob_0_4","mimesis.providers.food","1615566283838640069","0","10781198354","1.0","8","148","0","0","8","148"
"Seed_Prob_0_3","mimesis.providers.address","1615566203552854807","80","123290298721","0.92","10","194","3","28","7","166"
"Seed_Prob_0_7","mimesis.providers.code","1615566667339861301","0","7492694811","1.0","7","71","7","71","0","0"
"Seed_Prob_0_8","mimesis.providers.transport","1615566874594159750","0","8921532353","1.0","9","59","7","53","2","6"
"Seed_Prob_0_4","mimesis.builtins.nl","1615566323744173887","115","121961381389","0.9230769230769231","3","73","0","0","3","73"
"Seed_Prob_0_9","mimesis.providers.path","1615566990267245819","227","123728361885","0.9285714285714286","6","28","6","28","0","0"
"Seed_Prob_0_0","mimesis.exceptions","1615565836161697083","206","122910265871","0.9545454545454546","9","101","5","59","4","42"
"Seed_Prob_0_2","mimesis.providers.payment","1615566062785360102","121","123184037386","0.9615384615384616","10","68","7","45","3","23"
"Seed_Prob_0_9","mimesis.providers.structure","1615566993928944767","27","200604021252","0.8484848484848485","6","41","4","33","2","8"
"Seed_Prob_0_5","mimesis.providers.transport","1615566464817541173","0","6934989884","1.0","10","89","8","77","2","12"
"Seed_Prob_0_8","mimesis.providers.clothing","1615566817744154061","0","10130555547","1.0","10","148","9","133","1","15"
"Seed_Prob_0_4","mimesis.providers.numbers","1615566283393629221","2","177350444762","0.9565217391304348","6","110","4","67","2","43"
"Seed_Prob_0_2","mimesis.builtins.uk","1615566062851836481","0","9151046408","1.0","2","6","1","4","1","2"
"Seed_Prob_0_9","mimesis.providers.transport","1615566980975273797","0","7052994933","1.0","3","26","2","23","1","3"
"Seed_Prob_0_7","mimesis.builtins.uk","1615566693560789655","0","10576714101","1.0","4","17","3","11","1","6"
"Seed_Prob_0_4","mimesis.providers.development","1615566328932575132","0","10518379382","1.0","6","97","0","0","6","97"
"Seed_Prob_0_8","mimesis.providers.hardware","1615566859129176086","0","10433160578","1.0","2","65","0","0","2","65"
"Seed_Prob_0_2","mimesis.providers.base","1615566068311993097","220","122451418104","0.45","3","48","3","48","0","0"
"Seed_Prob_0_7","mimesis.providers.address","1615566669762411809","80","122627814167","0.92","7","123","4","67","3","56"
"Seed_Prob_0_3","mimesis.providers.code","1615566189007836877","0","7011712983","1.0","7","35","7","35","0","0"
"Seed_Prob_0_7","mimesis.providers.person","1615566693569840991","44","140587013581","0.9125","13","195","12","177","1","18"
"Seed_Prob_0_8","mimesis.providers.food","1615566853793927258","0","11385319092","1.0","9","185","0","0","9","185"
"Seed_Prob_0_4","mimesis.builtins.da","1615566319624364219","0","9636687937","1.0","2","50","0","0","2","50"
"Seed_Prob_0_1","mimesis.providers.address","1615565933921043648","87","122597232687","0.92","8","137","3","38","5","99"
"Seed_Prob_0_9","mimesis.providers.base","1615567003762552454","238","122441911452","0.45","9","44","7","35","2","9"
"Seed_Prob_0_5","mimesis.builtins.pt_br","1615566460350821488","184","121956213700","0.8","2","46","0","0","2","46"
"Seed_Prob_0_7","mimesis.builtins.base","1615566728520084768","0","11808864654","1.0","5","102","0","0","5","102"
"Seed_Prob_0_9","mimesis.builtins.base","1615566942764217500","0","11037136681","1.0","1","17","0","0","1","17"
"Seed_Prob_0_8","mimesis.shortcuts","1615566830583406915","5","8728916815","1.0","8","29","8","29","0","0"
"Seed_Prob_0_1","mimesis.providers.code","1615565931331770165","0","7546528251","1.0","10","68","7","40","3","28"
"Seed_Prob_0_5","mimesis.providers.base","1615566460755752860","286","121624115472","0.45","3","34","3","34","0","0"
"Seed_Prob_0_9","mimesis.builtins.pt_br","1615567006200489237","108","123067168274","0.8","10","262","0","0","10","262"
"Seed_Prob_0_3","mimesis.builtins.base","1615566189005224087","0","15320594921","1.0","8","194","0","0","8","194"
"Seed_Prob_0_1","mimesis.providers.choice","1615565943791128832","188","121455802560","0.9354838709677419","10","78","10","78","0","0"
"Seed_Prob_0_1","mimesis.builtins.ru","1615565989724739021","107","122185057134","0.803921568627451","10","159","5","75","5","84"
"Seed_Prob_0_6","mimesis.providers.business","1615566560058310841","0","11203524827","1.0","7","120","3","35","4","85"
"Seed_Prob_0_0","mimesis.providers.business","1615565838804003945","0","9454050086","1.0","1","26","0","0","1","26"
"Seed_Prob_0_8","mimesis.providers.address","1615566818787936954","97","122354352755","0.92","9","145","3","38","6","107"
"Seed_Prob_0_2","mimesis.exceptions","1615566085377870311","176","121675951562","0.9545454545454546","6","113","5","80","1","33"
"Seed_Prob_0_8","mimesis.builtins.pt_br","1615566874145847212","225","122384517547","0.8","4","64","0","0","4","64"
"Seed_Prob_0_5","mimesis.providers.development","1615566428539871649","0","8128527583","1.0","4","115","0","0","4","115"
"Seed_Prob_0_2","mimesis.providers.cryptographic","1615566074867576908","6","131644822911","0.9411764705882353","8","77","8","77","0","0"
"Seed_Prob_0_3","mimesis.decorators","1615566215930550830","113","122801415452","0.14285714285714285","10","253","0","0","10","253"
"Seed_Prob_0_9","mimesis.builtins.uk","1615566942140859248","0","7354404630","1.0","7","38","7","38","0","0"
"Seed_Prob_0_5","mimesis.providers.clothing","1615566420682571245","0","7669726126","1.0","3","45","2","28","1","17"
"Seed_Prob_0_3","mimesis.builtins.nl","1615566215823396946","104","122459786664","0.9230769230769231","8","187","0","0","8","187"
"Seed_Prob_0_2","mimesis.providers.code","1615566074869924858","0","10793976979","1.0","8","53","8","53","0","0"
"Seed_Prob_0_1","mimesis.builtins.pl","1615565956900398409","140","122377673328","0.6666666666666666","11","119","9","97","2","22"
"Seed_Prob_0_0","mimesis.providers.units","1615565824178794168","0","6136251908","1.0","6","35","4","18","2","17"
"Seed_Prob_0_7","mimesis.providers.development","1615566719826981739","0","9073389443","1.0","3","92","0","0","3","92"
"Seed_Prob_0_5","mimesis.random","1615566445556971889","35","174625975032","0.9142857142857143","8","141","7","126","1","15"
"Seed_Prob_0_4","mimesis.providers.code","1615566301593229578","0","7929132764","1.0","10","51","9","49","1","2"
"Seed_Prob_0_0","mimesis.random","1615565844404371389","186","122680018422","0.9428571428571428","9","118","7","108","2","10"
"Seed_Prob_0_7","mimesis.providers.clothing","1615566718024560735","0","9908144672","1.0","10","145","6","88","4","57"
"Seed_Prob_0_6","mimesis.providers.file","1615566570176879324","0","12875524563","1.0","9","40","9","40","0","0"
"Seed_Prob_0_7","mimesis.providers.payment","1615566692900883393","98","123550331324","0.9615384615384616","10","86","8","79","2","7"
"Seed_Prob_0_4","mimesis.builtins.de","1615566298847483984","0","11290635145","1.0","1","35","0","0","1","35"
"Seed_Prob_0_0","mimesis.providers.clothing","1615565838107380852","0","9163217112","1.0","4","46","2","19","2","27"
"Seed_Prob_0_2","mimesis.providers.person","1615566063033145729","81","123510552605","0.95","14","217","10","140","4","77"
"Seed_Prob_0_9","mimesis.providers.internet","1615566994001528126","20","137668166356","0.8947368421052632","10","103","9","85","1","18"
"Seed_Prob_0_4","mimesis.providers.path","1615566328927067076","321","121408333144","0.42857142857142855","7","18","7","18","0","0"
"Seed_Prob_0_1","mimesis.providers.science","1615565928158504568","0","11035734295","1.0","8","118","2","26","6","92"
"Seed_Prob_0_8","mimesis.exceptions","1615566847976615112","218","133919467882","0.9545454545454546","9","86","8","65","1","21"
"Seed_Prob_0_2","mimesis.builtins.pt_br","1615566064582912253","144","122405435612","0.8","10","183","0","0","10","183"
"Seed_Prob_0_5","mimesis.providers.internet","1615566477911132094","25","136869097213","0.8947368421052632","9","125","8","114","1","11"
"Seed_Prob_0_1","mimesis.providers.food","1615565927553148464","0","9775468225","1.0","4","55","0","0","4","55"
"Seed_Prob_0_1","mimesis.providers.units","1615565981659699801","1","7074588598","1.0","8","42","8","42","0","0"
"Seed_Prob_0_8","mimesis.providers.units","1615566873524878745","0","9568693317","1.0","7","44","5","12","2","32"
"Seed_Prob_0_4","mimesis.decorators","1615566323325692910","171","121937334409","0.14285714285714285","7","136","0","0","7","136"
"Seed_Prob_0_0","mimesis.providers.hardware","1615565837934017008","0","10087676959","1.0","10","206","0","0","10","206"
"Seed_Prob_0_9","mimesis.builtins.pl","1615566990110501885","164","123875604949","0.6666666666666666","10","103","8","83","2","20"
"Seed_Prob_0_2","mimesis.decorators","1615566100834526331","130","123331951123","0.14285714285714285","7","177","0","0","7","177"
"Seed_Prob_0_6","mimesis.builtins.pt_br","1615566590364931846","179","122352935047","0.8","3","70","0","0","3","70"
"Seed_Prob_0_1","mimesis.builtins.base","1615565923932970479","0","14319117703","1.0","8","172","0","0","8","172"
"Seed_Prob_0_2","mimesis.providers.numbers","1615566067334163273","5","20524994736","1.0","10","138","8","115","2","23"
"Seed_Prob_0_3","mimesis.exceptions","1615566240933587845","159","122398867768","0.9545454545454546","9","147","7","98","2","49"
"Seed_Prob_0_3","mimesis.providers.payment","1615566185254480522","127","121702737936","0.9615384615384616","7","48","7","48","0","0"
"Seed_Prob_0_9","mimesis.builtins.it","1615566942763135440","228","121258354950","0.8571428571428571","5","20","4","18","1","2"
"Seed_Prob_0_3","mimesis.providers.hardware","1615566229871824089","0","9498375423","1.0","9","169","0","0","9","169"
"Seed_Prob_0_2","mimesis.providers.food","1615566067332561393","0","10503117053","1.0","8","112","0","0","8","112"
"Seed_Prob_0_7","mimesis.providers.internet","1615566726842536901","16","156753602150","0.8947368421052632","10","92","7","65","3","27"
"Seed_Prob_0_6","mimesis.schema","1615566590404175578","100","122379659106","0.5789473684210527","10","36","10","36","0","0"
"Seed_Prob_0_7","mimesis.builtins.ru","1615566706122614306","115","122466064196","0.7843137254901961","11","155","8","115","3","40"
"Seed_Prob_0_0","mimesis.builtins.pt_br","1615565825008340241","149","121525879325","0.8","4","107","0","0","4","107"
"Seed_Prob_0_2","mimesis.providers.path","1615566085226420199","270","122942068107","0.42857142857142855","9","20","9","20","0","0"
"Seed_Prob_0_1","mimesis.providers.date","1615565971565558967","9","129057608179","0.7777777777777778","9","120","8","110","1","10"
"Seed_Prob_0_6","mimesis.builtins.en","1615566553308135669","189","121564614655","0.8461538461538461","11","101","11","101","0","0"
"Seed_Prob_0_2","mimesis.builtins.de","1615566083991608375","0","10849162395","1.0","1","27","0","0","1","27"
"Seed_Prob_0_7","mimesis.providers.choice","1615566707351987381","24","170420114206","0.8387096774193549","9","64","9","64","0","0"
"Seed_Prob_0_4","mimesis.builtins.en","1615566326058663461","221","121540859575","0.7692307692307693","8","71","7","66","1","5"
"Seed_Prob_0_2","mimesis.providers.clothing","1615566084929988810","0","9695842176","1.0","8","114","3","49","5","65"
"Seed_Prob_0_6","mimesis.builtins.pl","1615566603125434684","176","123829810221","0.6666666666666666","9","136","7","96","2","40"
"Seed_Prob_0_0","mimesis.builtins.pl","1615565838474601917","148","122350840095","0.6666666666666666","8","152","6","99","2","53"
