"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_1","mimesis.enums","1615561406429852349","0","9216663481","1.0","9","9","9","9","0","0"
"Seed_Prob_0_2","mimesis.providers.file","1615561547850021326","0","9281430603","1.0","10","27","9","26","1","1"
"Seed_Prob_0_5","mimesis.shortcuts","1615561918971424987","1","6714308739","1.0","8","38","8","38","0","0"
"Seed_Prob_0_3","mimesis.builtins.pl","1615561663442537223","174","122172206661","0.6666666666666666","9","106","6","58","3","48"
"Seed_Prob_0_4","mimesis.providers.hardware","1615561793988979910","0","9239774101","1.0","9","203","0","0","9","203"
"Seed_Prob_0_6","mimesis.providers.person","1615561997313988551","0","196192558839","0.65","10","81","9","70","1","11"
"Seed_Prob_0_9","mimesis.providers.food","1615562395878808149","0","11486602966","1.0","1","26","0","0","1","26"
"Seed_Prob_0_6","mimesis.providers.hardware","1615562024809299267","0","11087228507","1.0","10","244","0","0","10","244"
"Seed_Prob_0_1","mimesis.providers.business","1615561404469048064","0","9183338887","1.0","8","149","3","48","5","101"
"Seed_Prob_0_7","mimesis.builtins.pl","1615562162656414633","146","122457274030","0.6666666666666666","10","97","9","94","1","3"
"Seed_Prob_0_6","mimesis.builtins.ru","1615562031584252106","115","122349244117","0.803921568627451","8","181","1","13","7","168"
"Seed_Prob_0_3","mimesis.providers.food","1615561639861021808","0","9724630181","1.0","6","114","0","0","6","114"
"Seed_Prob_0_4","mimesis.providers.clothing","1615561807773299568","0","6784852664","1.0","8","87","6","63","2","24"
"Seed_Prob_0_5","mimesis.builtins.it","1615561906784638314","189","121700815035","0.8571428571428571","5","27","5","27","0","0"
"Seed_Prob_0_2","mimesis.builtins.pl","1615561556798943779","139","122569014812","0.6666666666666666","9","179","6","115","3","64"
"Seed_Prob_0_8","mimesis.builtins.da","1615562314817895061","0","11083090115","1.0","8","185","0","0","8","185"
"Seed_Prob_0_6","mimesis.providers.clothing","1615562028848870454","0","7122818918","1.0","5","62","3","25","2","37"
"Seed_Prob_0_5","mimesis.builtins.en","1615561912233216144","224","122786849098","0.8461538461538461","9","81","6","65","3","16"
"Seed_Prob_0_3","mimesis.providers.internet","1615561718151226881","16","132203614724","0.9210526315789473","9","89","8","87","1","2"
"Seed_Prob_0_0","mimesis.providers.business","1615561327107496212","0","9899893670","1.0","3","45","0","0","3","45"
"Seed_Prob_0_2","mimesis.builtins.ru","1615561565322792831","118","122630693057","0.803921568627451","9","131","5","48","4","83"
"Seed_Prob_0_8","mimesis.providers.code","1615562294224062116","0","9156572715","1.0","4","37","4","37","0","0"
"Seed_Prob_0_1","mimesis.providers.payment","1615561376936936866","102","121865786340","0.9615384615384616","10","72","9","66","1","6"
"Seed_Prob_0_8","mimesis.builtins.it","1615562281694801151","177","122405500126","0.8571428571428571","10","45","9","42","1","3"
"Seed_Prob_0_4","mimesis.builtins.pl","1615561797705600175","189","122787548007","0.6666666666666666","8","84","7","79","1","5"
"Seed_Prob_0_6","mimesis.providers.food","1615561993956949899","0","11019590775","1.0","9","193","0","0","9","193"
"Seed_Prob_0_4","mimesis.builtins.it","1615561752275790927","147","122070260920","0.8571428571428571","9","36","8","34","1","2"
"Seed_Prob_0_3","mimesis.builtins.it","1615561663045218421","169","121387782717","0.8571428571428571","9","34","9","34","0","0"
"Seed_Prob_0_7","mimesis.providers.food","1615562165379112799","0","13474772637","1.0","5","135","0","0","5","135"
"Seed_Prob_0_9","mimesis.builtins.ru","1615562424735257773","114","122734974651","0.803921568627451","10","194","4","46","6","148"
"Seed_Prob_0_9","mimesis.providers.choice","1615562427013679193","68","130687259141","0.9032258064516129","10","85","9","71","1","14"
"Seed_Prob_0_1","mimesis.providers.transport","1615561463523697000","0","8920314184","1.0","10","79","9","72","1","7"
"Seed_Prob_0_0","mimesis.random","1615561320163401750","139","121500757581","0.9142857142857143","12","136","10","115","2","21"
"Seed_Prob_0_1","mimesis.providers.base","1615561454601707589","240","122159718639","0.45","9","49","8","46","1","3"
"Seed_Prob_0_0","mimesis.providers.base","1615561319134502399","272","121692796172","0.45","8","43","5","20","3","23"
"Seed_Prob_0_8","mimesis.providers.payment","1615562267874223839","112","127178200200","0.9615384615384616","9","69","7","54","2","15"
"Seed_Prob_0_5","mimesis.builtins.ru","1615561912878162511","106","122414164302","0.803921568627451","9","176","6","101","3","75"
"Seed_Prob_0_7","mimesis.builtins.it","1615562174030758267","213","121697232815","0.8571428571428571","6","28","5","18","1","10"
"Seed_Prob_0_4","mimesis.providers.payment","1615561790214445939","154","126665194122","0.9615384615384616","7","52","6","47","1","5"
"Seed_Prob_0_4","mimesis.providers.transport","1615561810203524221","0","7641535343","1.0","10","78","8","69","2","9"
"Seed_Prob_0_8","mimesis.builtins.uk","1615562290715180632","0","9108208743","1.0","5","26","4","18","1","8"
"Seed_Prob_0_4","mimesis.builtins.uk","1615561771429331746","0","6590937079","1.0","4","12","4","12","0","0"
"Seed_Prob_0_9","mimesis.exceptions","1615562414793714370","200","122133531105","0.9545454545454546","7","127","4","47","3","80"
"Seed_Prob_0_1","mimesis.builtins.pt_br","1615561468471317246","138","122707038525","0.8","4","112","0","0","4","112"
"Seed_Prob_0_6","mimesis.builtins.base","1615562047268190538","0","11161489437","1.0","3","26","0","0","3","26"
"Seed_Prob_0_2","mimesis.providers.transport","1615561571369581577","0","7639901007","1.0","9","65","8","60","1","5"
"Seed_Prob_0_9","mimesis.providers.hardware","1615562392739576387","0","8878951205","1.0","8","138","0","0","8","138"
"Seed_Prob_0_4","mimesis.builtins.pt_br","1615561786350819810","136","123337282781","0.8","7","166","0","0","7","166"
"Seed_Prob_0_1","mimesis.builtins.it","1615561368186444691","200","121396589986","0.8571428571428571","8","41","8","41","0","0"
"Seed_Prob_0_6","mimesis.providers.path","1615562039522407176","336","123735539360","0.9285714285714286","8","29","8","29","0","0"
"Seed_Prob_0_0","mimesis.exceptions","1615561322531246980","238","121613918340","0.9545454545454546","7","55","7","55","0","0"
"Seed_Prob_0_4","mimesis.providers.address","1615561808612682577","74","124068923172","0.92","10","207","3","62","7","145"
"Seed_Prob_0_2","mimesis.enums","1615561515719749360","0","7948829430","1.0","8","8","8","8","0","0"
"Seed_Prob_0_4","mimesis.shortcuts","1615561788778383838","4","8729061423","1.0","8","39","7","36","1","3"
"Seed_Prob_0_3","mimesis.schema","1615561701168614260","105","122146238607","0.5526315789473685","11","45","11","45","0","0"
"Seed_Prob_0_7","mimesis.schema","1615562195038343347","109","122242715954","0.4473684210526316","9","47","9","47","0","0"
"Seed_Prob_0_5","mimesis.providers.payment","1615561884802054370","144","123258870246","0.9615384615384616","9","70","7","59","2","11"
"Seed_Prob_0_8","mimesis.providers.development","1615562312382135245","0","11067618779","1.0","5","125","0","0","5","125"
"Seed_Prob_0_6","mimesis.builtins.de","1615562036491408449","0","14339940985","1.0","8","136","0","0","8","136"
"Seed_Prob_0_2","mimesis.builtins.en","1615561564737001540","169","122044628619","0.8461538461538461","10","80","7","50","3","30"
"Seed_Prob_0_4","mimesis.enums","1615561788778519121","0","7779820152","1.0","10","10","10","10","0","0"
"Seed_Prob_0_2","mimesis.providers.address","1615561552653384687","76","123970160404","0.92","10","173","8","123","2","50"
"Seed_Prob_0_3","mimesis.builtins.da","1615561682398970030","0","14898932891","1.0","10","193","0","0","10","193"
"Seed_Prob_0_6","mimesis.providers.transport","1615562061723214099","0","7800229663","1.0","5","46","4","43","1","3"
"Seed_Prob_0_0","mimesis.providers.internet","1615561305546518076","14","138057325403","0.8947368421052632","9","119","9","119","0","0"
"Seed_Prob_0_7","mimesis.builtins.da","1615562195039031154","0","10289169627","1.0","7","136","0","0","7","136"
