"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_2","flutils.codecs.raw_utf8_escape","1615562965589033645","208","121753870496","0.782608695652174","11","73","11","73","0","0"
"Seed_Prob_0_0","flutils.moduleutils","1615562790733435632","178","121680832336","0.2426470588235294","11","43","11","43","0","0"
"Seed_Prob_0_6","flutils.strutils","1615563474981876963","158","121960341245","0.9545454545454546","7","119","3","47","4","72"
"Seed_Prob_0_6","flutils.packages","1615563483302573824","254","121477755280","0.07142857142857142","7","13","7","13","0","0"
"Seed_Prob_0_4","flutils.namedtupleutils","1615563241951569768","249","122003073769","0.5263157894736842","8","28","8","28","0","0"
"Seed_Prob_0_6","flutils.setuputils.cfg","1615563475363633950","208","122005283534","0.03773584905660377","10","18","10","18","0","0"
"Seed_Prob_0_3","flutils.pathutils","1615563077450828705","138","121687432991","0.46153846153846156","16","77","16","77","0","0"
"Seed_Prob_0_7","flutils.txtutils","1615563604206466157","181","121985288672","0.16666666666666666","7","63","7","63","0","0"
"Seed_Prob_0_4","flutils.codecs.b64","1615563249985085078","250","121322781068","0.7692307692307693","6","42","6","42","0","0"
"Seed_Prob_0_3","flutils.setuputils.cfg","1615563125539301334","358","122319813470","0.03773584905660377","4","8","4","8","0","0"
"Seed_Prob_0_6","flutils.pathutils","1615563485999048431","156","122154740193","0.43846153846153846","14","68","14","68","0","0"
"Seed_Prob_0_8","flutils.objutils","1615563743244696993","161","121712752795","0.48484848484848486","3","66","0","0","3","66"
"Seed_Prob_0_3","flutils.txtutils","1615563072840585582","145","122309092305","0.16666666666666666","9","93","9","93","0","0"
"Seed_Prob_0_4","flutils.moduleutils","1615563228399964128","166","121823804411","0.2426470588235294","12","35","12","35","0","0"
"Seed_Prob_0_8","flutils.strutils","1615563762205326875","121","122505234622","0.9545454545454546","7","169","3","76","4","93"
"Seed_Prob_0_8","flutils.setuputils.cfg","1615563762770780462","346","122002127345","0.03773584905660377","4","11","4","11","0","0"
"Seed_Prob_0_7","flutils.setuputils.cfg","1615563637396053037","212","122008582614","0.03773584905660377","9","12","9","12","0","0"
"Seed_Prob_0_1","flutils.codecs.b64","1615562832324027734","302","122386825548","0.8461538461538461","5","31","5","31","0","0"
"Seed_Prob_0_7","flutils.pathutils","1615563585693991867","159","122234991588","0.3","14","62","12","48","2","14"
"Seed_Prob_0_0","flutils.namedtupleutils","1615562796127392250","188","121945628626","0.5263157894736842","10","39","9","33","1","6"
"Seed_Prob_0_9","flutils.namedtupleutils","1615563877943290994","247","121309323175","0.5263157894736842","7","38","4","12","3","26"
"Seed_Prob_0_9","flutils.validators","1615563876742132984","55","45780686273","1.0","12","61","12","61","0","0"
"Seed_Prob_0_2","flutils.pathutils","1615562972185541390","138","123715426322","0.2923076923076923","16","55","16","55","0","0"
"Seed_Prob_0_5","flutils.codecs.b64","1615563340918930754","267","121495969015","0.7692307692307693","9","34","8","33","1","1"
"Seed_Prob_0_9","flutils.packages","1615563873314796658","222","121509449511","0.07142857142857142","10","13","10","13","0","0"
"Seed_Prob_0_2","flutils.packages","1615562965587615648","208","121435988511","0.07142857142857142","10","20","10","20","0","0"
