"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_2","flutils.packages","1615567605498916396","252","121669406331","0.07142857142857142","7","16","7","16","0","0"
"Seed_Prob_0_1","flutils.txtutils","1615567477069977466","156","122098664282","0.15789473684210525","10","92","10","92","0","0"
"Seed_Prob_0_9","flutils.codecs.b64","1615568461755627889","217","122866257728","0.8461538461538461","10","72","9","68","1","4"
"Seed_Prob_0_5","flutils.codecs.raw_utf8_escape","1615567960291022539","182","121296280859","0.782608695652174","9","77","9","77","0","0"
"Seed_Prob_0_9","flutils.txtutils","1615568458578602395","154","122323890819","0.14912280701754385","7","62","7","62","0","0"
"Seed_Prob_0_5","flutils.codecs.b64","1615567962648894414","233","121242719589","0.8461538461538461","10","54","9","47","1","7"
"Seed_Prob_0_2","flutils.pathutils","1615567605754456281","209","122429958970","0.43846153846153846","13","67","13","67","0","0"
"Seed_Prob_0_0","flutils.pathutils","1615567397553036924","136","122289281557","0.5076923076923077","16","60","16","60","0","0"
"Seed_Prob_0_1","flutils.codecs.raw_utf8_escape","1615567461192732693","143","122107338090","0.782608695652174","11","83","11","83","0","0"
"Seed_Prob_0_7","flutils.pathutils","1615568217761495241","143","122458606766","0.4230769230769231","18","80","16","72","2","8"
"Seed_Prob_0_8","flutils.setuputils.cmd","1615568318474596106","379","121296416590","0.058823529411764705","2","3","2","3","0","0"
"Seed_Prob_0_3","flutils.txtutils","1615567709847588126","155","123318589674","0.16666666666666666","10","101","10","101","0","0"
"Seed_Prob_0_0","flutils.packages","1615567398158427797","253","122015917078","0.07142857142857142","10","16","10","16","0","0"
"Seed_Prob_0_8","flutils.decorators","1615568355877820503","271","122790300987","0.7","5","38","5","38","0","0"
"Seed_Prob_0_7","flutils.setuputils.cfg","1615568216855036985","410","121287320034","0.03773584905660377","3","3","3","3","0","0"
"Seed_Prob_0_8","flutils.txtutils","1615568340399545060","168","122827330517","0.17543859649122806","8","99","8","99","0","0"
"Seed_Prob_0_4","flutils.codecs.b64","1615567841556156753","235","121610576513","0.7692307692307693","7","34","7","34","0","0"
"Seed_Prob_0_7","flutils.txtutils","1615568221206113639","226","122462687666","0.16666666666666666","6","60","5","51","1","9"
"Seed_Prob_0_6","flutils.pathutils","1615568103363180363","128","123351985944","0.5384615384615384","15","63","15","63","0","0"
"Seed_Prob_0_3","flutils.setuputils.cfg","1615567751372115426","247","121919790085","0.03773584905660377","9","12","9","12","0","0"
"Seed_Prob_0_8","flutils.validators","1615568340298465707","24","21377580223","1.0","11","52","11","52","0","0"
"Seed_Prob_0_6","flutils.packages","1615568102962341743","260","122227105916","0.07142857142857142","8","16","8","16","0","0"
"Seed_Prob_0_3","flutils.moduleutils","1615567751372356807","144","121922732093","0.2426470588235294","11","40","11","40","0","0"
"Seed_Prob_0_6","flutils.strutils","1615568076239405044","141","122227287278","0.9545454545454546","10","138","6","57","4","81"
"Seed_Prob_0_0","flutils.codecs.raw_utf8_escape","1615567397552997661","227","121619805285","0.7391304347826086","10","69","9","59","1","10"
"Seed_Prob_0_6","flutils.setuputils.cfg","1615568097582999973","433","121739465958","0.03773584905660377","2","3","2","3","0","0"
"Seed_Prob_0_3","flutils.pathutils","1615567683569805054","170","122370192872","0.5230769230769231","14","43","14","43","0","0"
"Seed_Prob_0_4","flutils.namedtupleutils","1615567864409484399","214","123123998453","0.5263157894736842","8","40","6","20","2","20"
"Seed_Prob_0_2","flutils.codecs.raw_utf8_escape","1615567605500668700","169","121558073292","0.782608695652174","10","77","7","55","3","22"
"Seed_Prob_0_0","flutils.namedtupleutils","1615567398158716396","237","121815872820","0.5263157894736842","7","43","4","14","3","29"
"Seed_Prob_0_8","flutils.strutils","1615568355239722669","155","123482571401","0.9545454545454546","8","129","4","76","4","53"
"Seed_Prob_0_7","flutils.strutils","1615568208224909775","147","122158963171","0.9545454545454546","6","105","3","43","3","62"
"Seed_Prob_0_4","flutils.codecs.raw_utf8_escape","1615567864409543358","159","122925780494","0.782608695652174","11","62","11","62","0","0"
"Seed_Prob_0_8","flutils.setuputils.cfg","1615568355239533114","207","123428977782","0.03773584905660377","9","18","9","18","0","0"
"Seed_Prob_0_3","flutils.validators","1615567711148935164","101","59878201701","1.0","10","49","9","40","1","9"
"Seed_Prob_0_7","flutils.objutils","1615568222097990953","204","122458461858","0.48484848484848486","3","62","0","0","3","62"
"Seed_Prob_0_1","flutils.packages","1615567449817823588","239","121628830332","0.07142857142857142","10","21","10","21","0","0"
"Seed_Prob_0_0","flutils.codecs.b64","1615567395526029966","203","121735502001","0.6923076923076923","9","51","8","50","1","1"
"Seed_Prob_0_7","flutils.setuputils.cmd","1615568217849137422","273","121256415703","0.058823529411764705","6","7","6","7","0","0"
"Seed_Prob_0_1","flutils.namedtupleutils","1615567480854759948","210","122898865807","0.5263157894736842","9","36","9","36","0","0"
"Seed_Prob_0_9","flutils.validators","1615568461755931747","36","26142162351","1.0","8","39","8","39","0","0"
"Seed_Prob_0_5","flutils.packages","1615567962566419055","274","121517568996","0.07142857142857142","5","11","5","11","0","0"
"Seed_Prob_0_2","flutils.codecs.b64","1615567605773248984","161","121502448291","0.7692307692307693","11","58","11","58","0","0"
"Seed_Prob_0_9","flutils.namedtupleutils","1615568443464380050","166","121276428805","0.5263157894736842","9","70","9","70","0","0"
"Seed_Prob_0_9","flutils.packages","1615568461506420073","210","121575316189","0.07142857142857142","9","16","9","16","0","0"
"Seed_Prob_0_5","flutils.namedtupleutils","1615567958414189012","197","124002027449","0.5263157894736842","9","67","7","14","2","53"
"Seed_Prob_0_1","flutils.validators","1615567476948116665","182","121411834971","0.9565217391304348","10","58","10","58","0","0"
"Seed_Prob_0_2","flutils.namedtupleutils","1615567604874176128","178","121640206638","0.5263157894736842","9","59","8","49","1","10"
"Seed_Prob_0_2","flutils.moduleutils","1615567605498386205","137","121874240534","0.2426470588235294","13","47","13","47","0","0"
"Seed_Prob_0_6","flutils.setuputils.cmd","1615568097282837597","292","122012147870","0.058823529411764705","4","5","4","5","0","0"
"Seed_Prob_0_3","flutils.objutils","1615567683535383598","225","121554458191","0.48484848484848486","1","21","0","0","1","21"
"Seed_Prob_0_4","flutils.packages","1615567865316842884","267","122633524697","0.07142857142857142","6","8","6","8","0","0"
"Seed_Prob_0_6","flutils.namedtupleutils","1615568104107111614","183","121389908843","0.5263157894736842","10","59","9","57","1","2"
"Seed_Prob_0_3","flutils.setuputils.cmd","1615567753819045441","297","121261972956","0.058823529411764705","6","7","6","7","0","0"
"Seed_Prob_0_6","flutils.decorators","1615568084198269929","211","121817214536","0.7","7","48","7","48","0","0"
"Seed_Prob_0_0","flutils.moduleutils","1615567400130106031","224","121815316239","0.2426470588235294","10","40","10","40","0","0"
"Seed_Prob_0_6","flutils.codecs.b64","1615568106089383934","258","121272067771","0.7692307692307693","7","41","7","41","0","0"
"Seed_Prob_0_3","flutils.strutils","1615567729481955285","141","123532947279","0.9545454545454546","10","190","2","32","8","158"
"Seed_Prob_0_8","flutils.objutils","1615568340232110811","199","121466289320","0.48484848484848486","5","77","0","0","5","77"
"Seed_Prob_0_4","flutils.pathutils","1615567841157667744","159","122245646671","0.4230769230769231","15","59","15","59","0","0"
"Seed_Prob_0_7","flutils.validators","1615568215913242161","73","49325047103","1.0","10","52","10","52","0","0"
"Seed_Prob_0_2","flutils.decorators","1615567612015201962","238","121563277908","0.7","5","38","5","38","0","0"
"Seed_Prob_0_2","flutils.setuputils.cmd","1615567601292118288","216","121430403968","0.058823529411764705","9","10","9","10","0","0"
"Seed_Prob_0_5","flutils.validators","1615567969945023031","84","61174452954","1.0","9","40","9","40","0","0"
"Seed_Prob_0_3","flutils.namedtupleutils","1615567686180946315","215","121273297022","0.5263157894736842","10","53","8","37","2","16"
"Seed_Prob_0_0","flutils.setuputils.cmd","1615567409379479014","211","121285652819","0.058823529411764705","6","8","6","8","0","0"
"Seed_Prob_0_3","flutils.packages","1615567686065801387","284","121401171765","0.07142857142857142","5","10","5","10","0","0"
"Seed_Prob_0_8","flutils.packages","1615568330989773372","342","122312451610","0.07142857142857142","4","8","4","8","0","0"
"Seed_Prob_0_0","flutils.decorators","1615567406861166840","279","121593157873","0.7","3","30","3","30","0","0"
"Seed_Prob_0_8","flutils.pathutils","1615568340232076963","149","121875578289","0.4153846153846154","16","86","15","77","1","9"
"Seed_Prob_0_4","flutils.objutils","1615567841222968203","91","122840766006","0.48484848484848486","7","219","0","0","7","219"
"Seed_Prob_0_6","flutils.validators","1615568091992678474","170","121667596803","0.9565217391304348","10","52","10","52","0","0"
"Seed_Prob_0_4","flutils.setuputils.cfg","1615567850657837894","328","121282649203","0.03773584905660377","5","12","5","12","0","0"
"Seed_Prob_0_4","flutils.strutils","1615567850784687434","103","123099793433","0.9545454545454546","11","205","5","66","6","139"
"Seed_Prob_0_1","flutils.strutils","1615567467036133266","131","124680030706","0.9545454545454546","9","179","3","51","6","128"
"Seed_Prob_0_0","flutils.txtutils","1615567394220511637","146","122459434006","0.16666666666666666","11","125","11","125","0","0"
"Seed_Prob_0_1","flutils.setuputils.cmd","1615567464678292466","299","121269544422","0.058823529411764705","7","9","7","9","0","0"
"Seed_Prob_0_7","flutils.namedtupleutils","1615568217761956200","236","121394810314","0.5263157894736842","9","48","7","26","2","22"
"Seed_Prob_0_1","flutils.objutils","1615567477069935932","136","122481521189","0.48484848484848486","7","151","0","0","7","151"
"Seed_Prob_0_7","flutils.packages","1615568217761970489","252","121393321708","0.07142857142857142","10","19","10","19","0","0"
"Seed_Prob_0_0","flutils.validators","1615567398158741502","167","121878901677","0.9565217391304348","10","43","10","43","0","0"
"Seed_Prob_0_9","flutils.objutils","1615568461755842431","176","122844848297","0.48484848484848486","7","105","0","0","7","105"
"Seed_Prob_0_2","flutils.validators","1615567568574840528","222","121573094369","0.9565217391304348","9","46","7","27","2","19"
"Seed_Prob_0_5","flutils.setuputils.cmd","1615567963442629743","404","121353962767","0.058823529411764705","2","3","2","3","0","0"
"Seed_Prob_0_5","flutils.objutils","1615567968368517847","198","122158345924","0.48484848484848486","6","80","0","0","6","80"
"Seed_Prob_0_9","flutils.setuputils.cmd","1615568500947663286","238","121594641800","0.058823529411764705","9","10","9","10","0","0"
"Seed_Prob_0_2","flutils.txtutils","1615567572126195557","155","121975421696","0.16666666666666666","8","94","8","94","0","0"
"Seed_Prob_0_9","flutils.strutils","1615568501106226402","151","121802261608","0.9545454545454546","10","142","4","42","6","100"
"Seed_Prob_0_5","flutils.strutils","1615567962345944185","172","121619325787","0.9545454545454546","5","83","2","16","3","67"
"Seed_Prob_0_6","flutils.objutils","1615568103363098090","131","126551499198","0.48484848484848486","7","153","0","0","7","153"
"Seed_Prob_0_4","flutils.validators","1615567845263611600","65","38236640232","1.0","11","59","11","59","0","0"
"Seed_Prob_0_4","flutils.txtutils","1615567841418614918","145","122190078660","0.16666666666666666","10","110","10","110","0","0"
"Seed_Prob_0_3","flutils.decorators","1615567732801882999","219","121800181458","0.7","7","39","5","35","2","4"
"Seed_Prob_0_8","flutils.namedtupleutils","1615568315678391197","218","121475259672","0.5263157894736842","6","46","5","23","1","23"
"Seed_Prob_0_0","flutils.strutils","1615567403583143182","117","123268061258","0.8181818181818182","8","201","2","22","6","179"
"Seed_Prob_0_1","flutils.decorators","1615567471778173438","283","122575390621","0.7","7","37","6","32","1","5"
"Seed_Prob_0_0","flutils.setuputils.cfg","1615567408101489363","248","121929293049","0.03773584905660377","10","10","10","10","0","0"
"Seed_Prob_0_9","flutils.decorators","1615568493225117071","202","123696618571","0.7","10","65","8","50","2","15"
"Seed_Prob_0_5","flutils.decorators","1615567963442711768","163","121282109608","0.7","10","65","10","65","0","0"
"Seed_Prob_0_5","flutils.txtutils","1615567969945496200","141","123867490997","0.15789473684210525","10","79","10","79","0","0"
"Seed_Prob_0_7","flutils.decorators","1615568208547743523","247","121506520762","0.7","7","46","6","40","1","6"
"Seed_Prob_0_2","flutils.setuputils.cfg","1615567605773621455","336","121368663197","0.03773584905660377","5","7","5","7","0","0"
"Seed_Prob_0_2","flutils.strutils","1615567610217331417","136","122870377494","0.9545454545454546","9","162","4","57","5","105"
"Seed_Prob_0_5","flutils.setuputils.cfg","1615567963527426007","308","121397172175","0.03773584905660377","7","9","7","9","0","0"
"Seed_Prob_0_9","flutils.setuputils.cfg","1615568500634602791","433","121354218813","0.03773584905660377","1","1","1","1","0","0"
"Seed_Prob_0_5","flutils.pathutils","1615567962565112448","151","121907234132","0.5153846153846153","12","68","12","68","0","0"
"Seed_Prob_0_2","flutils.objutils","1615567621973424712","148","121827505605","0.48484848484848486","4","93","0","0","4","93"
"Seed_Prob_0_9","flutils.pathutils","1615568460522259354","163","121934202428","0.2692307692307692","15","59","15","59","0","0"
"Seed_Prob_0_1","flutils.pathutils","1615567476214673487","101","122862919609","0.49230769230769234","16","74","16","74","0","0"
"Seed_Prob_0_0","flutils.objutils","1615567393220888118","190","121478945840","0.48484848484848486","3","58","0","0","3","58"
"Seed_Prob_0_1","flutils.moduleutils","1615567459060829443","220","121917318923","0.25","12","52","12","52","0","0"
"Seed_Prob_0_7","flutils.codecs.raw_utf8_escape","1615568217761078151","124","122244553233","0.782608695652174","13","150","13","150","0","0"
