"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_7","apimd.compiler","1615566641030352644","103","123834051285","0.7611940298507462","13","105","13","105","0","0"
"Seed_Prob_0_3","apimd.compiler","1615566141621819147","131","122689924739","0.417910447761194","15","107","14","103","1","4"
"Seed_Prob_0_1","apimd.compiler","1615565866013453633","104","124765283271","0.25870646766169153","21","181","21","181","0","0"
"Seed_Prob_0_9","apimd.compiler","1615566901026152257","152","121961255620","0.5472636815920398","15","107","14","105","1","2"
"Seed_Prob_0_0","apimd.compiler","1615565823516447908","102","122637005116","0.263681592039801","18","166","18","166","0","0"
"Seed_Prob_0_4","apimd.compiler","1615566251655824872","154","124044706196","0.2835820895522388","17","127","16","124","1","3"
"Seed_Prob_0_5","apimd.compiler","1615566371221721227","119","122189388056","0.25870646766169153","18","158","18","158","0","0"
"Seed_Prob_0_6","apimd.compiler","1615566485102946597","119","122636031176","0.3681592039800995","20","149","20","149","0","0"
"Seed_Prob_0_8","apimd.compiler","1615566756136434623","128","122874355907","0.4427860696517413","22","153","22","153","0","0"
"Seed_Prob_0_2","apimd.compiler","1615566024274880426","120","123752300115","0.25870646766169153","18","137","18","137","0","0"
