"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_0","apimd.compiler","1615559743028683170","141","123330204878","0.25870646766169153","15","109","14","99","1","10"
"Seed_Prob_0_7","apimd.compiler","1615560572072708386","153","121999247708","0.39800995024875624","18","124","17","115","1","9"
"Seed_Prob_0_9","apimd.compiler","1615560824229131706","133","122180773590","0.5870646766169154","15","146","15","146","0","0"
"Seed_Prob_0_1","apimd.compiler","1615559814562372614","138","123127278481","0.5174129353233831","17","152","16","132","1","20"
"Seed_Prob_0_3","apimd.compiler","1615560072597861047","122","121960467051","0.25870646766169153","17","146","17","146","0","0"
"Seed_Prob_0_5","apimd.compiler","1615560299885431957","122","122871132951","0.43781094527363185","18","201","17","186","1","15"
"Seed_Prob_0_6","apimd.compiler","1615560433879030052","126","122969268389","0.5223880597014925","20","123","18","112","2","11"
"Seed_Prob_0_2","apimd.compiler","1615559973510979329","128","122909247214","0.2885572139303483","18","115","16","103","2","12"
"Seed_Prob_0_8","apimd.compiler","1615560710642794832","130","122018621122","0.4228855721393035","19","178","19","178","0","0"
"Seed_Prob_0_4","apimd.compiler","1615560207532945447","121","123919267291","0.5174129353233831","16","142","16","142","0","0"
