"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_4","apimd.compiler","1615569341052448924","127","122810031415","0.263681592039801","19","130","18","115","1","15"
"Seed_Prob_0_6","apimd.compiler","1615569563017602305","126","122787362396","0.2835820895522388","17","143","17","143","0","0"
"Seed_Prob_0_8","apimd.compiler","1615569814001654546","126","125297067780","0.43283582089552236","21","205","16","133","5","72"
"Seed_Prob_0_2","apimd.compiler","1615569092233163717","109","122477617101","0.25870646766169153","15","128","15","128","0","0"
"Seed_Prob_0_5","apimd.compiler","1615569460170277227","127","122658632039","0.5472636815920398","18","115","18","115","0","0"
"Seed_Prob_0_0","apimd.compiler","1615568888994342988","134","122226926076","0.263681592039801","15","127","15","127","0","0"
"Seed_Prob_0_1","apimd.compiler","1615568947872706602","121","123663994707","0.263681592039801","18","151","17","143","1","8"
"Seed_Prob_0_3","apimd.compiler","1615569214146149161","107","122265742433","0.5323383084577115","18","149","17","144","1","5"
"Seed_Prob_0_7","apimd.compiler","1615569679288107441","125","122656135293","0.5472636815920398","18","138","18","138","0","0"
"Seed_Prob_0_9","apimd.compiler","1615569930068101372","143","122648422102","0.5870646766169154","19","124","18","119","1","5"
