"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.5_Mut_0","flutils.namedtupleutils","1615362507042422908","252","121516901690","0.5263157894736842","9","59","4","33","5","26","1","True","11"
"Init_Reuse_0.0_Mut_0","flutils.setuputils.cmd","1615362337901528484","205","122027343578","0.058823529411764705","10","11","10","11","0","0","","",""
"Init_Reuse_0.9_Mut_0","flutils.setuputils.cfg","1615362762516877613","864","123646022893","0.03773584905660377","9","8","0","0","9","8","5","True","16"
"Init_Reuse_0.7_Mut_8","flutils.pathutils","1615363499843929966","215","122157320343","0.5230769230769231","15","77","15","77","0","0","8","True","8"
"Init_Reuse_0.5_Mut_8","flutils.strutils","1615363373523708080","142","121826883447","0.8181818181818182","9","140","5","58","4","82","1","True","7"
"Init_Reuse_0.9_Mut_4","flutils.moduleutils","1615363162416242511","180","121689978472","0.2426470588235294","11","52","11","52","0","0","","False",""
"Init_Reuse_0.5_Mut_0","flutils.codecs.raw_utf8_escape","1615362505172453359","226","121727830602","0.782608695652174","8","53","8","53","0","0","3","True","11"
"Init_Reuse_0.5_Mut_8","flutils.setuputils.cfg","1615363373361629274","624","121100159989","0.03773584905660377","8","15","8","15","0","0","5","True","16"
"Init_Reuse_0.9_Mut_0","flutils.namedtupleutils","1615362762234397434","365","121248739178","0.5263157894736842","9","68","5","39","4","29","1","True","11"
"Init_Reuse_0.3_Mut_8","flutils.pathutils","1615363291038676693","165","122293333089","0.46923076923076923","18","76","17","74","1","2","8","True","8"
"Init_Reuse_0.9_Mut_4","flutils.codecs.b64","1615363163096453502","724","121068553281","0.6923076923076923","6","16","4","12","2","4","2","True","13"
"Init_Reuse_0.3_Mut_4","flutils.namedtupleutils","1615362828746466867","207","121403294275","0.5263157894736842","8","62","6","56","2","6","1","True","11"
"Init_Reuse_0.3_Mut_4","flutils.packages","1615362834742986506","336","121506082329","0.07142857142857142","4","6","4","6","0","0","","False",""
"Init_Reuse_0.7_Mut_0","flutils.packages","1615362639248084754","243","121651868600","0.07142857142857142","8","17","8","17","0","0","","False",""
"Init_Reuse_0.5_Mut_4","flutils.namedtupleutils","1615362955827078938","362","121164113280","0.5263157894736842","7","36","7","36","0","0","1","True","11"
"Init_Reuse_0.7_Mut_4","flutils.pathutils","1615363085008760835","242","122223944458","0.43846153846153846","12","56","12","56","0","0","8","True","8"
"Init_Reuse_0.7_Mut_4","flutils.namedtupleutils","1615363056855466026","295","121375644996","0.5263157894736842","8","40","8","40","0","0","1","True","11"
"Init_Reuse_0.3_Mut_8","flutils.strutils","1615363288153457718","177","121854261313","0.8181818181818182","7","109","4","59","3","50","1","True","7"
"Init_Reuse_0.3_Mut_0","flutils.packages","1615362383525287099","286","121456387060","0.07142857142857142","8","13","8","13","0","0","","False",""
"Init_Reuse_0.5_Mut_4","flutils.strutils","1615362950960127671","188","121280651697","0.8181818181818182","9","101","3","25","6","76","1","True","7"
"Init_Reuse_0.0_Mut_0","flutils.codecs.b64","1615362331797682394","206","121794809322","0.7692307692307693","7","24","7","24","0","0","","",""
"Init_Reuse_0.9_Mut_8","flutils.codecs.b64","1615363632614568593","224","122283465968","0.6923076923076923","7","31","7","31","0","0","2","True","13"
"Init_Reuse_0.5_Mut_0","flutils.codecs.b64","1615362500398274989","316","121738818154","0.8461538461538461","8","37","7","36","1","1","2","True","13"
"Init_Reuse_0.7_Mut_8","flutils.packages","1615363496565869215","227","121386967326","0.07142857142857142","9","22","9","22","0","0","","False",""
"Init_Reuse_0.0_Mut_0","flutils.objutils","1615362331797763738","132","122456610448","0.48484848484848486","3","81","0","0","3","81","","",""
"Init_Reuse_0.3_Mut_4","flutils.moduleutils","1615362834608196779","205","121566551065","0.2426470588235294","12","57","12","57","0","0","","False",""
"Init_Reuse_0.9_Mut_4","flutils.codecs.raw_utf8_escape","1615363180805317817","352","121445688064","0.782608695652174","10","40","9","36","1","4","3","True","11"
"Init_Reuse_0.9_Mut_4","flutils.pathutils","1615363180805379974","373","121878582448","0.5230769230769231","16","70","14","63","2","7","8","True","8"
"Init_Reuse_0.9_Mut_0","flutils.moduleutils","1615362762519350531","186","124136320490","0.2426470588235294","12","46","12","46","0","0","","False",""
"Init_Reuse_0.3_Mut_0","flutils.validators","1615362389864443075","290","121139301108","0.9565217391304348","7","37","7","37","0","0","7","True","9"
"Init_Reuse_0.3_Mut_8","flutils.codecs.raw_utf8_escape","1615363291061787147","251","121369939884","0.8260869565217391","11","65","11","65","0","0","3","True","11"
"Init_Reuse_0.3_Mut_0","flutils.objutils","1615362384328731204","228","121529711622","0.48484848484848486","7","70","0","0","7","70","24","True","41"
"Init_Reuse_0.9_Mut_0","flutils.packages","1615362762517566845","187","123816851628","0.07142857142857142","9","16","9","16","0","0","","False",""
"Init_Reuse_0.3_Mut_8","flutils.objutils","1615363297641314631","275","122261930411","0.5454545454545454","8","59","0","0","8","59","24","True","41"
"Init_Reuse_0.0_Mut_0","flutils.setuputils.cfg","1615362337174579935","331","121509318537","0.03773584905660377","7","9","7","9","0","0","","",""
"Init_Reuse_0.5_Mut_0","flutils.setuputils.cfg","1615362504345955489","405","121178962233","0.03773584905660377","10","20","7","18","3","2","5","True","16"
"Init_Reuse_0.7_Mut_8","flutils.codecs.raw_utf8_escape","1615363499517891117","202","121233304447","0.782608695652174","10","98","9","95","1","3","3","True","11"
"Init_Reuse_0.9_Mut_4","flutils.strutils","1615363165836735965","258","122366056937","0.8181818181818182","10","110","2","29","8","81","1","True","7"
"Init_Reuse_0.5_Mut_0","flutils.packages","1615362507089419011","251","121348758622","0.07142857142857142","5","9","5","9","0","0","","False",""
"Init_Reuse_0.7_Mut_0","flutils.objutils","1615362624606442284","284","121399472089","0.48484848484848486","6","69","0","0","6","69","24","True","41"
"Init_Reuse_0.0_Mut_0","flutils.strutils","1615362337903065223","165","122537730294","0.8181818181818182","8","125","5","72","3","53","","",""
"Init_Reuse_0.7_Mut_8","flutils.moduleutils","1615363495987354136","205","121856335451","0.2426470588235294","10","40","10","40","0","0","","False",""
"Init_Reuse_0.3_Mut_0","flutils.namedtupleutils","1615362379797890179","259","121601530648","0.5263157894736842","8","66","4","35","4","31","1","True","11"
"Init_Reuse_0.0_Mut_0","flutils.validators","1615362331649233103","189","121067863174","0.9565217391304348","9","48","9","48","0","0","","",""
"Init_Reuse_0.5_Mut_4","flutils.setuputils.cfg","1615362947780837573","392","121905109677","0.03773584905660377","7","15","5","10","2","5","5","True","16"
"Init_Reuse_0.0_Mut_0","flutils.pathutils","1615362326567468205","136","121869570352","0.5538461538461539","17","81","17","81","0","0","","",""
"Init_Reuse_0.9_Mut_8","flutils.pathutils","1615363633370862263","164","122815432786","0.47692307692307695","12","68","12","68","0","0","8","True","8"
"Init_Reuse_0.3_Mut_4","flutils.validators","1615362837430010821","220","121276639541","0.9565217391304348","9","52","8","49","1","3","7","True","9"
"Init_Reuse_0.5_Mut_0","flutils.pathutils","1615362501571174547","162","121696457227","0.5230769230769231","13","65","13","65","0","0","8","True","8"
"Init_Reuse_0.7_Mut_8","flutils.namedtupleutils","1615363499843287338","371","121348627786","0.5263157894736842","7","41","6","35","1","6","1","True","11"
"Init_Reuse_0.3_Mut_0","flutils.moduleutils","1615362384818736372","175","121867183825","0.2426470588235294","12","43","12","43","0","0","","False",""
"Init_Reuse_0.3_Mut_8","flutils.setuputils.cfg","1615363288225497315","338","121885749167","0.03773584905660377","7","14","6","12","1","2","5","True","16"
"Init_Reuse_0.7_Mut_4","flutils.codecs.raw_utf8_escape","1615363084757186320","197","121736995015","0.782608695652174","10","84","8","74","2","10","3","True","11"
"Init_Reuse_0.9_Mut_8","flutils.moduleutils","1615363616142712026","188","121845538547","0.2426470588235294","12","67","12","67","0","0","","False",""
"Init_Reuse_0.5_Mut_4","flutils.codecs.raw_utf8_escape","1615362953480072632","244","121438480155","0.6521739130434783","10","79","10","79","0","0","3","True","11"
"Init_Reuse_0.7_Mut_0","flutils.moduleutils","1615362638701322189","211","121938431425","0.2426470588235294","11","52","11","52","0","0","","False",""
"Init_Reuse_0.9_Mut_8","flutils.strutils","1615363618228425501","333","121560515143","0.8181818181818182","7","78","0","0","7","78","1","True","7"
"Init_Reuse_0.5_Mut_4","flutils.packages","1615362955087757505","245","121709312248","0.07142857142857142","8","15","8","15","0","0","","False",""
"Init_Reuse_0.9_Mut_8","flutils.validators","1615363644179668490","339","121196291012","0.9565217391304348","10","54","8","47","2","7","7","True","9"
"Init_Reuse_0.5_Mut_0","flutils.validators","1615362502482301977","304","121170260142","0.9565217391304348","6","28","6","28","0","0","7","True","9"
"Init_Reuse_0.7_Mut_8","flutils.setuputils.cfg","1615363500578549833","461","121901047050","0.03773584905660377","8","22","6","22","2","0","5","True","16"
"Init_Reuse_0.3_Mut_0","flutils.setuputils.cfg","1615362384040606234","514","121260450707","0.03773584905660377","5","8","3","8","2","0","5","True","16"
"Init_Reuse_0.5_Mut_4","flutils.objutils","1615362952241195604","263","121580554902","0.5454545454545454","6","60","0","0","6","60","24","True","41"
"Init_Reuse_0.3_Mut_4","flutils.strutils","1615362852671183216","209","123926461978","0.8181818181818182","8","79","6","50","2","29","1","True","7"
"Init_Reuse_0.7_Mut_4","flutils.objutils","1615363077547721965","454","121282729838","0.48484848484848486","6","42","0","0","6","42","24","True","41"
"Init_Reuse_0.9_Mut_0","flutils.validators","1615362751304507737","520","121193534820","0.9565217391304348","6","34","6","34","0","0","7","True","9"
