"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.9_Mut_4","flutils.validators","1615371776101183612","492","121140954338","0.9565217391304348","6","26","6","26","0","0","7","True","9"
"Init_Reuse_0.0_Mut_0","flutils.validators","1615370902340075676","259","121136657019","0.9565217391304348","8","29","6","22","2","7","","",""
"Init_Reuse_0.9_Mut_4","flutils.packages","1615371756759274151","302","121241605706","0.07142857142857142","3","5","3","5","0","0","","False",""
"Init_Reuse_0.0_Mut_0","flutils.pathutils","1615370902341819088","142","121780248668","0.4","15","74","15","74","0","0","","",""
"Init_Reuse_0.3_Mut_0","flutils.setuputils.cfg","1615370948506080682","411","121117772172","0.03773584905660377","6","7","4","4","2","3","5","True","16"
"Init_Reuse_0.3_Mut_8","flutils.validators","1615371880788026097","279","121305984200","0.9565217391304348","8","38","8","38","0","0","7","True","9"
"Init_Reuse_0.5_Mut_0","flutils.validators","1615371063259497740","243","121452157814","0.9565217391304348","8","41","7","34","1","7","7","True","9"
"Init_Reuse_0.5_Mut_8","flutils.objutils","1615372009645701387","345","122170064755","0.5454545454545454","6","46","0","0","6","46","24","True","41"
"Init_Reuse_0.5_Mut_8","flutils.codecs.b64","1615372013318460646","292","121893286651","0.7692307692307693","7","52","6","41","1","11","2","True","13"
"Init_Reuse_0.7_Mut_4","flutils.setuputils.cfg","1615371649326200253","401","121478657570","0.03773584905660377","10","21","5","13","5","8","5","True","16"
"Init_Reuse_0.5_Mut_4","flutils.moduleutils","1615371515012242016","257","121592942918","0.2426470588235294","10","36","10","36","0","0","","False",""
"Init_Reuse_0.5_Mut_4","flutils.pathutils","1615371515473422822","194","121745390254","0.27692307692307694","14","52","14","52","0","0","8","True","8"
"Init_Reuse_0.7_Mut_0","flutils.setuputils.cfg","1615371195994900949","879","121531890551","0.03773584905660377","2","1","1","1","1","0","5","True","16"
"Init_Reuse_0.9_Mut_4","flutils.setuputils.cfg","1615371779788842518","993","122474677024","0.03773584905660377","8","9","3","7","5","2","5","True","16"
"Init_Reuse_0.7_Mut_8","flutils.validators","1615372085744693510","355","121173392111","0.9565217391304348","7","31","6","24","1","7","7","True","9"
"Init_Reuse_0.5_Mut_4","flutils.objutils","1615371515805406755","202","121612918604","0.48484848484848486","3","52","0","0","3","52","24","True","41"
"Init_Reuse_0.3_Mut_4","flutils.strutils","1615371452544134584","169","121749147362","0.8181818181818182","5","98","3","46","2","52","1","True","7"
"Init_Reuse_0.9_Mut_0","flutils.validators","1615371309108797855","434","121156167563","0.9565217391304348","8","32","6","24","2","8","7","True","9"
"Init_Reuse_0.5_Mut_8","flutils.packages","1615372023178505805","345","121509147019","0.07142857142857142","5","12","5","12","0","0","","False",""
"Init_Reuse_0.7_Mut_0","flutils.pathutils","1615371190322523771","196","121764135197","0.5692307692307692","11","40","11","40","0","0","8","True","8"
"Init_Reuse_0.7_Mut_8","flutils.objutils","1615372094069644870","339","121505102159","0.48484848484848486","10","73","0","0","10","73","24","True","41"
"Init_Reuse_0.9_Mut_8","flutils.validators","1615372219726166431","543","121199926907","0.9565217391304348","10","35","6","22","4","13","7","True","9"
"Init_Reuse_0.3_Mut_0","flutils.codecs.raw_utf8_escape","1615370952159002273","248","121254673279","0.782608695652174","9","63","8","53","1","10","3","True","11"
"Init_Reuse_0.7_Mut_8","flutils.setuputils.cfg","1615372115199829025","589","122528758870","0.03773584905660377","3","5","2","4","1","1","5","True","16"
"Init_Reuse_0.9_Mut_0","flutils.strutils","1615371321625813826","349","121293678290","0.8181818181818182","5","52","2","39","3","13","1","True","7"
"Init_Reuse_0.3_Mut_4","flutils.codecs.b64","1615371447760112060","220","121607838152","0.6923076923076923","9","46","9","46","0","0","2","True","13"
"Init_Reuse_0.3_Mut_4","flutils.codecs.raw_utf8_escape","1615371445749016493","158","122322855100","0.7391304347826086","10","79","10","79","0","0","3","True","11"
"Init_Reuse_0.9_Mut_0","flutils.codecs.b64","1615371309183789069","439","121087476618","0.5384615384615384","7","16","3","11","4","5","2","True","13"
"Init_Reuse_0.7_Mut_0","flutils.validators","1615371182878532207","350","121238364893","0.9565217391304348","8","52","7","29","1","23","7","True","9"
"Init_Reuse_0.5_Mut_0","flutils.moduleutils","1615371065935152298","145","122098105483","0.2426470588235294","13","38","13","38","0","0","","False",""
"Init_Reuse_0.7_Mut_4","flutils.objutils","1615371633438054787","384","121983912474","0.5454545454545454","6","48","0","0","6","48","24","True","41"
"Init_Reuse_0.7_Mut_4","flutils.moduleutils","1615371647989299439","232","122457391779","0.2426470588235294","11","37","11","37","0","0","","False",""
"Init_Reuse_0.5_Mut_0","flutils.strutils","1615371058825004099","211","121267022676","0.8181818181818182","9","64","4","35","5","29","1","True","7"
"Init_Reuse_0.3_Mut_8","flutils.packages","1615371908577811998","249","122553790292","0.07142857142857142","9","14","9","14","0","0","","False",""
"Init_Reuse_0.0_Mut_0","flutils.setuputils.cfg","1615370897510199895","252","122013606127","0.03773584905660377","9","17","9","17","0","0","","",""
"Init_Reuse_0.9_Mut_8","flutils.setuputils.cfg","1615372225615951328","653","121852082561","0.03773584905660377","10","16","10","16","0","0","5","True","16"
"Init_Reuse_0.9_Mut_8","flutils.packages","1615372221888568949","272","121851621626","0.07142857142857142","7","12","7","12","0","0","","False",""
"Init_Reuse_0.0_Mut_0","flutils.strutils","1615370897813309046","144","122894643610","0.8181818181818182","9","169","2","34","7","135","","",""
"Init_Reuse_0.7_Mut_0","flutils.codecs.raw_utf8_escape","1615371192316936780","262","121394697353","0.6086956521739131","7","49","7","49","0","0","3","True","11"
"Init_Reuse_0.5_Mut_8","flutils.namedtupleutils","1615372023178508348","386","121327005669","0.5263157894736842","4","34","2","16","2","18","1","True","11"
"Init_Reuse_0.7_Mut_8","flutils.codecs.b64","1615372094100191440","188","121301507264","0.7692307692307693","8","52","8","52","0","0","2","True","13"
"Init_Reuse_0.5_Mut_4","flutils.validators","1615371563283281235","315","121313103061","0.9565217391304348","8","42","8","42","0","0","7","True","9"
"Init_Reuse_0.3_Mut_4","flutils.setuputils.cfg","1615371453583569281","321","121143534967","0.03773584905660377","9","24","6","12","3","12","5","True","16"
"Init_Reuse_0.9_Mut_0","flutils.objutils","1615371307417055413","300","121816676271","0.48484848484848486","10","83","0","0","10","83","24","True","41"
"Init_Reuse_0.5_Mut_4","flutils.codecs.b64","1615371516052597754","429","121255307689","0.7692307692307693","4","23","3","15","1","8","2","True","13"
"Init_Reuse_0.7_Mut_0","flutils.strutils","1615371191156294215","152","121906775313","0.8181818181818182","4","114","1","23","3","91","1","True","7"
"Init_Reuse_0.5_Mut_8","flutils.moduleutils","1615372023177522195","226","122072780792","0.2426470588235294","12","38","12","38","0","0","","False",""
"Init_Reuse_0.7_Mut_0","flutils.namedtupleutils","1615371187795275393","283","121335932478","0.5263157894736842","4","55","2","24","2","31","1","True","11"
"Init_Reuse_0.5_Mut_8","flutils.pathutils","1615371999134178053","195","122096690929","0.2846153846153846","15","43","15","43","0","0","8","True","8"
"Init_Reuse_0.7_Mut_4","flutils.strutils","1615371650278126871","154","122734694719","0.8181818181818182","4","69","3","42","1","27","1","True","7"
"Init_Reuse_0.3_Mut_8","flutils.namedtupleutils","1615371908575435214","220","122542095972","0.5263157894736842","7","34","5","13","2","21","1","True","11"
"Init_Reuse_0.5_Mut_0","flutils.objutils","1615371063793974391","121","122227416067","0.48484848484848486","1","40","0","0","1","40","24","True","41"
"Init_Reuse_0.5_Mut_8","flutils.validators","1615372009000249304","189","123452434747","0.9565217391304348","7","92","7","92","0","0","7","True","9"
"Init_Reuse_0.0_Mut_0","flutils.codecs.b64","1615370894181008964","289","121197646787","0.7692307692307693","4","34","4","34","0","0","","",""
"Init_Reuse_0.9_Mut_4","flutils.namedtupleutils","1615371756459788267","384","121231804665","0.5263157894736842","6","51","2","14","4","37","1","True","11"
"Init_Reuse_0.3_Mut_0","flutils.strutils","1615370947186196490","194","122148612584","0.8181818181818182","7","126","2","52","5","74","1","True","7"
"Init_Reuse_0.0_Mut_0","flutils.objutils","1615370895508609728","117","122523426863","0.48484848484848486","8","158","0","0","8","158","","",""
"Init_Reuse_0.9_Mut_4","flutils.objutils","1615371775763209305","410","121403971852","0.5454545454545454","8","55","0","0","8","55","24","True","41"
"Init_Reuse_0.9_Mut_8","flutils.namedtupleutils","1615372219491002676","287","121735144387","0.5263157894736842","4","55","3","31","1","24","1","True","11"
"Init_Reuse_0.7_Mut_4","flutils.validators","1615371659129560032","377","121311741848","0.9565217391304348","9","42","6","27","3","15","7","True","9"
"Init_Reuse_0.0_Mut_0","flutils.setuputils.cmd","1615370889854767402","231","121491190042","0.058823529411764705","7","9","7","9","0","0","","",""
"Init_Reuse_0.3_Mut_8","flutils.moduleutils","1615371911286229866","157","121552929644","0.2426470588235294","12","41","12","41","0","0","","False",""
"Init_Reuse_0.7_Mut_4","flutils.packages","1615371650278400917","241","122237205901","0.07142857142857142","9","15","9","15","0","0","","False",""
"Init_Reuse_0.7_Mut_4","flutils.codecs.b64","1615371637192932425","473","121126060418","0.8461538461538461","5","35","5","35","0","0","2","True","13"
"Init_Reuse_0.9_Mut_0","flutils.pathutils","1615371309107757272","242","121976996825","0.5692307692307692","11","53","10","44","1","9","8","True","8"
"Init_Reuse_0.3_Mut_4","flutils.pathutils","1615371445137639945","152","121942958137","0.43846153846153846","15","65","15","65","0","0","8","True","8"
"Init_Reuse_0.3_Mut_4","flutils.objutils","1615371442026774289","215","121831412985","0.5454545454545454","6","87","0","0","6","87","24","True","41"
"Init_Reuse_0.9_Mut_8","flutils.objutils","1615372218512989624","525","121291712172","0.5454545454545454","5","35","0","0","5","35","24","True","41"
"Init_Reuse_0.3_Mut_0","flutils.pathutils","1615370952734372459","157","122322806607","0.5153846153846153","16","58","16","58","0","0","8","True","8"
"Init_Reuse_0.7_Mut_8","flutils.strutils","1615372115197799028","152","122539160914","0.8181818181818182","4","84","2","29","2","55","1","True","7"
"Init_Reuse_0.5_Mut_0","flutils.codecs.raw_utf8_escape","1615371066468156255","235","121506602344","0.7391304347826086","9","55","9","55","0","0","3","True","11"
"Init_Reuse_0.0_Mut_0","flutils.decorators","1615370897575209638","284","122050227494","0.7","4","34","4","34","0","0","","",""
"Init_Reuse_0.5_Mut_0","flutils.namedtupleutils","1615371066494755199","296","121291429120","0.5263157894736842","5","32","3","22","2","10","1","True","11"
"Init_Reuse_0.7_Mut_0","flutils.codecs.b64","1615371192406210941","487","121065499674","0.7692307692307693","4","16","3","15","1","1","2","True","13"
"Init_Reuse_0.7_Mut_4","flutils.pathutils","1615371637209294684","216","121772084892","0.6076923076923076","16","78","16","78","0","0","8","True","8"
"Init_Reuse_0.0_Mut_0","flutils.packages","1615370894982722988","441","122201590675","0.07142857142857142","3","5","3","5","0","0","","",""
"Init_Reuse_0.3_Mut_8","flutils.strutils","1615371896972745339","194","121456898128","0.8181818181818182","7","76","4","34","3","42","1","True","7"
"Init_Reuse_0.7_Mut_4","flutils.namedtupleutils","1615371636624673631","366","121852077819","0.5263157894736842","6","66","2","32","4","34","1","True","11"
"Init_Reuse_0.9_Mut_0","flutils.setuputils.cfg","1615371318446425491","763","121489883376","0.03773584905660377","5","5","1","2","4","3","5","True","16"
"Init_Reuse_0.3_Mut_4","flutils.namedtupleutils","1615371447267340262","292","121491950884","0.5263157894736842","7","42","4","20","3","22","1","True","11"
"Init_Reuse_0.3_Mut_4","flutils.packages","1615371453582994308","275","121279581313","0.07142857142857142","7","11","7","11","0","0","","False",""
"Init_Reuse_0.9_Mut_8","flutils.codecs.b64","1615372219907429062","248","121220789641","0.8461538461538461","8","39","7","35","1","4","2","True","13"
"Init_Reuse_0.3_Mut_0","flutils.codecs.b64","1615370952520117764","238","121413409025","0.6153846153846154","6","29","5","22","1","7","2","True","13"
"Init_Reuse_0.9_Mut_0","flutils.namedtupleutils","1615371307646058320","301","121550088129","0.5263157894736842","6","77","3","51","3","26","1","True","11"
"Init_Reuse_0.7_Mut_8","flutils.packages","1615372097267170800","332","121419769191","0.07142857142857142","5","17","5","17","0","0","","False",""
"Init_Reuse_0.7_Mut_8","flutils.pathutils","1615372089098857646","173","122198881045","0.4461538461538462","14","63","14","63","0","0","8","True","8"
"Init_Reuse_0.7_Mut_0","flutils.packages","1615371194507599588","262","121578421167","0.07142857142857142","7","14","7","14","0","0","","False",""
"Init_Reuse_0.5_Mut_8","flutils.strutils","1615372027643483102","179","121473765380","0.8181818181818182","2","41","1","4","1","37","1","True","7"
"Init_Reuse_0.5_Mut_4","flutils.namedtupleutils","1615371544356862749","308","121146146849","0.5263157894736842","6","24","4","8","2","16","1","True","11"
"Init_Reuse_0.9_Mut_4","flutils.moduleutils","1615371770710209373","175","122243487861","0.2426470588235294","13","46","13","46","0","0","","False",""
"Init_Reuse_0.5_Mut_8","flutils.setuputils.cfg","1615372028086084154","782","121160269721","0.03773584905660377","1","1","1","1","0","0","5","True","16"
"Init_Reuse_0.3_Mut_8","flutils.codecs.b64","1615371885928173370","236","121236444813","0.7692307692307693","6","43","6","43","0","0","2","True","13"
"Init_Reuse_0.5_Mut_0","flutils.codecs.b64","1615371063487000593","323","121136988813","0.7692307692307693","8","45","6","43","2","2","2","True","13"
"Init_Reuse_0.5_Mut_8","flutils.codecs.raw_utf8_escape","1615371999116302821","193","121610142116","0.7391304347826086","13","94","13","94","0","0","3","True","11"
"Init_Reuse_0.3_Mut_8","flutils.pathutils","1615371885998054393","150","121824398380","0.5","16","62","13","45","3","17","8","True","8"
"Init_Reuse_0.3_Mut_0","flutils.packages","1615370952883057077","212","123559937752","0.07142857142857142","10","24","10","24","0","0","","False",""
"Init_Reuse_0.5_Mut_4","flutils.strutils","1615371514300673798","153","121452594862","0.8181818181818182","9","103","4","35","5","68","1","True","7"
"Init_Reuse_0.0_Mut_0","flutils.txtutils","1615370897801454476","183","122109307003","0.16666666666666666","6","78","6","78","0","0","","",""
"Init_Reuse_0.7_Mut_8","flutils.moduleutils","1615372097268695276","215","121755376484","0.2426470588235294","11","40","11","40","0","0","","False",""
"Init_Reuse_0.3_Mut_0","flutils.validators","1615370952013058997","250","121680320407","0.9565217391304348","10","41","9","37","1","4","7","True","9"
"Init_Reuse_0.9_Mut_0","flutils.moduleutils","1615371305401939818","207","123256838920","0.2426470588235294","12","47","12","47","0","0","","False",""
"Init_Reuse_0.9_Mut_8","flutils.pathutils","1615372221506126540","249","121930517568","0.4461538461538462","18","61","18","61","0","0","8","True","8"
"Init_Reuse_0.9_Mut_0","flutils.packages","1615371307910415827","212","121466626794","0.07142857142857142","10","15","10","15","0","0","","False",""
"Init_Reuse_0.3_Mut_0","flutils.objutils","1615370952883230809","187","123561661554","0.5454545454545454","6","90","0","0","6","90","24","True","41"
"Init_Reuse_0.3_Mut_4","flutils.moduleutils","1615371453583359127","161","121514359136","0.2426470588235294","13","56","13","56","0","0","","False",""
"Init_Reuse_0.7_Mut_8","flutils.namedtupleutils","1615372094068677095","366","121361302104","0.5263157894736842","6","36","5","23","1","13","1","True","11"
"Init_Reuse_0.3_Mut_8","flutils.setuputils.cfg","1615371897194965407","379","121389990540","0.03773584905660377","4","6","4","6","0","0","5","True","16"
"Init_Reuse_0.5_Mut_0","flutils.setuputils.cfg","1615371068716055231","639","121121434491","0.03773584905660377","2","3","0","0","2","3","5","True","16"
"Init_Reuse_0.7_Mut_0","flutils.objutils","1615371180067688861","273","121775046071","0.5454545454545454","6","76","0","0","6","76","24","True","41"
"Init_Reuse_0.5_Mut_0","flutils.packages","1615371066467519576","181","121408467543","0.07142857142857142","10","22","10","22","0","0","","False",""
"Init_Reuse_0.7_Mut_4","flutils.codecs.raw_utf8_escape","1615371637212464047","244","121440199963","0.7391304347826086","7","60","7","60","0","0","3","True","11"
"Init_Reuse_0.0_Mut_0","flutils.namedtupleutils","1615370897813342782","201","121729475872","0.5263157894736842","10","41","10","41","0","0","","",""
"Init_Reuse_0.9_Mut_8","flutils.moduleutils","1615372210445130046","149","121901486010","0.2426470588235294","12","46","12","46","0","0","","False",""
"Init_Reuse_0.0_Mut_0","flutils.moduleutils","1615370897575389028","221","122243045596","0.2426470588235294","10","32","10","32","0","0","","",""
"Init_Reuse_0.9_Mut_8","flutils.strutils","1615372210585689494","148","122168646916","0.8181818181818182","10","166","3","40","7","126","1","True","7"
"Init_Reuse_0.9_Mut_4","flutils.codecs.raw_utf8_escape","1615371755787354706","211","121952182656","0.6521739130434783","12","71","10","59","2","12","3","True","11"
"Init_Reuse_0.3_Mut_0","flutils.moduleutils","1615370952884974930","201","123559999869","0.2426470588235294","11","37","11","37","0","0","","False",""
"Init_Reuse_0.9_Mut_4","flutils.pathutils","1615371784155937714","182","123351064321","0.25384615384615383","15","48","15","48","0","0","8","True","8"
"Init_Reuse_0.3_Mut_0","flutils.namedtupleutils","1615370952884818936","226","123130748208","0.5263157894736842","10","52","7","34","3","18","1","True","11"
"Init_Reuse_0.5_Mut_4","flutils.setuputils.cfg","1615371514300381810","692","121163554801","0.03773584905660377","1","8","1","8","0","0","5","True","16"
"Init_Reuse_0.3_Mut_8","flutils.codecs.raw_utf8_escape","1615371884165098267","202","121568290389","0.7391304347826086","10","66","8","55","2","11","3","True","11"
"Init_Reuse_0.3_Mut_8","flutils.objutils","1615371880787662727","336","121228925449","0.5454545454545454","6","34","0","0","6","34","24","True","41"
"Init_Reuse_0.5_Mut_0","flutils.pathutils","1615371066312076724","184","121994063572","0.5615384615384615","15","69","13","45","2","24","8","True","8"
"Init_Reuse_0.3_Mut_4","flutils.validators","1615371438561209633","310","121878597599","0.9565217391304348","10","43","9","39","1","4","7","True","9"
