"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.7_Mut_0","flutils.objutils","1615369464517160880","326","121721975051","0.48484848484848486","4","34","0","0","4","34","24","True","41"
"Init_Reuse_0.5_Mut_0","flutils.packages","1615369376936145501","240","121955821247","0.07142857142857142","8","17","8","17","0","0","","False",""
"Init_Reuse_0.5_Mut_0","flutils.setuputils.cfg","1615369386508774059","556","121206517069","0.03773584905660377","7","9","2","4","5","5","5","True","16"
"Init_Reuse_0.0_Mut_0","flutils.validators","1615369169983611082","225","122002491973","0.9565217391304348","8","35","8","35","0","0","","",""
"Init_Reuse_0.9_Mut_8","flutils.codecs.b64","1615370496876316642","497","121133598947","0.7692307692307693","7","28","7","28","0","0","2","True","13"
"Init_Reuse_0.7_Mut_8","flutils.packages","1615370383634244913","261","121440779986","0.07142857142857142","8","17","8","17","0","0","","False",""
"Init_Reuse_0.0_Mut_0","flutils.pathutils","1615369172883295553","163","122163307682","0.4846153846153846","16","63","16","63","0","0","","",""
"Init_Reuse_0.9_Mut_0","flutils.packages","1615369599879582229","353","121491251586","0.07142857142857142","3","9","3","9","0","0","","False",""
"Init_Reuse_0.3_Mut_0","flutils.objutils","1615369223195987356","257","121796763655","0.48484848484848486","3","37","0","0","3","37","24","True","41"
"Init_Reuse_0.3_Mut_0","flutils.validators","1615369238640907745","251","123276159408","0.9565217391304348","8","38","7","27","1","11","7","True","9"
"Init_Reuse_0.9_Mut_0","flutils.moduleutils","1615369599601769996","202","121871968080","0.2426470588235294","10","34","10","34","0","0","","False",""
"Init_Reuse_0.7_Mut_4","flutils.pathutils","1615369955668356849","181","122236057797","0.5153846153846153","13","57","13","57","0","0","8","True","8"
"Init_Reuse_0.3_Mut_8","flutils.strutils","1615370164989550847","173","121739248352","0.8181818181818182","8","120","4","63","4","57","1","True","7"
"Init_Reuse_0.3_Mut_4","flutils.moduleutils","1615369710391329312","203","121991098524","0.2426470588235294","10","38","10","38","0","0","","False",""
"Init_Reuse_0.7_Mut_4","flutils.namedtupleutils","1615369956534034318","310","121329260152","0.5263157894736842","7","56","3","19","4","37","1","True","11"
"Init_Reuse_0.7_Mut_0","flutils.moduleutils","1615369462107865962","161","121846019998","0.2426470588235294","10","34","10","34","0","0","","False",""
"Init_Reuse_0.5_Mut_4","flutils.packages","1615369853759191265","441","122353524717","0.07142857142857142","3","7","3","7","0","0","","False",""
"Init_Reuse_0.5_Mut_8","flutils.codecs.raw_utf8_escape","1615370315558595507","320","121458495891","0.6956521739130435","9","54","8","42","1","12","3","True","11"
"Init_Reuse_0.3_Mut_8","flutils.pathutils","1615370162603250552","188","122082865273","0.5","15","52","15","52","0","0","8","True","8"
"Init_Reuse_0.3_Mut_0","flutils.moduleutils","1615369245918615903","212","121684632718","0.2426470588235294","11","38","11","38","0","0","","False",""
"Init_Reuse_0.0_Mut_0","flutils.setuputils.cfg","1615369188803912881","252","122404603437","0.03773584905660377","9","9","9","9","0","0","","",""
"Init_Reuse_0.0_Mut_0","flutils.strutils","1615369188803835934","125","123145968845","0.8181818181818182","7","149","2","23","5","126","","",""
"Init_Reuse_0.7_Mut_8","flutils.pathutils","1615370373700763636","219","121534264514","0.43846153846153846","15","70","15","70","0","0","8","True","8"
