"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_2","flutes.structure","1615566043627817717","241","122412689931","0.4507042253521127","11","95","10","85","1","10"
"Seed_Prob_0_7","flutes.structure","1615566673286040639","193","121488616029","0.43661971830985913","9","82","9","82","0","0"
"Seed_Prob_0_5","flutes.io","1615566394888332424","165","121857560606","0.16417910447761194","8","75","8","75","0","0"
"Seed_Prob_0_4","flutes.iterator","1615566260774915051","131","123161433265","0.4067796610169492","16","126","16","126","0","0"
"Seed_Prob_0_7","flutes.timing","1615566696885294893","319","121106827553","0.5","4","49","0","0","4","49"
"Seed_Prob_0_8","flutes.io","1615566833132813263","183","123051310621","0.16417910447761194","7","66","7","66","0","0"
"Seed_Prob_0_4","flutes.run","1615566271091097705","197","121763721190","0.1","9","59","9","59","0","0"
"Seed_Prob_0_7","flutes.iterator","1615566681952216030","132","124153979181","0.3898305084745763","15","79","15","79","0","0"
"Seed_Prob_0_7","flutes.exception","1615566646307061206","167","121825232121","0.1346153846153846","9","161","0","0","9","161"
"Seed_Prob_0_3","flutes.iterator","1615566134828321880","226","121719103292","0.4322033898305085","14","73","13","65","1","8"
"Seed_Prob_0_3","flutes.exception","1615566174177623458","125","122474237011","0.1346153846153846","8","180","0","0","8","180"
"Seed_Prob_0_0","flutes.exception","1615565883711624894","216","121926664022","0.1346153846153846","4","47","0","0","4","47"
"Seed_Prob_0_6","flutes.structure","1615566545447531431","215","121752804343","0.4084507042253521","9","66","8","59","1","7"
"Seed_Prob_0_3","flutes.timing","1615566153619393735","184","121591018166","0.5","3","78","0","0","3","78"
"Seed_Prob_0_5","flutes.structure","1615566433386360124","188","122395488990","0.4507042253521127","12","93","12","93","0","0"
"Seed_Prob_0_0","flutes.structure","1615565883707359482","194","121998854810","0.4507042253521127","11","112","10","102","1","10"
"Seed_Prob_0_1","flutes.exception","1615565929451279280","203","122443034621","0.1346153846153846","1","26","0","0","1","26"
"Seed_Prob_0_8","flutes.exception","1615566808029222682","141","122245303607","0.1346153846153846","8","170","0","0","8","170"
"Seed_Prob_0_1","flutes.iterator","1615565897605491391","152","122359203944","0.3728813559322034","14","121","14","121","0","0"
"Seed_Prob_0_3","flutes.structure","1615566143472198772","221","121829760548","0.4084507042253521","10","79","9","69","1","10"
"Seed_Prob_0_5","flutes.timing","1615566430437228952","277","121245933429","0.5","3","48","0","0","3","48"
"Seed_Prob_0_9","flutes.exception","1615566926959438786","234","121655268167","0.1346153846153846","3","43","0","0","3","43"
"Seed_Prob_0_9","flutes.iterator","1615566930850955507","169","121768770498","0.4152542372881356","15","79","15","79","0","0"
"Seed_Prob_0_6","flutes.run","1615566560257543687","189","121387798863","0.1","8","58","8","58","0","0"
"Seed_Prob_0_5","flutes.run","1615566428575946444","173","121358380244","0.1","10","27","10","27","0","0"
"Seed_Prob_0_4","flutes.io","1615566283707893915","194","121902143059","0.16417910447761194","7","63","6","59","1","4"
"Seed_Prob_0_7","flutes.math","1615566694431299623","0","7678245238","1.0","9","70","9","70","0","0"
"Seed_Prob_0_8","flutes.iterator","1615566833136258857","224","123315563440","0.423728813559322","12","89","10","78","2","11"
"Seed_Prob_0_2","flutes.math","1615566045487025529","0","8488294758","1.0","6","25","4","15","2","10"
"Seed_Prob_0_2","flutes.timing","1615566014299058131","160","121730827704","0.5","7","159","0","0","7","159"
"Seed_Prob_0_5","flutes.math","1615566435389361626","0","7867959149","1.0","4","42","3","38","1","4"
"Seed_Prob_0_2","flutes.run","1615566029866975083","164","121700978393","0.1","10","69","10","69","0","0"
"Seed_Prob_0_0","flutes.timing","1615565879330822495","182","125228021087","0.5","8","143","0","0","8","143"
"Seed_Prob_0_3","flutes.math","1615566151074485244","0","9747464869","1.0","9","71","7","64","2","7"
"Seed_Prob_0_0","flutes.math","1615565879331015503","0","9611952427","1.0","1","30","1","30","0","0"
"Seed_Prob_0_6","flutes.math","1615566547303317668","0","8791312064","1.0","4","72","3","38","1","34"
"Seed_Prob_0_6","flutes.timing","1615566559978052502","146","123524526822","0.5","6","133","0","0","6","133"
"Seed_Prob_0_2","flutes.log","1615566028325663900","186","121902799993","0.6","11","46","10","40","1","6"
"Seed_Prob_0_1","flutes.run","1615565929046232126","235","122584664151","0.1","4","29","4","29","0","0"
"Seed_Prob_0_8","flutes.run","1615566809000342881","199","121768489694","0.1","6","55","6","55","0","0"
"Seed_Prob_0_0","flutes.iterator","1615565881546014706","182","122854725020","0.3983050847457627","14","116","13","111","1","5"
"Seed_Prob_0_0","flutes.run","1615565858168064533","207","121347396246","0.1","6","41","6","41","0","0"
"Seed_Prob_0_6","flutes.iterator","1615566562996475971","153","123782004359","0.4322033898305085","15","122","14","113","1","9"
"Seed_Prob_0_9","flutes.timing","1615566946596177331","172","122647161869","0.5","5","110","0","0","5","110"
"Seed_Prob_0_9","flutes.structure","1615566941541831836","174","122158571154","0.43661971830985913","10","81","10","81","0","0"
"Seed_Prob_0_3","flutes.run","1615566170668314828","157","122173964712","0.1","9","44","9","44","0","0"
"Seed_Prob_0_9","flutes.io","1615566943276918249","287","122797457078","0.16417910447761194","6","50","3","25","3","25"
"Seed_Prob_0_7","flutes.run","1615566669279535320","238","124298228663","0.1","2","13","2","13","0","0"
"Seed_Prob_0_4","flutes.exception","1615566260775078865","159","122967616535","0.1346153846153846","6","115","0","0","6","115"
"Seed_Prob_0_1","flutes.math","1615565911835498089","0","7534555385","1.0","8","73","7","60","1","13"
"Seed_Prob_0_8","flutes.timing","1615566832324268620","174","122582890705","0.5","4","94","0","0","4","94"
"Seed_Prob_0_8","flutes.math","1615566766666429893","0","6864766566","1.0","10","76","10","76","0","0"
"Seed_Prob_0_4","flutes.structure","1615566289634403263","185","123492951336","0.4507042253521127","10","137","9","135","1","2"
"Seed_Prob_0_2","flutes.iterator","1615566030800150241","148","122247042490","0.4067796610169492","15","116","15","116","0","0"
"Seed_Prob_0_3","flutes.io","1615566167917645352","246","124767388264","0.16417910447761194","6","42","5","36","1","6"
"Seed_Prob_0_9","flutes.math","1615566943291896676","0","7211005824","1.0","4","49","4","49","0","0"
"Seed_Prob_0_6","flutes.io","1615566562049840296","173","122492338826","0.16417910447761194","9","74","7","50","2","24"
"Seed_Prob_0_0","flutes.io","1615565873290237624","186","122907110548","0.16417910447761194","9","84","8","80","1","4"
"Seed_Prob_0_1","flutes.io","1615565908341268861","146","122507353057","0.16417910447761194","10","74","10","74","0","0"
"Seed_Prob_0_2","flutes.exception","1615566029868866823","114","122508321508","0.1346153846153846","7","180","0","0","7","180"
"Seed_Prob_0_1","flutes.structure","1615565913362594847","203","121917285747","0.39436619718309857","9","79","9","79","0","0"
"Seed_Prob_0_2","flutes.io","1615566018120813175","352","121783932668","0.16417910447761194","5","28","4","24","1","4"
"Seed_Prob_0_8","flutes.structure","1615566777415743725","159","121560637924","0.43661971830985913","13","96","13","96","0","0"
"Seed_Prob_0_4","flutes.math","1615566288916334202","0","8050923919","1.0","2","19","2","19","0","0"
"Seed_Prob_0_5","flutes.exception","1615566428165215551","131","122170231149","0.1346153846153846","9","185","0","0","9","185"
"Seed_Prob_0_4","flutes.timing","1615566294036312153","478","121238893922","0.5","1","7","0","0","1","7"
"Seed_Prob_0_5","flutes.iterator","1615566394873198052","210","121897081606","0.423728813559322","11","96","10","83","1","13"
"Seed_Prob_0_1","flutes.timing","1615565913365753531","190","121907987831","0.5","2","57","0","0","2","57"
"Seed_Prob_0_6","flutes.exception","1615566551200149107","301","121574083523","0.1346153846153846","4","30","0","0","4","30"
"Seed_Prob_0_9","flutes.run","1615566968449895060","208","122494771098","0.1","5","27","5","27","0","0"
"Seed_Prob_0_7","flutes.io","1615566699700261460","202","121722548854","0.16417910447761194","6","74","6","74","0","0"
