"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_3","flutes.math","1615560086123176412","0","6977941913","1.0","5","42","4","39","1","3"
"Seed_Prob_0_5","flutes.math","1615560402254538665","0","7843255982","1.0","10","83","7","53","3","30"
"Seed_Prob_0_2","flutes.run","1615559953234046288","211","121597798121","0.1","8","56","7","50","1","6"
"Seed_Prob_0_6","flutes.math","1615560458236020049","0","5993016429","1.0","8","88","7","73","1","15"
"Seed_Prob_0_0","flutes.io","1615559789026633411","169","122271227740","0.16417910447761194","10","74","10","74","0","0"
"Seed_Prob_0_6","flutes.timing","1615560458209947451","197","121467973813","0.5","1","34","0","0","1","34"
"Seed_Prob_0_6","flutes.run","1615560501942440387","192","122281250331","0.1","10","78","10","78","0","0"
"Seed_Prob_0_8","flutes.iterator","1615560744300186253","186","122603055481","0.3983050847457627","14","86","14","86","0","0"
"Seed_Prob_0_2","flutes.math","1615559982502835390","0","8066833940","1.0","9","103","5","54","4","49"
"Seed_Prob_0_2","flutes.timing","1615559987446460995","190","122813160501","0.5","7","141","0","0","7","141"
"Seed_Prob_0_9","flutes.iterator","1615560855987088374","172","122835065988","0.4152542372881356","14","100","14","100","0","0"
"Seed_Prob_0_5","flutes.run","1615560364337580274","249","121482016980","0.1","4","25","4","25","0","0"
"Seed_Prob_0_4","flutes.io","1615560202527666089","210","121627716153","0.16417910447761194","9","63","7","49","2","14"
"Seed_Prob_0_9","flutes.exception","1615560855402988826","165","121908305566","0.1346153846153846","4","78","0","0","4","78"
"Seed_Prob_0_7","flutes.math","1615560633215782764","0","7415180829","1.0","3","27","3","27","0","0"
"Seed_Prob_0_0","flutes.iterator","1615559808186633014","145","123558593039","0.3898305084745763","13","129","13","129","0","0"
"Seed_Prob_0_8","flutes.exception","1615560735285522553","138","122702430079","0.1346153846153846","9","153","0","0","9","153"
"Seed_Prob_0_6","flutes.structure","1615560510044972948","177","122932468795","0.4084507042253521","9","71","9","71","0","0"
"Seed_Prob_0_3","flutes.iterator","1615560092001641676","202","122475956719","0.423728813559322","13","87","13","87","0","0"
"Seed_Prob_0_3","flutes.exception","1615560098002671311","201","121517497857","0.1346153846153846","7","93","0","0","7","93"
"Seed_Prob_0_1","flutes.exception","1615559873503352748","127","122115311240","0.1346153846153846","8","185","0","0","8","185"
"Seed_Prob_0_1","flutes.iterator","1615559869661045229","165","124210531170","0.3898305084745763","13","111","12","106","1","5"
"Seed_Prob_0_5","flutes.timing","1615560337217447499","166","122145489044","0.5","10","171","0","0","10","171"
"Seed_Prob_0_3","flutes.structure","1615560087265964124","196","123457477985","0.4507042253521127","11","90","10","80","1","10"
"Seed_Prob_0_5","flutes.structure","1615560398690338125","198","122965581943","0.4507042253521127","12","84","9","65","3","19"
"Seed_Prob_0_3","flutes.timing","1615560081619496235","294","121220369607","0.5","2","36","0","0","2","36"
"Seed_Prob_0_0","flutes.run","1615559785596084216","211","121462658218","0.1","6","44","6","44","0","0"
"Seed_Prob_0_4","flutes.iterator","1615560209204977005","159","122767358142","0.4067796610169492","14","114","14","114","0","0"
"Seed_Prob_0_5","flutes.io","1615560371411332286","188","122364696945","0.16417910447761194","7","63","7","63","0","0"
"Seed_Prob_0_7","flutes.timing","1615560634208525974","134","123278115989","0.5","10","242","0","0","10","242"
"Seed_Prob_0_7","flutes.structure","1615560630088768940","260","124351811547","0.4507042253521127","10","81","9","78","1","3"
"Seed_Prob_0_2","flutes.structure","1615559985551604333","192","122666676202","0.43661971830985913","12","93","12","93","0","0"
"Seed_Prob_0_7","flutes.iterator","1615560584654829190","214","122841304604","0.423728813559322","15","110","14","97","1","13"
"Seed_Prob_0_7","flutes.exception","1615560634074201472","127","123610012699","0.1346153846153846","8","161","0","0","8","161"
"Seed_Prob_0_8","flutes.io","1615560742001499489","213","122904753692","0.16417910447761194","6","53","6","53","0","0"
"Seed_Prob_0_4","flutes.run","1615560225871171475","214","122555014118","0.1","3","26","3","26","0","0"
"Seed_Prob_0_5","flutes.exception","1615560361077164630","156","123112665196","0.1346153846153846","9","158","0","0","9","158"
"Seed_Prob_0_4","flutes.math","1615560209207333798","0","9022585421","1.0","3","48","2","43","1","5"
"Seed_Prob_0_5","flutes.iterator","1615560375352556239","151","122548630482","0.3898305084745763","13","101","13","101","0","0"
"Seed_Prob_0_4","flutes.timing","1615560209294228045","162","122989171774","0.5","8","191","0","0","8","191"
"Seed_Prob_0_9","flutes.run","1615560833614685978","315","121253873742","0.1","3","14","3","14","0","0"
"Seed_Prob_0_1","flutes.timing","1615559871607711461","124","122411364436","0.5","4","125","0","0","4","125"
"Seed_Prob_0_1","flutes.structure","1615559873502161585","217","121481571777","0.43661971830985913","8","61","8","61","0","0"
"Seed_Prob_0_2","flutes.io","1615559989433458906","175","126210062041","0.16417910447761194","9","77","9","77","0","0"
"Seed_Prob_0_7","flutes.io","1615560584348660810","151","122805698505","0.16417910447761194","10","84","10","84","0","0"
"Seed_Prob_0_8","flutes.structure","1615560726827726001","199","121840603543","0.43661971830985913","11","88","11","88","0","0"
"Seed_Prob_0_6","flutes.exception","1615560499887016911","148","123238740018","0.1346153846153846","6","111","0","0","6","111"
"Seed_Prob_0_0","flutes.math","1615559808186492540","0","14134245122","1.0","1","15","1","15","0","0"
"Seed_Prob_0_6","flutes.io","1615560508510298897","149","124326107103","0.16417910447761194","9","91","9","91","0","0"
"Seed_Prob_0_0","flutes.timing","1615559808155056763","162","123127971209","0.5","3","78","0","0","3","78"
"Seed_Prob_0_3","flutes.io","1615560103729127959","175","123502357643","0.16417910447761194","10","80","10","80","0","0"
"Seed_Prob_0_1","flutes.io","1615559872556516648","207","121860111014","0.16417910447761194","7","73","7","73","0","0"
"Seed_Prob_0_2","flutes.exception","1615559990259134506","154","121712863540","0.1346153846153846","1","36","0","0","1","36"
"Seed_Prob_0_9","flutes.math","1615560866984860657","0","6217299692","1.0","1","7","1","7","0","0"
"Seed_Prob_0_4","flutes.exception","1615560211187649747","118","123288767893","0.1346153846153846","8","208","0","0","8","208"
"Seed_Prob_0_8","flutes.math","1615560725376000793","0","7404964009","1.0","5","53","5","53","0","0"
"Seed_Prob_0_7","flutes.run","1615560588769980005","168","121879243271","0.1","7","42","7","42","0","0"
"Seed_Prob_0_8","flutes.timing","1615560705484575285","221","121307235704","0.5","7","100","0","0","7","100"
"Seed_Prob_0_2","flutes.iterator","1615559985263949665","145","123417012453","0.4406779661016949","15","141","15","141","0","0"
"Seed_Prob_0_1","flutes.math","1615559863213764363","0","11229208125","1.0","2","20","2","20","0","0"
"Seed_Prob_0_9","flutes.io","1615560857899728963","173","121877183160","0.16417910447761194","10","102","9","96","1","6"
"Seed_Prob_0_4","flutes.structure","1615560208672643443","168","122459274847","0.43661971830985913","12","103","12","103","0","0"
"Seed_Prob_0_9","flutes.structure","1615560858144305207","214","122231659714","0.4507042253521127","9","80","8","70","1","10"
"Seed_Prob_0_0","flutes.exception","1615559791439260614","116","124732677284","0.1346153846153846","10","218","0","0","10","218"
"Seed_Prob_0_1","flutes.run","1615559849889663959","178","121449752959","0.1","7","39","7","39","0","0"
"Seed_Prob_0_9","flutes.timing","1615560865561985840","191","123974157857","0.5","7","135","0","0","7","135"
"Seed_Prob_0_3","flutes.run","1615560098002548216","210","121402399719","0.1","8","20","6","9","2","11"
"Seed_Prob_0_6","flutes.iterator","1615560513505858701","141","121773898432","0.423728813559322","15","108","15","108","0","0"
"Seed_Prob_0_8","flutes.run","1615560716741507768","192","122415552983","0.1","10","78","10","78","0","0"
"Seed_Prob_0_0","flutes.structure","1615559807515265896","185","121439136105","0.43661971830985913","11","122","9","117","2","5"
