"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_6","flutes.io","1615565018356447041","181","122659000706","0.16417910447761194","8","94","8","94","0","0"
"Seed_Prob_0_3","flutes.io","1615564631871849720","196","125192093567","0.16417910447761194","8","79","8","79","0","0"
"Seed_Prob_0_1","flutes.io","1615564389569685636","160","122690449785","0.16417910447761194","8","72","7","67","1","5"
"Seed_Prob_0_2","flutes.exception","1615564533586945656","150","124496468081","0.1346153846153846","4","100","0","0","4","100"
"Seed_Prob_0_8","flutes.io","1615565301094309241","210","122985774629","0.16417910447761194","8","70","8","70","0","0"
"Seed_Prob_0_0","flutes.math","1615564360854261051","0","8743426557","1.0","3","8","2","6","1","2"
"Seed_Prob_0_0","flutes.timing","1615564365883097485","131","126938045240","0.5","9","220","0","0","9","220"
"Seed_Prob_0_4","flutes.math","1615564785958148100","0","8378903171","1.0","9","64","6","36","3","28"
"Seed_Prob_0_5","flutes.exception","1615564926611584730","135","123787115102","0.1346153846153846","4","108","0","0","4","108"
"Seed_Prob_0_4","flutes.timing","1615564744507404091","320","121219908012","0.5","1","22","0","0","1","22"
"Seed_Prob_0_5","flutes.iterator","1615564933288056522","157","124023429117","0.4406779661016949","15","116","15","116","0","0"
"Seed_Prob_0_1","flutes.timing","1615564384465437657","174","122171303439","0.5","9","171","0","0","9","171"
"Seed_Prob_0_8","flutes.exception","1615565286433041645","150","126539337617","0.1346153846153846","8","143","0","0","8","143"
"Seed_Prob_0_1","flutes.structure","1615564387577971495","200","121923391645","0.4507042253521127","12","102","11","99","1","3"
"Seed_Prob_0_2","flutes.io","1615564536725838416","158","122528858201","0.16417910447761194","10","100","9","92","1","8"
"Seed_Prob_0_7","flutes.io","1615565172238368879","150","122214596674","0.16417910447761194","9","89","9","89","0","0"
"Seed_Prob_0_6","flutes.exception","1615565026009359778","224","121539147122","0.1346153846153846","4","49","0","0","4","49"
"Seed_Prob_0_8","flutes.iterator","1615565300208180411","192","122937411733","0.3728813559322034","14","81","13","75","1","6"
"Seed_Prob_0_0","flutes.structure","1615564365043700795","192","123217345815","0.4507042253521127","11","100","9","74","2","26"
"Seed_Prob_0_1","flutes.run","1615564412348839817","249","122055016632","0.1","4","31","4","31","0","0"
"Seed_Prob_0_9","flutes.exception","1615565411648718589","124","123426328358","0.1346153846153846","8","195","0","0","8","195"
"Seed_Prob_0_3","flutes.run","1615564676114216649","211","122459636047","0.1","7","58","7","58","0","0"
"Seed_Prob_0_9","flutes.iterator","1615565411557741552","137","122249275936","0.4152542372881356","20","107","19","99","1","8"
"Seed_Prob_0_6","flutes.iterator","1615565017308471055","172","124340748231","0.3898305084745763","12","80","12","80","0","0"
"Seed_Prob_0_0","flutes.exception","1615564365042392938","116","124056222501","0.1346153846153846","10","230","0","0","10","230"
"Seed_Prob_0_4","flutes.exception","1615564802269267096","173","121746296756","0.1346153846153846","3","65","0","0","3","65"
"Seed_Prob_0_7","flutes.run","1615565162053681096","186","121665801437","0.1","9","48","9","48","0","0"
"Seed_Prob_0_2","flutes.iterator","1615564536726011375","143","121908504411","0.4152542372881356","16","106","16","106","0","0"
"Seed_Prob_0_1","flutes.math","1615564381253764297","0","9139424690","1.0","7","81","5","62","2","19"
"Seed_Prob_0_4","flutes.structure","1615564785958132054","207","121935163297","0.4507042253521127","8","74","7","65","1","9"
"Seed_Prob_0_9","flutes.timing","1615565411392279586","113","124204503611","0.5","9","246","0","0","9","246"
"Seed_Prob_0_6","flutes.run","1615565019340109857","297","122199631373","0.1","2","21","2","21","0","0"
"Seed_Prob_0_9","flutes.structure","1615565416448871086","299","124336317983","0.4507042253521127","9","66","6","34","3","32"
"Seed_Prob_0_8","flutes.run","1615565289439881831","200","121888022084","0.1","7","31","7","31","0","0"
"Seed_Prob_0_2","flutes.math","1615564535843773878","0","9467326244","1.0","9","111","7","66","2","45"
"Seed_Prob_0_2","flutes.timing","1615564535800649727","148","122801617554","0.5","8","178","0","0","8","178"
"Seed_Prob_0_5","flutes.run","1615564926698491393","203","122115537934","0.1","6","45","6","45","0","0"
"Seed_Prob_0_4","flutes.io","1615564754099129085","159","121511733115","0.16417910447761194","9","99","9","99","0","0"
"Seed_Prob_0_7","flutes.math","1615565145404582446","0","7630635259","1.0","9","94","7","75","2","19"
"Seed_Prob_0_8","flutes.timing","1615565262917635546","152","127831212570","0.5","9","171","0","0","9","171"
"Seed_Prob_0_8","flutes.math","1615565262346634248","0","8861546105","1.0","9","120","8","108","1","12"
"Seed_Prob_0_0","flutes.io","1615564365468211136","186","123309317587","0.16417910447761194","7","66","7","66","0","0"
"Seed_Prob_0_3","flutes.math","1615564658382774823","0","7448997254","1.0","7","99","4","52","3","47"
"Seed_Prob_0_5","flutes.math","1615564864840598339","0","7287101167","1.0","3","34","3","34","0","0"
"Seed_Prob_0_2","flutes.run","1615564519191531272","206","122484311043","0.1","7","53","7","53","0","0"
"Seed_Prob_0_9","flutes.io","1615565410918250235","141","122299542434","0.16417910447761194","8","99","7","92","1","7"
"Seed_Prob_0_6","flutes.math","1615565018784414244","0","8535969139","1.0","10","111","10","111","0","0"
"Seed_Prob_0_6","flutes.timing","1615565017968482439","120","123117318386","0.5","10","267","0","0","10","267"
"Seed_Prob_0_5","flutes.io","1615564865520614173","174","121717697385","0.16417910447761194","8","72","7","61","1","11"
"Seed_Prob_0_4","flutes.iterator","1615564754417236188","198","121779293394","0.4406779661016949","16","91","12","70","4","21"
"Seed_Prob_0_7","flutes.timing","1615565147115151143","224","121406644811","0.5","4","77","0","0","4","77"
"Seed_Prob_0_7","flutes.structure","1615565145268303321","174","122263542608","0.43661971830985913","12","91","10","74","2","17"
"Seed_Prob_0_2","flutes.structure","1615564539708313860","196","122061826315","0.4507042253521127","9","79","9","79","0","0"
"Seed_Prob_0_7","flutes.iterator","1615565133845009967","224","121588632673","0.423728813559322","12","84","10","70","2","14"
"Seed_Prob_0_7","flutes.exception","1615565165059218564","119","122651714294","0.1346153846153846","9","212","0","0","9","212"
"Seed_Prob_0_9","flutes.math","1615565407136417176","0","7653790549","1.0","5","68","4","66","1","2"
"Seed_Prob_0_4","flutes.run","1615564803571707099","222","121470851323","0.1","5","38","5","38","0","0"
"Seed_Prob_0_6","flutes.structure","1615565023330537669","227","122763055866","0.4507042253521127","11","81","9","62","2","19"
"Seed_Prob_0_0","flutes.run","1615564348839115191","188","121301266626","0.1","9","49","8","44","1","5"
"Seed_Prob_0_9","flutes.run","1615565393782160892","164","121955390503","0.1","8","38","8","38","0","0"
"Seed_Prob_0_3","flutes.iterator","1615564639075986071","200","126384317020","0.4067796610169492","14","115","14","115","0","0"
"Seed_Prob_0_3","flutes.exception","1615564652253789505","123","122120663165","0.1346153846153846","5","138","0","0","5","138"
"Seed_Prob_0_1","flutes.exception","1615564405147104362","126","122437134607","0.1346153846153846","8","183","0","0","8","183"
"Seed_Prob_0_1","flutes.iterator","1615564388639955400","169","123568888857","0.3813559322033898","14","98","14","98","0","0"
"Seed_Prob_0_3","flutes.structure","1615564658384442875","204","121679204800","0.43661971830985913","10","92","10","92","0","0"
"Seed_Prob_0_5","flutes.timing","1615564865498953233","146","122078760463","0.5","4","122","0","0","4","122"
"Seed_Prob_0_8","flutes.structure","1615565251038940587","204","121887193269","0.4507042253521127","9","77","9","77","0","0"
"Seed_Prob_0_0","flutes.iterator","1615564360854271205","124","122854019523","0.4067796610169492","15","131","14","119","1","12"
"Seed_Prob_0_3","flutes.timing","1615564655042506900","247","121555353757","0.5","2","43","0","0","2","43"
"Seed_Prob_0_5","flutes.structure","1615564893161426771","211","121292181173","0.43661971830985913","9","75","8","67","1","8"
