"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_3","flutes.io","1615570752639325734","244","122843942671","0.16417910447761194","7","63","6","49","1","14"
"Seed_Prob_0_6","flutes.io","1615571144843988543","195","125741298368","0.16417910447761194","7","72","7","72","0","0"
"Seed_Prob_0_2","flutes.exception","1615570601704081181","223","121638208620","0.1346153846153846","5","60","0","0","5","60"
"Seed_Prob_0_8","flutes.structure","1615571359127643665","199","122700500256","0.4507042253521127","11","84","11","84","0","0"
"Seed_Prob_0_1","flutes.io","1615570503661241048","137","125691872021","0.16417910447761194","10","77","10","77","0","0"
"Seed_Prob_0_2","flutes.io","1615570588498508844","233","121450263762","0.16417910447761194","7","53","6","46","1","7"
"Seed_Prob_0_1","flutes.structure","1615570503486485237","169","124017981493","0.43661971830985913","10","81","10","81","0","0"
"Seed_Prob_0_1","flutes.timing","1615570499329000475","172","123318598849","0.5","8","156","0","0","8","156"
"Seed_Prob_0_5","flutes.iterator","1615571021178035329","156","123351712968","0.3898305084745763","15","103","14","96","1","7"
"Seed_Prob_0_4","flutes.timing","1615570862605860393","204","122423391613","0.5","7","109","0","0","7","109"
"Seed_Prob_0_5","flutes.exception","1615571020347274087","118","125214043790","0.1346153846153846","10","185","0","0","10","185"
"Seed_Prob_0_4","flutes.math","1615570862606333424","0","9079494982","1.0","5","83","3","29","2","54"
"Seed_Prob_0_0","flutes.run","1615570446319190777","188","122551213687","0.1","6","44","6","44","0","0"
"Seed_Prob_0_6","flutes.exception","1615571120351804531","136","122203593346","0.1346153846153846","10","191","0","0","10","191"
"Seed_Prob_0_0","flutes.iterator","1615570447678574581","212","121917625550","0.3898305084745763","13","80","11","71","2","9"
"Seed_Prob_0_7","flutes.io","1615571252831915776","311","121329755796","0.16417910447761194","3","35","3","35","0","0"
"Seed_Prob_0_9","flutes.math","1615571543944314323","0","6762492446","1.0","6","42","4","28","2","14"
"Seed_Prob_0_8","flutes.math","1615571358943063205","0","7080709182","1.0","4","36","4","36","0","0"
"Seed_Prob_0_8","flutes.timing","1615571382744968315","147","126338951926","0.5","8","176","0","0","8","176"
"Seed_Prob_0_1","flutes.run","1615570506472918719","162","121887523753","0.1","10","96","10","96","0","0"
"Seed_Prob_0_6","flutes.iterator","1615571143248554311","210","122797707035","0.423728813559322","11","102","11","102","0","0"
"Seed_Prob_0_3","flutes.run","1615570771291327247","262","123920301991","0.1","7","28","7","28","0","0"
"Seed_Prob_0_9","flutes.timing","1615571542101655533","269","122486694511","0.5","7","87","0","0","7","87"
"Seed_Prob_0_7","flutes.run","1615571291632870925","197","121924250801","0.1","10","71","10","71","0","0"
"Seed_Prob_0_4","flutes.exception","1615570825838101294","156","121716983890","0.1346153846153846","4","99","0","0","4","99"
"Seed_Prob_0_9","flutes.structure","1615571502234508476","227","121785156114","0.4507042253521127","11","92","10","77","1","15"
"Seed_Prob_0_0","flutes.io","1615570447678561378","209","121810391102","0.16417910447761194","9","73","6","48","3","25"
"Seed_Prob_0_4","flutes.structure","1615570862606152390","188","122886559588","0.43661971830985913","10","103","10","103","0","0"
"Seed_Prob_0_8","flutes.run","1615571408594297529","265","122441904301","0.1","3","26","3","26","0","0"
"Seed_Prob_0_1","flutes.math","1615570498640612091","0","8128734751","1.0","8","102","3","31","5","71"
"Seed_Prob_0_2","flutes.iterator","1615570602547777596","161","121532658278","0.3983050847457627","12","69","12","69","0","0"
"Seed_Prob_0_6","flutes.run","1615571141659947597","215","123381658062","0.1","9","56","9","56","0","0"
"Seed_Prob_0_0","flutes.structure","1615570447678681848","184","121838928267","0.43661971830985913","11","80","10","69","1","11"
"Seed_Prob_0_7","flutes.math","1615571260482834097","0","9655463518","1.0","10","118","6","38","4","80"
"Seed_Prob_0_4","flutes.io","1615570862606240745","170","122859026111","0.16417910447761194","9","74","8","65","1","9"
"Seed_Prob_0_5","flutes.run","1615571029216751633","178","123859483931","0.1","8","55","8","55","0","0"
"Seed_Prob_0_0","flutes.exception","1615570448631074926","136","122536291404","0.1346153846153846","6","142","0","0","6","142"
"Seed_Prob_0_2","flutes.timing","1615570612299897108","220","122185637207","0.5","6","92","0","0","6","92"
"Seed_Prob_0_2","flutes.math","1615570614227782877","0","12525566493","1.0","1","3","1","3","0","0"
"Seed_Prob_0_8","flutes.iterator","1615571406078049640","177","121622632179","0.4322033898305085","14","112","14","112","0","0"
"Seed_Prob_0_2","flutes.run","1615570603365897010","213","121580522030","0.1","7","31","6","28","1","3"
"Seed_Prob_0_5","flutes.math","1615570985492785463","0","7276602866","1.0","7","95","7","95","0","0"
"Seed_Prob_0_3","flutes.math","1615570714196657198","0","6948163008","1.0","8","60","6","43","2","17"
"Seed_Prob_0_9","flutes.iterator","1615571529473299782","172","121802437489","0.4152542372881356","12","103","12","103","0","0"
"Seed_Prob_0_6","flutes.timing","1615571131189786203","230","121629976575","0.5","3","55","0","0","3","55"
