"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_1","flutes.math","1615567471943968649","0","7671639049","1.0","1","16","1","16","0","0"
"Seed_Prob_0_0","flutes.iterator","1615567449540044764","176","126670966747","0.423728813559322","16","112","15","103","1","9"
"Seed_Prob_0_4","flutes.structure","1615567817656962700","153","121857444200","0.4507042253521127","11","88","11","88","0","0"
"Seed_Prob_0_2","flutes.iterator","1615567588389920747","197","121645718333","0.4322033898305085","15","82","15","82","0","0"
"Seed_Prob_0_7","flutes.run","1615568253208239060","258","124457834020","0.1","6","15","4","5","2","10"
"Seed_Prob_0_4","flutes.exception","1615567865822157700","202","123094487500","0.1346153846153846","9","102","0","0","9","102"
"Seed_Prob_0_9","flutes.math","1615568478370648407","0","10937370638","1.0","6","76","5","49","1","27"
"Seed_Prob_0_0","flutes.run","1615567419833556649","151","121793840317","0.1","9","60","9","60","0","0"
"Seed_Prob_0_6","flutes.iterator","1615568066576890285","178","121707645211","0.4406779661016949","15","100","13","83","2","17"
"Seed_Prob_0_3","flutes.run","1615567736636662984","194","122697979024","0.1","6","34","6","34","0","0"
"Seed_Prob_0_9","flutes.run","1615568484808411397","297","121739720981","0.1","2","7","1","1","1","6"
"Seed_Prob_0_1","flutes.run","1615567508778585116","152","124008079160","0.1","9","52","9","52","0","0"
"Seed_Prob_0_8","flutes.structure","1615568352268490347","169","121763591520","0.43661971830985913","10","94","10","94","0","0"
"Seed_Prob_0_9","flutes.timing","1615568478505734895","188","121964097228","0.5","10","170","0","0","10","170"
"Seed_Prob_0_6","flutes.exception","1615568091098325807","192","121542315146","0.1346153846153846","5","81","0","0","5","81"
"Seed_Prob_0_7","flutes.io","1615568243057966512","166","122335290378","0.16417910447761194","10","85","10","85","0","0"
"Seed_Prob_0_9","flutes.structure","1615568478504343730","228","121723092024","0.4507042253521127","12","103","10","79","2","24"
"Seed_Prob_0_1","flutes.structure","1615567473382170067","218","121747675208","0.4507042253521127","12","98","11","91","1","7"
"Seed_Prob_0_2","flutes.io","1615567588448376251","172","122127843839","0.16417910447761194","7","73","7","73","0","0"
"Seed_Prob_0_8","flutes.run","1615568365578021396","228","127152195867","0.1","5","23","5","23","0","0"
"Seed_Prob_0_4","flutes.math","1615567851787251622","0","6641005256","1.0","2","42","0","0","2","42"
"Seed_Prob_0_5","flutes.exception","1615567980095926677","110","122339067702","0.1346153846153846","10","205","0","0","10","205"
"Seed_Prob_0_4","flutes.timing","1615567851587795137","132","122215202630","0.5","9","224","0","0","9","224"
"Seed_Prob_0_5","flutes.iterator","1615567997786734579","160","122631779198","0.4152542372881356","15","142","14","135","1","7"
"Seed_Prob_0_1","flutes.timing","1615567462765373504","185","123742147168","0.5","9","151","0","0","9","151"
"Seed_Prob_0_0","flutes.io","1615567449540579306","196","126750854473","0.16417910447761194","7","78","6","56","1","22"
"Seed_Prob_0_8","flutes.math","1615568345694842582","0","7258581237","1.0","8","69","6","61","2","8"
"Seed_Prob_0_8","flutes.timing","1615568346553925775","196","121656144879","0.5","4","85","0","0","4","85"
"Seed_Prob_0_1","flutes.io","1615567441199645165","206","121391455878","0.16417910447761194","6","53","5","41","1","12"
"Seed_Prob_0_2","flutes.exception","1615567588389566742","106","122334909448","0.1346153846153846","10","263","0","0","10","263"
"Seed_Prob_0_9","flutes.io","1615568478503432240","164","121640856664","0.16417910447761194","9","99","8","92","1","7"
"Seed_Prob_0_3","flutes.io","1615567737446698999","190","124914924410","0.16417910447761194","8","81","8","81","0","0"
"Seed_Prob_0_6","flutes.io","1615568066541870663","190","121791759083","0.16417910447761194","7","81","7","81","0","0"
"Seed_Prob_0_8","flutes.iterator","1615568352624950121","146","123662724950","0.4406779661016949","15","113","14","96","1","17"
"Seed_Prob_0_3","flutes.timing","1615567730733377378","142","122193630906","0.5","7","178","0","0","7","178"
"Seed_Prob_0_5","flutes.structure","1615568018554823192","247","121495069064","0.43661971830985913","11","88","10","83","1","5"
"Seed_Prob_0_1","flutes.exception","1615567505087292968","168","121568981580","0.1346153846153846","8","111","0","0","8","111"
"Seed_Prob_0_1","flutes.iterator","1615567441209737725","133","122052651348","0.3898305084745763","17","131","17","131","0","0"
"Seed_Prob_0_3","flutes.structure","1615567729428351635","214","122485237841","0.4507042253521127","11","95","9","81","2","14"
"Seed_Prob_0_5","flutes.timing","1615567997786742598","168","122812439272","0.5","10","179","0","0","10","179"
"Seed_Prob_0_9","flutes.iterator","1615568491665931116","183","121912108114","0.4067796610169492","16","106","16","106","0","0"
"Seed_Prob_0_3","flutes.iterator","1615567739084872300","191","124722463733","0.4406779661016949","13","88","12","82","1","6"
"Seed_Prob_0_3","flutes.exception","1615567722775818121","209","122087275837","0.1346153846153846","2","42","0","0","2","42"
"Seed_Prob_0_9","flutes.exception","1615568455343361636","163","121660478791","0.1346153846153846","10","154","0","0","10","154"
"Seed_Prob_0_6","flutes.structure","1615568050251911028","220","121728340673","0.4507042253521127","9","68","7","59","2","9"
"Seed_Prob_0_4","flutes.run","1615567856264480534","305","123346253126","0.1","4","22","4","22","0","0"
"Seed_Prob_0_0","flutes.exception","1615567449539858793","135","126931718820","0.1346153846153846","8","162","0","0","8","162"
"Seed_Prob_0_7","flutes.iterator","1615568264227628838","182","121989968026","0.4152542372881356","15","104","14","96","1","8"
"Seed_Prob_0_7","flutes.exception","1615568253210969271","144","124605540703","0.1346153846153846","4","115","0","0","4","115"
"Seed_Prob_0_2","flutes.structure","1615567598288889385","216","121749613078","0.4507042253521127","10","71","9","69","1","2"
"Seed_Prob_0_7","flutes.structure","1615568241358034145","211","121395794185","0.4507042253521127","10","78","9","66","1","12"
"Seed_Prob_0_5","flutes.io","1615567996243539159","182","122211786102","0.16417910447761194","7","63","6","52","1","11"
"Seed_Prob_0_4","flutes.iterator","1615567822506352086","149","121877704345","0.3983050847457627","16","94","16","94","0","0"
"Seed_Prob_0_7","flutes.timing","1615568246755995120","159","123216789510","0.5","1","37","0","0","1","37"
"Seed_Prob_0_0","flutes.structure","1615567449540146102","183","126279320870","0.43661971830985913","13","82","10","72","3","10"
"Seed_Prob_0_6","flutes.math","1615568066427494197","0","7426975550","1.0","5","46","4","33","1","13"
"Seed_Prob_0_6","flutes.timing","1615568065671629062","146","122597260720","0.5","10","191","0","0","10","191"
"Seed_Prob_0_5","flutes.math","1615568018554876783","0","7034729865","1.0","3","21","2","10","1","11"
"Seed_Prob_0_2","flutes.run","1615567590316178753","259","121376499162","0.1","4","12","4","12","0","0"
