"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_2","string_utils.manipulation","1615569125581593388","144","122868874560","0.8625954198473282","25","141","21","116","4","25"
"Seed_Prob_0_7","string_utils.errors","1615569717005738749","0","13250479316","1.0","9","194","0","0","9","194"
"Seed_Prob_0_2","string_utils.generation","1615569096697192169","148","122921320907","0.9047619047619048","12","92","12","92","0","0"
"Seed_Prob_0_5","string_utils.errors","1615569489484640975","0","11231719182","1.0","3","58","0","0","3","58"
"Seed_Prob_0_1","string_utils.errors","1615568968007727807","0","11291934622","1.0","7","158","0","0","7","158"
"Seed_Prob_0_3","string_utils.errors","1615569245224716509","0","13456411474","1.0","4","70","0","0","4","70"
"Seed_Prob_0_4","string_utils.validation","1615569356226179383","93","123554952488","0.75","20","413","6","118","14","295"
"Seed_Prob_0_8","string_utils.generation","1615569847937452002","153","122440322278","0.9047619047619048","15","100","14","98","1","2"
"Seed_Prob_0_8","string_utils.manipulation","1615569843233740513","110","122617551912","0.8473282442748091","23","184","23","184","0","0"
"Seed_Prob_0_2","string_utils.errors","1615569133360688967","0","11373183826","1.0","8","189","0","0","8","189"
"Seed_Prob_0_3","string_utils.generation","1615569239470620493","201","121320889986","0.9047619047619048","11","76","11","76","0","0"
"Seed_Prob_0_3","string_utils.validation","1615569248566168452","89","124366330454","0.7638888888888888","21","390","9","112","12","278"
"Seed_Prob_0_1","string_utils.generation","1615568977366394892","239","121681497010","0.9047619047619048","11","63","11","63","0","0"
"Seed_Prob_0_9","string_utils.manipulation","1615569959365614258","132","122944793532","0.8473282442748091","23","177","21","161","2","16"
"Seed_Prob_0_1","string_utils.validation","1615568977366422520","86","124207324037","0.7361111111111112","18","373","7","111","11","262"
"Seed_Prob_0_5","string_utils.generation","1615569477918328375","161","121761314544","0.9047619047619048","11","74","11","74","0","0"
"Seed_Prob_0_7","string_utils.generation","1615569727929438461","180","122835259282","0.9047619047619048","11","79","11","79","0","0"
"Seed_Prob_0_7","string_utils.validation","1615569716910147539","89","124211255749","0.7430555555555556","20","407","7","99","13","308"
"Seed_Prob_0_2","string_utils.validation","1615569133546623810","88","123603268551","0.75","17","353","9","146","8","207"
"Seed_Prob_0_5","string_utils.validation","1615569489383044944","84","127320042842","0.75","18","445","7","165","11","280"
"Seed_Prob_0_8","string_utils.validation","1615569849313189792","90","124720186839","0.7361111111111112","19","410","7","104","12","306"
"Seed_Prob_0_0","string_utils.errors","1615568908120051171","0","10222838460","1.0","2","38","0","0","2","38"
"Seed_Prob_0_4","string_utils.generation","1615569355953346054","170","121750975411","0.9047619047619048","10","61","10","61","0","0"
"Seed_Prob_0_4","string_utils.manipulation","1615569362509490607","115","123837289163","0.816793893129771","22","159","22","159","0","0"
"Seed_Prob_0_0","string_utils.manipulation","1615568907114007621","128","123201435855","0.8091603053435115","26","160","25","155","1","5"
"Seed_Prob_0_0","string_utils.generation","1615568914538858724","145","121261457021","0.9047619047619048","13","79","13","79","0","0"
"Seed_Prob_0_6","string_utils.validation","1615569582228835033","87","123192097457","0.6944444444444444","19","370","7","120","12","250"
"Seed_Prob_0_9","string_utils.errors","1615569944418213590","0","11743639209","1.0","7","123","0","0","7","123"
"Seed_Prob_0_4","string_utils.errors","1615569352986295962","0","9202290130","1.0","7","187","0","0","7","187"
"Seed_Prob_0_8","string_utils.errors","1615569847936440526","0","11788228900","1.0","3","74","0","0","3","74"
"Seed_Prob_0_6","string_utils.errors","1615569582603081382","0","10752671475","1.0","8","154","0","0","8","154"
"Seed_Prob_0_0","string_utils.validation","1615568914693858731","84","122899181507","0.7430555555555556","19","385","7","73","12","312"
"Seed_Prob_0_5","string_utils.manipulation","1615569478011673961","131","122696182004","0.8473282442748091","22","184","22","184","0","0"
"Seed_Prob_0_7","string_utils.manipulation","1615569729962722284","111","126980283596","0.8244274809160306","21","158","21","158","0","0"
"Seed_Prob_0_1","string_utils.manipulation","1615568985653357877","123","123348816562","0.8320610687022901","27","186","26","175","1","11"
"Seed_Prob_0_6","string_utils.manipulation","1615569596635387263","127","123522847707","0.8778625954198473","26","187","24","163","2","24"
"Seed_Prob_0_9","string_utils.validation","1615569950139443190","75","125470225263","0.7638888888888888","21","571","5","88","16","483"
"Seed_Prob_0_9","string_utils.generation","1615569955204534296","185","121608293839","0.9047619047619048","11","81","11","81","0","0"
"Seed_Prob_0_3","string_utils.manipulation","1615569244121963884","136","123992810100","0.8320610687022901","23","164","22","155","1","9"
"Seed_Prob_0_6","string_utils.generation","1615569582862850109","167","121928932181","0.9047619047619048","13","94","13","94","0","0"
