"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_8","string_utils.validation","1615568353305908599","84","123909080929","0.75","19","375","11","157","8","218"
"Seed_Prob_0_2","string_utils.errors","1615567601294399504","0","9751359668","1.0","1","27","0","0","1","27"
"Seed_Prob_0_4","string_utils.validation","1615567851766809431","100","124170185148","0.7847222222222222","19","371","9","129","10","242"
"Seed_Prob_0_1","string_utils.errors","1615567468056015743","0","11088823977","1.0","1","17","0","0","1","17"
"Seed_Prob_0_9","string_utils.manipulation","1615568493099466547","109","123880213849","0.8854961832061069","26","261","25","250","1","11"
"Seed_Prob_0_3","string_utils.errors","1615567718335715442","0","10483031754","1.0","3","76","0","0","3","76"
"Seed_Prob_0_0","string_utils.validation","1615567401741724760","85","123537442768","0.7569444444444444","18","391","8","121","10","270"
"Seed_Prob_0_2","string_utils.manipulation","1615567611995460245","125","123020046525","0.8778625954198473","24","201","23","191","1","10"
"Seed_Prob_0_5","string_utils.errors","1615567983432297707","0","12147447317","1.0","9","202","0","0","9","202"
"Seed_Prob_0_7","string_utils.errors","1615568207311772060","0","12406163202","1.0","4","92","0","0","4","92"
"Seed_Prob_0_2","string_utils.generation","1615567601738730729","162","122243540132","0.9047619047619048","11","78","11","78","0","0"
"Seed_Prob_0_4","string_utils.generation","1615567854310874542","190","122018785677","0.9047619047619048","11","71","11","71","0","0"
"Seed_Prob_0_4","string_utils.manipulation","1615567853594015861","119","122755513440","0.8625954198473282","23","178","23","178","0","0"
"Seed_Prob_0_8","string_utils.manipulation","1615568353217436149","127","122726181497","0.8625954198473282","25","198","22","156","3","42"
"Seed_Prob_0_8","string_utils.generation","1615568353376938743","200","121451632804","0.9047619047619048","12","77","12","77","0","0"
"Seed_Prob_0_7","string_utils.generation","1615568208548017495","148","121746425023","0.9047619047619048","11","109","10","107","1","2"
"Seed_Prob_0_5","string_utils.generation","1615567978358024777","191","122089095051","0.9047619047619048","11","57","11","57","0","0"
"Seed_Prob_0_5","string_utils.validation","1615567978358295940","92","123242091320","0.7291666666666666","20","413","6","74","14","339"
"Seed_Prob_0_7","string_utils.validation","1615568208547968109","89","123314021393","0.7430555555555556","18","395","6","80","12","315"
"Seed_Prob_0_0","string_utils.manipulation","1615567409061991184","113","122714459158","0.7633587786259542","24","215","22","177","2","38"
"Seed_Prob_0_2","string_utils.validation","1615567601686567759","92","123663987137","0.7430555555555556","21","455","8","133","13","322"
"Seed_Prob_0_0","string_utils.generation","1615567409379624912","204","121649775668","0.9047619047619048","11","55","11","55","0","0"
"Seed_Prob_0_3","string_utils.generation","1615567723748280354","211","121674276674","0.9047619047619048","13","89","13","89","0","0"
"Seed_Prob_0_3","string_utils.validation","1615567718929788630","91","124511350494","0.75","21","451","8","147","13","304"
"Seed_Prob_0_1","string_utils.generation","1615567466623481333","202","122149411572","0.9047619047619048","11","63","10","57","1","6"
"Seed_Prob_0_4","string_utils.errors","1615567854223021030","0","9632470066","1.0","3","25","0","0","3","25"
"Seed_Prob_0_0","string_utils.errors","1615567408297650967","0","10646206092","1.0","8","117","0","0","8","117"
"Seed_Prob_0_6","string_utils.validation","1615568112230895602","96","123099207343","0.7569444444444444","20","420","7","97","13","323"
"Seed_Prob_0_9","string_utils.generation","1615568465835303504","177","121776796101","0.9047619047619048","12","112","11","96","1","16"
"Seed_Prob_0_9","string_utils.validation","1615568476363095382","88","124645108584","0.75","18","411","7","148","11","263"
"Seed_Prob_0_8","string_utils.errors","1615568352852392160","0","9775387028","1.0","9","193","0","0","9","193"
"Seed_Prob_0_6","string_utils.manipulation","1615568084127014008","124","121684788524","0.8854961832061069","22","172","22","172","0","0"
"Seed_Prob_0_1","string_utils.manipulation","1615567471883262587","131","122893538023","0.8549618320610687","26","191","23","158","3","33"
"Seed_Prob_0_9","string_utils.errors","1615568484338990171","0","11643519410","1.0","7","167","0","0","7","167"
"Seed_Prob_0_3","string_utils.manipulation","1615567709192975040","115","123183410693","0.8931297709923665","25","172","24","170","1","2"
"Seed_Prob_0_6","string_utils.generation","1615568083538411067","167","121502700504","0.9047619047619048","11","62","11","62","0","0"
"Seed_Prob_0_7","string_utils.manipulation","1615568208376266623","123","122673650318","0.8473282442748091","22","168","21","165","1","3"
"Seed_Prob_0_5","string_utils.manipulation","1615567958499796474","133","122972121024","0.8702290076335878","26","204","26","204","0","0"
"Seed_Prob_0_6","string_utils.errors","1615568112169077269","0","10654646024","1.0","5","86","0","0","5","86"
