"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength"
"Seed_Prob_0_1","string_utils.errors","1615570476504360141","0","10943155178","1.0","7","159","0","0","7","159"
"Seed_Prob_0_9","string_utils.manipulation","1615571494183282942","111","123024071612","0.8396946564885496","21","191","20","172","1","19"
"Seed_Prob_0_3","string_utils.errors","1615570753978879605","0","10447154343","1.0","4","46","0","0","4","46"
"Seed_Prob_0_0","string_utils.manipulation","1615570420967662326","120","122363242617","0.8015267175572519","24","169","23","160","1","9"
"Seed_Prob_0_2","string_utils.manipulation","1615570631168357160","114","124124163237","0.8091603053435115","23","181","23","181","0","0"
"Seed_Prob_0_7","string_utils.errors","1615571271538237854","0","10045640474","1.0","6","106","0","0","6","106"
"Seed_Prob_0_2","string_utils.generation","1615570610552381425","150","122246155583","0.9047619047619048","13","72","13","72","0","0"
"Seed_Prob_0_5","string_utils.errors","1615571014278786719","0","10803849679","1.0","7","149","0","0","7","149"
"Seed_Prob_0_0","string_utils.generation","1615570414040916007","162","121349531707","0.9047619047619048","13","74","13","74","0","0"
"Seed_Prob_0_8","string_utils.validation","1615571387098571881","81","124997382760","0.7222222222222222","18","471","8","170","10","301"
"Seed_Prob_0_2","string_utils.errors","1615570611200771811","0","11657688196","1.0","10","212","0","0","10","212"
"Seed_Prob_0_4","string_utils.validation","1615570865232468446","95","123144156630","0.7708333333333334","22","454","6","118","16","336"
"Seed_Prob_0_5","string_utils.generation","1615570978040883189","185","121669960679","0.9047619047619048","11","75","11","75","0","0"
"Seed_Prob_0_7","string_utils.generation","1615571249942247739","201","121702649176","0.9047619047619048","11","73","11","73","0","0"
"Seed_Prob_0_0","string_utils.validation","1615570415242595805","82","124877399569","0.7569444444444444","17","432","7","146","10","286"
"Seed_Prob_0_7","string_utils.validation","1615571269663885096","93","123946983002","0.75","18","340","8","139","10","201"
"Seed_Prob_0_2","string_utils.validation","1615570612187949352","94","123712344983","0.7569444444444444","17","360","7","92","10","268"
"Seed_Prob_0_5","string_utils.validation","1615570996964233329","101","123816796084","0.7569444444444444","16","361","6","91","10","270"
"Seed_Prob_0_3","string_utils.generation","1615570746128960797","207","122798479087","0.9047619047619048","11","66","10","62","1","4"
"Seed_Prob_0_3","string_utils.validation","1615570742022722797","90","123612104897","0.7430555555555556","17","347","6","46","11","301"
"Seed_Prob_0_1","string_utils.generation","1615570471558387517","195","121807876806","0.9047619047619048","11","62","11","62","0","0"
"Seed_Prob_0_1","string_utils.validation","1615570476958895152","85","124400310567","0.7569444444444444","20","424","10","192","10","232"
"Seed_Prob_0_4","string_utils.generation","1615570872418002542","161","121306433991","0.9047619047619048","12","78","12","78","0","0"
"Seed_Prob_0_4","string_utils.manipulation","1615570868253083945","132","122204360510","0.8320610687022901","23","186","23","186","0","0"
"Seed_Prob_0_8","string_utils.manipulation","1615571388710425769","128","123175328319","0.8473282442748091","24","196","22","186","2","10"
"Seed_Prob_0_8","string_utils.generation","1615571388232152133","156","123617997027","0.9047619047619048","13","135","13","135","0","0"
"Seed_Prob_0_8","string_utils.errors","1615571355986291325","0","11409689210","1.0","10","224","0","0","10","224"
"Seed_Prob_0_4","string_utils.errors","1615570865012789668","0","11321820097","1.0","2","71","0","0","2","71"
"Seed_Prob_0_6","string_utils.validation","1615571135990576666","85","123549544487","0.7569444444444444","19","436","11","246","8","190"
"Seed_Prob_0_9","string_utils.validation","1615571508422294501","74","124642762456","0.7430555555555556","17","382","5","38","12","344"
"Seed_Prob_0_9","string_utils.generation","1615571506396606014","181","121651868990","0.9047619047619048","12","82","12","82","0","0"
"Seed_Prob_0_6","string_utils.errors","1615571123421635726","0","10616123702","1.0","5","44","0","0","5","44"
"Seed_Prob_0_1","string_utils.manipulation","1615570474827448952","136","122782205851","0.816793893129771","24","181","23","174","1","7"
"Seed_Prob_0_6","string_utils.manipulation","1615571135990569966","113","123537983743","0.8015267175572519","25","206","22","174","3","32"
"Seed_Prob_0_9","string_utils.errors","1615571508542888598","0","11942408013","1.0","6","133","0","0","6","133"
"Seed_Prob_0_3","string_utils.manipulation","1615570748227093369","130","125314330389","0.8854961832061069","25","180","22","149","3","31"
"Seed_Prob_0_6","string_utils.generation","1615571127910822290","141","122415640094","0.9047619047619048","13","100","12","92","1","8"
"Seed_Prob_0_5","string_utils.manipulation","1615570972724045928","115","122188587747","0.8320610687022901","21","145","20","129","1","16"
"Seed_Prob_0_7","string_utils.manipulation","1615571252101036214","156","122100201984","0.8549618320610687","22","157","21","143","1","14"
"Seed_Prob_0_0","string_utils.errors","1615570421530319168","0","10019316656","1.0","7","124","0","0","7","124"
