"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.3_Mut_4","codetiming._timer","1615366217486863039","20","18519039949","1.0","6","61","6","61","0","0","","False",""
"Init_Reuse_0.0_Mut_0","codetiming._timer","1615365677554596170","11","12964847636","1.0","10","71","7","55","3","16","","",""
"Init_Reuse_0.3_Mut_8","codetiming._timer","1615366683707392737","3","13346556183","1.0","9","87","9","87","0","0","","False",""
"Init_Reuse_0.5_Mut_0","codetiming._timer","1615365883828863527","15","17703671477","1.0","11","87","9","80","2","7","","False",""
"Init_Reuse_0.5_Mut_4","codetiming._timers","1615366305236289051","165","121223973834","0.8529411764705882","12","87","12","87","0","0","","False",""
"Init_Reuse_0.5_Mut_0","codetiming._timers","1615365882965975374","156","121801605740","0.8529411764705882","12","103","11","94","1","9","","False",""
"Init_Reuse_0.0_Mut_0","codetiming._timers","1615365713536271909","195","121831222133","0.8529411764705882","11","70","11","70","0","0","","",""
"Init_Reuse_0.5_Mut_4","codetiming._timer","1615366309449863271","0","7594365094","1.0","8","66","8","66","0","0","","False",""
"Init_Reuse_0.3_Mut_0","codetiming._timer","1615365737356327856","11","11845583184","1.0","7","59","6","56","1","3","","False",""
"Init_Reuse_0.7_Mut_0","codetiming._timers","1615365989373787981","174","121629037029","0.8529411764705882","14","85","9","52","5","33","","False",""
"Init_Reuse_0.7_Mut_8","codetiming._timer","1615366880220740792","9","13531890967","1.0","9","84","8","73","1","11","","False",""
"Init_Reuse_0.9_Mut_8","codetiming._timer","1615366997893438035","4","9456210140","1.0","7","60","6","55","1","5","","False",""
"Init_Reuse_0.9_Mut_0","codetiming._timer","1615366090356843864","18","16416520552","1.0","5","60","4","44","1","16","","False",""
"Init_Reuse_0.5_Mut_8","codetiming._timers","1615366783242372966","176","121625611988","0.8529411764705882","13","113","13","113","0","0","","False",""
"Init_Reuse_0.9_Mut_4","codetiming._timer","1615366540431021849","3","8826498699","1.0","8","78","7","62","1","16","","False",""
"Init_Reuse_0.7_Mut_4","codetiming._timer","1615366441134479175","4","10966814490","1.0","10","85","9","76","1","9","","False",""
"Init_Reuse_0.3_Mut_0","codetiming._timers","1615365736833965829","149","122867286421","0.8529411764705882","14","107","14","107","0","0","","False",""
"Init_Reuse_0.7_Mut_4","codetiming._timers","1615366441006313006","173","121379172594","0.8529411764705882","12","76","11","66","1","10","","False",""
"Init_Reuse_0.7_Mut_0","codetiming._timer","1615365971338131032","1","7916885476","1.0","8","78","8","78","0","0","","False",""
"Init_Reuse_0.9_Mut_4","codetiming._timers","1615366555662930634","191","121881919039","0.8529411764705882","13","97","12","90","1","7","","False",""
"Init_Reuse_0.3_Mut_4","codetiming._timers","1615366226434450609","172","122457174800","0.8529411764705882","11","86","11","86","0","0","","False",""
"Init_Reuse_0.9_Mut_0","codetiming._timers","1615366090267674287","123","121925846366","0.8529411764705882","14","100","13","99","1","1","","False",""
"Init_Reuse_0.5_Mut_8","codetiming._timer","1615366783168081104","0","6976844290","1.0","9","68","9","68","0","0","","False",""
"Init_Reuse_0.3_Mut_8","codetiming._timers","1615366674548397096","191","121318754652","0.8529411764705882","11","74","10","72","1","2","","False",""
"Init_Reuse_0.9_Mut_8","codetiming._timers","1615367014266680122","255","121389210823","0.8529411764705882","12","83","10","75","2","8","","False",""
"Init_Reuse_0.7_Mut_8","codetiming._timers","1615366880220518752","167","121648265153","0.8235294117647058","11","81","11","81","0","0","","False",""
