"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.5_Mut_4","codetiming._timer","1615368069626913978","4","8728593772","1.0","7","61","7","61","0","0","","False",""
"Init_Reuse_0.7_Mut_4","codetiming._timer","1615368183060197994","0","8158908787","1.0","10","73","8","61","2","12","","False",""
"Init_Reuse_0.7_Mut_4","codetiming._timers","1615368182939952981","203","123526096912","0.8529411764705882","13","104","11","92","2","12","","False",""
"Init_Reuse_0.3_Mut_0","codetiming._timer","1615367487312068025","26","25024575889","1.0","9","85","8","74","1","11","","False",""
"Init_Reuse_0.7_Mut_8","codetiming._timers","1615368669627995818","171","124611723592","0.8235294117647058","11","95","11","95","0","0","","False",""
"Init_Reuse_0.5_Mut_0","codetiming._timers","1615367591881972930","181","121306398094","0.8529411764705882","11","92","10","85","1","7","","False",""
"Init_Reuse_0.5_Mut_8","codetiming._timer","1615368548224689589","3","8837722182","1.0","8","89","8","89","0","0","","False",""
"Init_Reuse_0.3_Mut_8","codetiming._timers","1615368420298830822","132","122077547142","0.7941176470588235","15","106","15","106","0","0","","False",""
"Init_Reuse_0.0_Mut_0","codetiming._timer","1615367427596387846","4","11135131932","1.0","8","64","8","64","0","0","","",""
"Init_Reuse_0.9_Mut_8","codetiming._timers","1615368740408432652","226","121546607155","0.8529411764705882","10","66","9","58","1","8","","False",""
"Init_Reuse_0.9_Mut_4","codetiming._timers","1615368303689673357","176","121601641104","0.8529411764705882","12","89","12","89","0","0","","False",""
"Init_Reuse_0.7_Mut_8","codetiming._timer","1615368675837016846","4","9916994493","1.0","7","59","7","59","0","0","","False",""
"Init_Reuse_0.5_Mut_4","codetiming._timers","1615368069854974435","160","121652916463","0.8235294117647058","13","84","12","82","1","2","","False",""
"Init_Reuse_0.3_Mut_4","codetiming._timer","1615367941439293545","13","16133381890","1.0","7","51","7","51","0","0","","False",""
"Init_Reuse_0.9_Mut_4","codetiming._timer","1615368296167567655","3","9047336875","1.0","7","51","7","51","0","0","","False",""
"Init_Reuse_0.0_Mut_0","codetiming._timers","1615367423900223868","230","122724131304","0.8529411764705882","14","99","12","96","2","3","","",""
"Init_Reuse_0.9_Mut_8","codetiming._timer","1615368740782284433","11","14759493225","1.0","10","92","8","76","2","16","","False",""
"Init_Reuse_0.5_Mut_8","codetiming._timers","1615368545664470087","270","121695146486","0.8529411764705882","11","68","8","52","3","16","","False",""
"Init_Reuse_0.5_Mut_0","codetiming._timer","1615367592572535389","5","11246577493","1.0","8","59","8","59","0","0","","False",""
"Init_Reuse_0.3_Mut_4","codetiming._timers","1615367950791655590","184","121418207065","0.8529411764705882","12","86","12","86","0","0","","False",""
"Init_Reuse_0.9_Mut_0","codetiming._timers","1615367844318154607","207","121357252872","0.8529411764705882","9","72","9","72","0","0","","False",""
"Init_Reuse_0.3_Mut_0","codetiming._timers","1615367492391504756","165","121832460757","0.8529411764705882","16","114","14","111","2","3","","False",""
"Init_Reuse_0.7_Mut_0","codetiming._timer","1615367724087492106","38","27944978757","1.0","9","64","6","44","3","20","","False",""
"Init_Reuse_0.9_Mut_0","codetiming._timer","1615367843641035582","2","9590166204","1.0","7","60","5","34","2","26","","False",""
"Init_Reuse_0.3_Mut_8","codetiming._timer","1615368418950342692","8","11803917135","1.0","7","72","6","59","1","13","","False",""
"Init_Reuse_0.7_Mut_0","codetiming._timers","1615367724086904862","201","121517156283","0.8529411764705882","11","88","10","76","1","12","","False",""
