"ConfigurationId","TargetModule","RandomSeed","AlgorithmIterations","TotalTime","Coverage","Size","Length","FailingSize","FailingLength","PassingSize","PassingLength","CollectedTestCases","SuitableTestModule","FoundTestCases"
"Init_Reuse_0.5_Mut_4","codetiming._timer","1615362930105655820","0","8926293198","1.0","10","84","8","69","2","15","","False",""
"Init_Reuse_0.3_Mut_0","codetiming._timer","1615362396900608452","3","8919757795","1.0","9","77","9","77","0","0","","False",""
"Init_Reuse_0.3_Mut_8","codetiming._timer","1615363289512753979","86","52871119155","1.0","9","78","9","78","0","0","","False",""
"Init_Reuse_0.5_Mut_0","codetiming._timers","1615362511277116554","157","122040637675","0.8529411764705882","11","90","10","81","1","9","","False",""
"Init_Reuse_0.5_Mut_4","codetiming._timers","1615362930009138682","217","121456785678","0.8529411764705882","11","83","10","76","1","7","","False",""
"Init_Reuse_0.3_Mut_4","codetiming._timer","1615362835568412432","0","8805044454","1.0","4","49","4","49","0","0","","False",""
"Init_Reuse_0.5_Mut_0","codetiming._timer","1615362515697504029","0","8082163977","1.0","10","87","10","87","0","0","","False",""
"Init_Reuse_0.3_Mut_4","codetiming._timers","1615362833475398177","212","121612417147","0.8529411764705882","13","82","11","71","2","11","","False",""
"Init_Reuse_0.9_Mut_0","codetiming._timers","1615362725141673835","173","122294273142","0.8529411764705882","12","75","10","61","2","14","","False",""
"Init_Reuse_0.5_Mut_8","codetiming._timers","1615363386865548331","139","121476646685","0.8529411764705882","12","73","12","73","0","0","","False",""
"Init_Reuse_0.9_Mut_8","codetiming._timer","1615363594466782401","23","22632189497","1.0","10","91","10","91","0","0","","False",""
"Init_Reuse_0.9_Mut_4","codetiming._timer","1615363169525538170","9","12351634412","1.0","9","65","4","30","5","35","","False",""
"Init_Reuse_0.7_Mut_8","codetiming._timer","1615363510144712617","49","33334406903","1.0","8","72","7","61","1","11","","False",""
"Init_Reuse_0.3_Mut_0","codetiming._timers","1615362394069651381","194","122361192772","0.8529411764705882","11","80","11","80","0","0","","False",""
"Init_Reuse_0.0_Mut_0","codetiming._timers","1615362329416698353","172","121962348681","0.8529411764705882","12","100","11","97","1","3","","",""
"Init_Reuse_0.7_Mut_0","codetiming._timer","1615362601086959183","25","25485079058","1.0","10","121","10","121","0","0","","False",""
"Init_Reuse_0.9_Mut_4","codetiming._timers","1615363169804752425","192","121485269270","0.8529411764705882","10","76","10","76","0","0","","False",""
"Init_Reuse_0.9_Mut_8","codetiming._timers","1615363583185092488","192","121793327744","0.8529411764705882","11","90","11","90","0","0","","False",""
"Init_Reuse_0.5_Mut_8","codetiming._timer","1615363385690954521","16","18850864351","1.0","9","72","9","72","0","0","","False",""
"Init_Reuse_0.3_Mut_8","codetiming._timers","1615363289538955256","223","123256874639","0.8529411764705882","9","66","7","49","2","17","","False",""
"Init_Reuse_0.9_Mut_0","codetiming._timer","1615362716949495849","22","25768253418","1.0","8","86","7","85","1","1","","False",""
"Init_Reuse_0.7_Mut_8","codetiming._timers","1615363510208987959","192","121874063278","0.8529411764705882","12","87","10","77","2","10","","False",""
"Init_Reuse_0.0_Mut_0","codetiming._timer","1615362331949884614","3","8780887454","1.0","8","79","8","79","0","0","","",""
"Init_Reuse_0.7_Mut_0","codetiming._timers","1615362602098795331","130","121988985794","0.8235294117647058","12","87","12","87","0","0","","False",""
"Init_Reuse_0.7_Mut_4","codetiming._timers","1615363060309908320","193","121495887704","0.8529411764705882","11","98","11","98","0","0","","False",""
"Init_Reuse_0.7_Mut_4","codetiming._timer","1615363065715242863","5","10100009128","1.0","10","72","9","65","1","7","","False",""
